% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.637	1	0	0	3	63	9	0	1	12	15	1	0	28	179
0.638	1	0	0	4	64	0	0	1	12	14	1	0	28	179
0.638	1	0	0	3	64	0	0	1	12	14	1	0	28	179
0.638	1	0	0	2	64	0	0	1	12	15	1	0	28	1454
0.638	1	0	0	1	64	0	0	1	12	15	1	0	22	1477
0.639	1	0	0	4	64	1	0	1	12	13	1	0	28	179
0.639	1	0	0	3	64	1	0	1	12	13	1	0	28	179
0.64	1	0	0	4	64	2	0	1	12	12	1	0	28	179
0.64	1	0	0	3	64	2	0	1	12	12	1	0	28	179
0.64	1	0	0	2	64	2	0	1	12	14	1	0	28	1454
0.64	1	0	0	1	64	2	0	1	12	14	1	0	22	1477
0.641	1	0	0	4	64	3	0	1	12	11	1	0	28	179
0.641	1	0	0	3	64	3	0	1	12	11	1	0	28	179
0.642	1	0	0	4	64	4	0	1	12	15	1	0	28	179
0.642	1	0	0	3	64	4	0	1	12	15	1	0	28	179
0.642	1	0	0	2	64	4	0	1	12	13	1	0	28	1454
0.642	1	0	0	1	64	4	0	1	12	13	1	0	22	1477
0.643	1	0	0	4	64	5	0	1	12	14	1	0	28	179
0.643	1	0	0	3	64	5	0	1	12	14	1	0	28	179
0.644	1	0	0	4	64	6	0	1	12	13	1	0	28	179
0.644	1	0	0	3	64	6	0	1	12	13	1	0	28	179
0.644	1	0	0	2	64	6	0	1	12	15	1	0	28	1454
0.644	1	0	0	1	64	6	0	1	12	15	1	0	22	1477
0.645	1	0	0	4	64	7	0	1	12	12	1	0	28	179
0.645	1	0	0	3	64	7	0	1	12	12	1	0	28	179
0.646	1	0	0	4	64	8	0	1	12	11	1	0	28	179
0.646	1	0	0	3	64	8	0	1	12	11	1	0	28	179
0.646	1	0	0	2	64	8	0	1	12	14	1	0	28	1454
0.646	1	0	0	1	64	8	0	1	12	14	1	0	22	1477
0.647	1	0	0	4	64	9	0	1	12	15	1	0	28	179
0.647	1	0	0	3	64	9	0	1	12	15	1	0	28	179
0.648	1	0	0	4	65	0	0	1	12	14	1	0	28	179
0.648	1	0	0	3	65	0	0	1	12	14	1	0	28	179
0.648	1	0	0	2	65	0	0	1	12	13	1	0	28	1454
0.648	1	0	0	1	65	0	0	1	12	13	1	0	22	1477
0.649	1	0	0	4	65	1	0	1	12	13	1	0	28	179
0.649	1	0	0	3	65	1	0	1	12	13	1	0	28	179
0.65	1	0	0	4	65	2	0	1	12	12	1	0	28	179
0.65	1	0	0	3	65	2	0	1	12	12	1	0	28	179
0.65	1	0	0	2	65	2	0	1	12	15	1	0	28	1454
0.65	1	0	0	1	65	2	0	1	12	15	1	0	22	1477
0.651	1	0	0	4	65	3	0	1	12	11	1	0	28	179
0.651	1	0	0	3	65	3	0	1	12	11	1	0	28	179
0.652	1	0	0	6	65	4	0	1	12	15	1	0	28	88
0.652	1	0	0	5	65	4	0	1	12	15	1	0	28	88
0.652	1	0	0	4	65	4	0	1	12	15	1	0	28	179
0.652	1	0	0	3	65	4	0	1	12	15	1	0	28	179
0.652	1	0	0	2	65	4	0	1	12	14	1	0	28	1454
0.652	1	0	0	1	65	4	0	1	12	14	1	0	22	1477
0.653	1	0	0	4	65	5	0	1	12	14	1	0	28	179
0.653	1	0	0	3	65	5	0	1	12	14	1	0	28	179
0.654	1	0	0	4	65	6	0	1	12	13	1	0	28	179
0.654	1	0	0	3	65	6	0	1	12	13	1	0	28	179
0.654	1	0	0	2	65	6	0	1	12	13	1	0	28	1454
0.654	1	0	0	1	65	6	0	1	12	13	1	0	22	1477
0.655	1	0	0	4	65	7	0	1	12	12	1	0	28	179
0.655	1	0	0	3	65	7	0	1	12	12	1	0	28	179
0.656	1	0	0	4	65	8	0	1	11	11	1	0	28	163
0.656	1	0	0	3	65	8	0	1	11	11	1	0	28	163
0.656	1	0	0	2	65	8	0	1	11	15	1	0	28	1499
0.656	1	0	0	1	65	8	0	1	11	15	1	0	22	1471
0.657	1	0	0	4	65	9	0	1	12	15	1	0	28	179
0.657	1	0	0	3	65	9	0	1	12	15	1	0	28	179
0.658	1	0	0	4	66	0	0	1	12	14	1	0	28	179
0.658	1	0	0	3	66	0	0	1	12	14	1	0	28	179
0.658	1	0	0	2	66	0	0	1	12	14	1	0	28	1454
0.658	1	0	0	1	66	0	0	1	12	14	1	0	22	1477
0.659	1	0	0	4	66	1	0	1	12	13	1	0	28	179
0.659	1	0	0	3	66	1	0	1	12	13	1	0	28	179
0.66	1	0	0	4	66	2	0	1	12	12	1	0	28	179
0.66	1	0	0	3	66	2	0	1	12	12	1	0	28	179
0.66	1	0	0	2	66	2	0	1	12	13	1	0	28	1454
0.66	1	0	0	1	66	2	0	1	12	13	1	0	22	1477
0.661	1	0	0	4	66	3	0	1	12	11	1	0	28	179
0.661	1	0	0	3	66	3	0	1	12	11	1	0	28	179
0.662	1	0	0	4	66	4	0	1	12	15	1	0	28	179
0.662	1	0	0	3	66	4	0	1	12	15	1	0	28	179
0.662	1	0	0	2	66	4	0	1	12	15	1	0	28	1454
0.662	1	0	0	1	66	4	0	1	12	15	1	0	22	1477
0.663	1	0	0	4	66	5	0	1	12	14	1	0	28	179
0.663	1	0	0	3	66	5	0	1	12	14	1	0	28	179
0.664	1	0	0	4	66	6	0	1	12	13	1	0	28	179
0.664	1	0	0	3	66	6	0	1	12	13	1	0	28	179
0.664	1	0	0	2	66	6	0	1	12	14	1	0	28	1454
0.664	1	0	0	1	66	6	0	1	12	14	1	0	22	1477
0.665	1	0	0	4	66	7	0	1	11	12	1	0	28	163
0.665	1	0	0	3	66	7	0	1	11	12	1	0	28	163
0.666	1	0	0	4	66	8	0	1	11	11	1	0	28	163
0.666	1	0	0	3	66	8	0	1	11	11	1	0	28	163
0.666	1	0	0	2	66	8	0	1	11	13	1	0	28	1499
0.666	1	0	0	1	66	8	0	1	11	13	1	0	22	1471
0.667	1	0	0	4	66	9	0	1	12	15	1	0	28	179
0.667	1	0	0	3	66	9	0	1	12	15	1	0	28	179
0.668	1	0	0	4	67	0	0	1	12	14	1	0	28	179
0.668	1	0	0	3	67	0	0	1	12	14	1	0	28	179
0.668	1	0	0	2	67	0	0	1	12	15	1	0	28	1454
0.668	1	0	0	1	67	0	0	1	12	15	1	0	22	1477
0.669	1	0	0	4	67	1	0	1	12	13	1	0	28	179
0.669	1	0	0	3	67	1	0	1	12	13	1	0	28	179
0.67	1	0	0	4	67	2	0	1	12	12	1	0	28	179
0.67	1	0	0	3	67	2	0	1	12	12	1	0	28	179
0.67	1	0	0	2	67	2	0	1	12	14	1	0	28	1454
0.67	1	0	0	1	67	2	0	1	12	14	1	0	22	1477
0.671	1	0	0	4	67	3	0	1	12	11	1	0	28	179
0.671	1	0	0	3	67	3	0	1	12	11	1	0	28	179
0.672	1	0	0	4	67	4	0	1	12	15	1	0	28	179
0.672	1	0	0	3	67	4	0	1	12	15	1	0	28	179
0.672	1	0	0	2	67	4	0	1	12	13	1	0	28	1454
0.672	1	0	0	1	67	4	0	1	12	13	1	0	22	1477
0.673	1	0	0	4	67	5	0	1	12	14	1	0	28	179
0.673	1	0	0	3	67	5	0	1	12	14	1	0	28	179
0.674	1	0	0	4	67	6	0	1	12	13	1	0	28	179
0.674	1	0	0	3	67	6	0	1	12	13	1	0	28	179
0.674	1	0	0	2	67	6	0	1	12	15	1	0	28	1454
0.674	1	0	0	1	67	6	0	1	12	15	1	0	22	1477
0.675	1	0	0	4	67	7	0	1	12	12	1	0	28	179
0.675	1	0	0	3	67	7	0	1	12	12	1	0	28	179
0.676	1	0	0	4	67	8	0	1	12	11	1	0	28	179
0.676	1	0	0	3	67	8	0	1	12	11	1	0	28	179
0.676	1	0	0	2	67	8	0	1	12	14	1	0	28	1454
0.676	1	0	0	1	67	8	0	1	12	14	1	0	22	1477
0.677	1	0	0	4	67	9	0	1	12	15	1	0	28	179
0.677	1	0	0	3	67	9	0	1	12	15	1	0	28	179
0.678	1	0	0	4	68	0	0	1	12	14	1	0	28	179
0.678	1	0	0	3	68	0	0	1	12	14	1	0	28	179
0.678	1	0	0	2	68	0	0	1	12	13	1	0	28	1454
0.678	1	0	0	1	68	0	0	1	12	13	1	0	22	1477
0.679	1	0	0	4	68	1	0	1	12	13	1	0	28	179
0.679	1	0	0	3	68	1	0	1	12	13	1	0	28	179
0.68	1	0	0	4	68	2	0	1	12	12	1	0	28	179
0.68	1	0	0	3	68	2	0	1	12	12	1	0	28	179
0.68	1	0	0	2	68	2	0	1	12	15	1	0	28	1454
0.68	1	0	0	1	68	2	0	1	12	15	1	0	22	1477
0.681	1	0	0	4	68	3	0	1	12	11	1	0	28	179
0.681	1	0	0	3	68	3	0	1	12	11	1	0	28	179
0.682	1	0	0	4	68	4	0	1	12	15	1	0	28	179
0.682	1	0	0	3	68	4	0	1	12	15	1	0	28	179
0.682	1	0	0	2	68	4	0	1	12	14	1	0	28	1454
0.682	1	0	0	1	68	4	0	1	12	14	1	0	22	1477
0.683	1	0	0	4	68	5	0	1	12	14	1	0	28	179
0.683	1	0	0	3	68	5	0	1	12	14	1	0	28	179
0.684	1	0	0	4	68	6	0	1	12	13	1	0	28	179
0.684	1	0	0	3	68	6	0	1	12	13	1	0	28	179
0.684	1	0	0	2	68	6	0	1	12	13	1	0	28	1454
0.684	1	0	0	1	68	6	0	1	12	13	1	0	22	1477
0.685	1	0	0	4	68	7	0	1	12	12	1	0	28	179
0.685	1	0	0	3	68	7	0	1	12	12	1	0	28	179
0.686	1	0	0	4	68	8	0	1	12	11	1	0	28	179
0.686	1	0	0	3	68	8	0	1	12	11	1	0	28	179
0.686	1	0	0	2	68	8	0	1	12	15	1	0	28	1454
0.686	1	0	0	1	68	8	0	1	12	15	1	0	22	1477
0.687	1	0	0	4	68	9	0	1	12	15	1	0	28	179
0.687	1	0	0	3	68	9	0	1	12	15	1	0	28	179
0.688	1	0	0	4	69	0	0	1	12	14	1	0	28	179
0.688	1	0	0	3	69	0	0	1	12	14	1	0	28	179
0.688	1	0	0	2	69	0	0	1	12	14	1	0	28	1454
0.688	1	0	0	1	69	0	0	1	12	14	1	0	22	1477
0.689	1	0	0	4	69	1	0	1	12	13	1	0	28	179
0.689	1	0	0	3	69	1	0	1	12	13	1	0	28	179
0.69	1	0	0	4	69	2	0	1	12	12	1	0	28	179
0.69	1	0	0	3	69	2	0	1	12	12	1	0	28	179
0.69	1	0	0	2	69	2	0	1	12	13	1	0	28	1454
0.69	1	0	0	1	69	2	0	1	12	13	1	0	22	1477
0.691	1	0	0	4	69	3	0	1	12	11	1	0	28	179
0.691	1	0	0	3	69	3	0	1	12	11	1	0	28	179
0.692	1	0	0	4	69	4	0	1	12	15	1	0	28	179
0.692	1	0	0	3	69	4	0	1	12	15	1	0	28	179
0.692	1	0	0	2	69	4	0	1	12	15	1	0	28	1454
0.692	1	0	0	1	69	4	0	1	12	15	1	0	22	1477
0.693	1	0	0	4	69	5	0	1	12	14	1	0	28	179
0.693	1	0	0	3	69	5	0	1	12	14	1	0	28	179
0.694	1	0	0	4	69	6	0	1	12	13	1	0	28	179
0.694	1	0	0	3	69	6	0	1	12	13	1	0	28	179
0.694	1	0	0	2	69	6	0	1	12	14	1	0	28	1454
0.694	1	0	0	1	69	6	0	1	12	14	1	0	22	1477
0.695	1	0	0	4	69	7	0	1	11	12	1	0	28	163
0.695	1	0	0	3	69	7	0	1	11	12	1	0	28	163
0.696	1	0	0	4	69	8	0	1	12	11	1	0	28	179
0.696	1	0	0	3	69	8	0	1	12	11	1	0	28	179
0.696	1	0	0	2	69	8	0	1	12	13	1	0	28	1454
0.696	1	0	0	1	69	8	0	1	12	13	1	0	22	1477
0.697	1	0	0	4	69	9	0	1	12	15	1	0	28	179
0.697	1	0	0	3	69	9	0	1	12	15	1	0	28	179
0.698	1	0	0	4	70	0	0	1	12	14	1	0	28	179
0.698	1	0	0	3	70	0	0	1	12	14	1	0	28	179
0.698	1	0	0	2	70	0	0	1	12	15	1	0	28	1454
0.698	1	0	0	1	70	0	0	1	12	15	1	0	22	1477
0.699	1	0	0	4	70	1	0	1	12	13	1	0	28	179
0.699	1	0	0	3	70	1	0	1	12	13	1	0	28	179
0.7	1	0	0	4	70	2	0	1	12	12	1	0	28	179
0.7	1	0	0	3	70	2	0	1	12	12	1	0	28	179
0.7	1	0	0	2	70	2	0	1	12	14	1	0	28	1454
0.7	1	0	0	1	70	2	0	1	12	14	1	0	22	1477
0.701	1	0	0	4	70	3	0	1	12	11	1	0	28	179
0.701	1	0	0	3	70	3	0	1	12	11	1	0	28	179
0.702	1	0	0	6	70	4	0	1	12	15	1	0	28	88
0.702	1	0	0	5	70	4	0	1	12	15	1	0	28	88
0.702	1	0	0	4	70	4	0	1	12	15	1	0	28	179
0.702	1	0	0	3	70	4	0	1	12	15	1	0	28	179
0.702	1	0	0	2	70	4	0	1	12	13	1	0	28	1454
0.702	1	0	0	1	70	4	0	1	12	13	1	0	22	1477
0.703	1	0	0	4	70	5	0	1	12	14	1	0	28	179
0.703	1	0	0	3	70	5	0	1	12	14	1	0	28	179
0.704	1	0	0	4	70	6	0	1	12	13	1	0	28	179
0.704	1	0	0	3	70	6	0	1	12	13	1	0	28	179
0.704	1	0	0	2	70	6	0	1	12	15	1	0	28	1454
0.704	1	0	0	1	70	6	0	1	12	15	1	0	22	1477
0.705	1	0	0	4	70	7	0	1	12	12	1	0	28	179
0.705	1	0	0	3	70	7	0	1	12	12	1	0	28	179
0.706	1	0	0	4	70	8	0	1	11	11	1	0	28	163
0.706	1	0	0	3	70	8	0	1	11	11	1	0	28	163
0.706	1	0	0	2	70	8	0	1	11	14	1	0	28	1499
0.706	1	0	0	1	70	8	0	1	11	14	1	0	22	1471
0.707	1	0	0	4	70	9	0	1	11	15	1	0	28	163
0.707	1	0	0	3	70	9	0	1	11	15	1	0	28	163
0.708	1	0	0	4	71	0	0	1	12	14	1	0	28	179
0.708	1	0	0	3	71	0	0	1	12	14	1	0	28	179
0.708	1	0	0	2	71	0	0	1	12	13	1	0	28	1454
0.708	1	0	0	1	71	0	0	1	12	13	1	0	22	1477
0.709	1	0	0	4	71	1	0	1	12	13	1	0	28	179
0.709	1	0	0	3	71	1	0	1	12	13	1	0	28	179
0.71	1	0	0	4	71	2	0	1	12	12	1	0	28	179
0.71	1	0	0	3	71	2	0	1	12	12	1	0	28	179
0.71	1	0	0	2	71	2	0	1	12	15	1	0	28	1454
0.71	1	0	0	1	71	2	0	1	12	15	1	0	22	1477
0.711	1	0	0	4	71	3	0	1	12	11	1	0	28	179
0.711	1	0	0	3	71	3	0	1	12	11	1	0	28	179
0.712	1	0	0	4	71	4	0	1	12	15	1	0	28	179
0.712	1	0	0	3	71	4	0	1	12	15	1	0	28	179
0.712	1	0	0	2	71	4	0	1	12	14	1	0	28	1454
0.712	1	0	0	1	71	4	0	1	12	14	1	0	22	1477
0.713	1	0	0	4	71	5	0	1	12	14	1	0	28	179
0.713	1	0	0	3	71	5	0	1	12	14	1	0	28	179
0.714	1	0	0	4	71	6	0	1	12	13	1	0	28	179
0.714	1	0	0	3	71	6	0	1	12	13	1	0	28	179
0.714	1	0	0	2	71	6	0	1	12	13	1	0	28	1454
0.714	1	0	0	1	71	6	0	1	12	13	1	0	22	1477
0.715	1	0	0	4	71	7	0	1	12	12	1	0	28	179
0.715	1	0	0	3	71	7	0	1	12	12	1	0	28	179
0.716	1	0	0	4	71	8	0	1	12	11	1	0	28	179
0.716	1	0	0	3	71	8	0	1	12	11	1	0	28	179
0.716	1	0	0	2	71	8	0	1	12	15	1	0	28	1454
0.716	1	0	0	1	71	8	0	1	12	15	1	0	22	1477
0.717	1	0	0	4	71	9	0	1	12	15	1	0	28	179
0.717	1	0	0	3	71	9	0	1	12	15	1	0	28	179
0.718	1	0	0	4	72	0	0	1	12	14	1	0	28	179
0.718	1	0	0	3	72	0	0	1	12	14	1	0	28	179
0.718	1	0	0	2	72	0	0	1	12	14	1	0	28	1454
0.718	1	0	0	1	72	0	0	1	12	14	1	0	22	1477
0.719	1	0	0	4	72	1	0	1	12	13	1	0	28	179
0.719	1	0	0	3	72	1	0	1	12	13	1	0	28	179
0.72	1	0	0	4	72	2	0	1	12	12	1	0	28	179
0.72	1	0	0	3	72	2	0	1	12	12	1	0	28	179
0.72	1	0	0	2	72	2	0	1	12	13	1	0	28	1454
0.72	1	0	0	1	72	2	0	1	12	13	1	0	22	1477
0.721	1	0	0	4	72	3	0	1	12	11	1	0	28	179
0.721	1	0	0	3	72	3	0	1	12	11	1	0	28	179
0.722	1	0	0	4	72	4	0	1	12	15	1	0	28	179
0.722	1	0	0	3	72	4	0	1	12	15	1	0	28	179
0.722	1	0	0	2	72	4	0	1	12	15	1	0	28	1454
0.722	1	0	0	1	72	4	0	1	12	15	1	0	22	1477
0.723	1	0	0	4	72	5	0	1	12	14	1	0	28	179
0.723	1	0	0	3	72	5	0	1	12	14	1	0	28	179
0.724	1	0	0	4	72	6	0	1	12	13	1	0	28	179
0.724	1	0	0	3	72	6	0	1	12	13	1	0	28	179
0.724	1	0	0	2	72	6	0	1	12	14	1	0	28	1454
0.724	1	0	0	1	72	6	0	1	12	14	1	0	22	1477
0.725	1	0	0	4	72	7	0	1	12	12	1	0	28	179
0.725	1	0	0	3	72	7	0	1	12	12	1	0	28	179
0.726	1	0	0	4	72	8	0	1	12	11	1	0	28	179
0.726	1	0	0	3	72	8	0	1	12	11	1	0	28	179
0.726	1	0	0	2	72	8	0	1	12	13	1	0	28	1454
0.726	1	0	0	1	72	8	0	1	12	13	1	0	22	1477
0.727	1	0	0	4	72	9	0	1	12	15	1	0	28	179
0.727	1	0	0	3	72	9	0	1	12	15	1	0	28	179
0.728	1	0	0	4	73	0	0	1	12	14	1	0	28	179
0.728	1	0	0	3	73	0	0	1	12	14	1	0	28	179
0.728	1	0	0	2	73	0	0	1	12	15	1	0	28	1454
0.728	1	0	0	1	73	0	0	1	12	15	1	0	22	1477
0.729	1	0	0	4	73	1	0	1	12	13	1	0	28	179
0.729	1	0	0	3	73	1	0	1	12	13	1	0	28	179
0.73	1	0	0	4	73	2	0	1	12	12	1	0	28	179
0.73	1	0	0	3	73	2	0	1	12	12	1	0	28	179
0.73	1	0	0	2	73	2	0	1	12	14	1	0	28	1454
0.73	1	0	0	1	73	2	0	1	12	14	1	0	22	1477
0.731	1	0	0	4	73	3	0	1	12	11	1	0	28	179
0.731	1	0	0	3	73	3	0	1	12	11	1	0	28	179
0.732	1	0	0	4	73	4	0	1	12	15	1	0	28	179
0.732	1	0	0	3	73	4	0	1	12	15	1	0	28	179
0.732	1	0	0	2	73	4	0	1	12	13	1	0	28	1454
0.732	1	0	0	1	73	4	0	1	12	13	1	0	22	1477
0.733	1	0	0	4	73	5	0	1	12	14	1	0	28	179
0.733	1	0	0	3	73	5	0	1	12	14	1	0	28	179
0.734	1	0	0	4	73	6	0	1	12	13	1	0	28	179
0.734	1	0	0	3	73	6	0	1	12	13	1	0	28	179
0.734	1	0	0	2	73	6	0	1	12	15	1	0	28	1454
0.734	1	0	0	1	73	6	0	1	12	15	1	0	22	1477
0.735	1	0	0	4	73	7	0	1	12	12	1	0	28	179
0.735	1	0	0	3	73	7	0	1	12	12	1	0	28	179
0.736	1	0	0	4	73	8	0	1	11	11	1	0	28	163
0.736	1	0	0	3	73	8	0	1	11	11	1	0	28	163
0.736	1	0	0	2	73	8	0	1	11	14	1	0	28	1499
0.736	1	0	0	1	73	8	0	1	11	14	1	0	22	1471
0.737	1	0	0	4	73	9	0	1	12	15	1	0	28	179
0.737	1	0	0	3	73	9	0	1	12	15	1	0	28	179
0.738	1	0	0	4	74	0	0	1	12	14	1	0	28	179
0.738	1	0	0	3	74	0	0	1	12	14	1	0	28	179
0.738	1	0	0	2	74	0	0	1	12	13	1	0	28	1454
0.738	1	0	0	1	74	0	0	1	12	13	1	0	22	1477
0.739	1	0	0	4	74	1	0	1	12	13	1	0	28	179
0.739	1	0	0	3	74	1	0	1	12	13	1	0	28	179
0.74	1	0	0	4	74	2	0	1	12	12	1	0	28	179
0.74	1	0	0	3	74	2	0	1	12	12	1	0	28	179
0.74	1	0	0	2	74	2	0	1	12	15	1	0	28	1454
0.74	1	0	0	1	74	2	0	1	12	15	1	0	22	1477
0.741	1	0	0	4	74	3	0	1	12	11	1	0	28	179
0.741	1	0	0	3	74	3	0	1	12	11	1	0	28	179
0.742	1	0	0	4	74	4	0	1	12	15	1	0	28	179
0.742	1	0	0	3	74	4	0	1	12	15	1	0	28	179
0.742	1	0	0	2	74	4	0	1	12	14	1	0	28	1454
0.742	1	0	0	1	74	4	0	1	12	14	1	0	22	1477
0.743	1	0	0	4	74	5	0	1	12	14	1	0	28	179
0.743	1	0	0	3	74	5	0	1	12	14	1	0	28	179
0.744	1	0	0	4	74	6	0	1	12	13	1	0	28	179
0.744	1	0	0	3	74	6	0	1	12	13	1	0	28	179
0.744	1	0	0	2	74	6	0	1	12	13	1	0	28	1454
0.744	1	0	0	1	74	6	0	1	12	13	1	0	22	1477
0.745	1	0	0	4	74	7	0	1	11	12	1	0	28	163
0.745	1	0	0	3	74	7	0	1	11	12	1	0	28	163
0.746	1	0	0	4	74	8	0	1	11	11	1	0	28	163
0.746	1	0	0	3	74	8	0	1	11	11	1	0	28	163
0.746	1	0	0	2	74	8	0	1	11	15	1	0	28	1499
0.746	1	0	0	1	74	8	0	1	11	15	1	0	22	1471
0.747	1	0	0	4	74	9	0	1	12	15	1	0	28	179
0.747	1	0	0	3	74	9	0	1	12	15	1	0	28	179
0.748	1	0	0	4	75	0	0	1	12	14	1	0	28	179
0.748	1	0	0	3	75	0	0	1	12	14	1	0	28	179
0.748	1	0	0	2	75	0	0	1	12	14	1	0	28	1454
0.748	1	0	0	1	75	0	0	1	12	14	1	0	22	1477
0.749	1	0	0	4	75	1	0	1	12	13	1	0	28	179
0.749	1	0	0	3	75	1	0	1	12	13	1	0	28	179
0.75	1	0	0	4	75	2	0	1	12	12	1	0	28	179
0.75	1	0	0	3	75	2	0	1	12	12	1	0	28	179
0.75	1	0	0	2	75	2	0	1	12	13	1	0	28	1454
0.75	1	0	0	1	75	2	0	1	12	13	1	0	22	1477
0.751	1	0	0	4	75	3	0	1	12	11	1	0	28	179
0.751	1	0	0	3	75	3	0	1	12	11	1	0	28	179
0.752	1	0	0	6	75	4	0	1	12	15	1	0	28	88
0.752	1	0	0	5	75	4	0	1	12	15	1	0	28	88
0.752	1	0	0	4	75	4	0	1	12	15	1	0	28	179
0.752	1	0	0	3	75	4	0	1	12	15	1	0	28	179
0.752	1	0	0	2	75	4	0	1	12	15	1	0	28	1454
0.752	1	0	0	1	75	4	0	1	12	15	1	0	22	1477
0.753	1	0	0	4	75	5	0	1	12	14	1	0	28	179
0.753	1	0	0	3	75	5	0	1	12	14	1	0	28	179
0.754	1	0	0	4	75	6	0	1	12	13	1	0	28	179
0.754	1	0	0	3	75	6	0	1	12	13	1	0	28	179
0.754	1	0	0	2	75	6	0	1	12	14	1	0	28	1454
0.754	1	0	0	1	75	6	0	1	12	14	1	0	22	1477
0.755	1	0	0	4	75	7	0	1	12	12	1	0	28	179
0.755	1	0	0	3	75	7	0	1	12	12	1	0	28	179
0.756	1	0	0	4	75	8	0	1	12	11	1	0	28	179
0.756	1	0	0	3	75	8	0	1	12	11	1	0	28	179
0.756	1	0	0	2	75	8	0	1	12	13	1	0	28	1454
0.756	1	0	0	1	75	8	0	1	12	13	1	0	22	1477
0.757	1	0	0	4	75	9	0	1	12	15	1	0	28	179
0.757	1	0	0	3	75	9	0	1	12	15	1	0	28	179
0.758	1	0	0	4	76	0	0	1	12	14	1	0	28	179
0.758	1	0	0	3	76	0	0	1	12	14	1	0	28	179
0.758	1	0	0	2	76	0	0	1	12	15	1	0	28	1454
0.758	1	0	0	1	76	0	0	1	12	15	1	0	22	1477
0.759	1	0	0	4	76	1	0	1	12	13	1	0	28	179
0.759	1	0	0	3	76	1	0	1	12	13	1	0	28	179
0.76	1	0	0	4	76	2	0	1	12	12	1	0	28	179
0.76	1	0	0	3	76	2	0	1	12	12	1	0	28	179
0.76	1	0	0	2	76	2	0	1	12	14	1	0	28	1454
0.76	1	0	0	1	76	2	0	1	12	14	1	0	22	1477
0.761	1	0	0	4	76	3	0	1	12	11	1	0	28	179
0.761	1	0	0	3	76	3	0	1	12	11	1	0	28	179
0.762	1	0	0	4	76	4	0	1	12	15	1	0	28	179
0.762	1	0	0	3	76	4	0	1	12	15	1	0	28	179
0.762	1	0	0	2	76	4	0	1	12	13	1	0	28	1454
0.762	1	0	0	1	76	4	0	1	12	13	1	0	22	1477
0.763	1	0	0	4	76	5	0	1	12	14	1	0	28	179
0.763	1	0	0	3	76	5	0	1	12	14	1	0	28	179
0.764	1	0	0	4	76	6	0	1	12	13	1	0	28	179
0.764	1	0	0	3	76	6	0	1	12	13	1	0	28	179
0.764	1	0	0	2	76	6	0	1	12	15	1	0	28	1454
0.764	1	0	0	1	76	6	0	1	12	15	1	0	22	1477
0.765	1	0	0	4	76	7	0	1	12	12	1	0	28	179
0.765	1	0	0	3	76	7	0	1	12	12	1	0	28	179
0.766	1	0	0	4	76	8	0	1	12	11	1	0	28	179
0.766	1	0	0	3	76	8	0	1	12	11	1	0	28	179
0.766	1	0	0	2	76	8	0	1	12	14	1	0	28	1454
0.766	1	0	0	1	76	8	0	1	12	14	1	0	22	1477
0.767	1	0	0	4	76	9	0	1	12	15	1	0	28	179
0.767	1	0	0	3	76	9	0	1	12	15	1	0	28	179
0.768	1	0	0	4	77	0	0	1	12	14	1	0	28	179
0.768	1	0	0	3	77	0	0	1	12	14	1	0	28	179
0.768	1	0	0	2	77	0	0	1	12	13	1	0	28	1454
0.768	1	0	0	1	77	0	0	1	12	13	1	0	22	1477
0.769	1	0	0	4	77	1	0	1	12	13	1	0	28	179
0.769	1	0	0	3	77	1	0	1	12	13	1	0	28	179
0.77	1	0	0	4	77	2	0	1	12	12	1	0	28	179
0.77	1	0	0	3	77	2	0	1	12	12	1	0	28	179
0.77	1	0	0	2	77	2	0	1	12	15	1	0	28	1454
0.77	1	0	0	1	77	2	0	1	12	15	1	0	22	1477
0.771	1	0	0	4	77	3	0	1	12	11	1	0	28	179
0.771	1	0	0	3	77	3	0	1	12	11	1	0	28	179
0.772	1	0	0	4	77	4	0	1	12	15	1	0	28	179
0.772	1	0	0	3	77	4	0	1	12	15	1	0	28	179
0.772	1	0	0	2	77	4	0	1	12	14	1	0	28	1454
0.772	1	0	0	1	77	4	0	1	12	14	1	0	22	1477
0.773	1	0	0	4	77	5	0	1	12	14	1	0	28	179
0.773	1	0	0	3	77	5	0	1	12	14	1	0	28	179
0.774	1	0	0	4	77	6	0	1	12	13	1	0	28	179
0.774	1	0	0	3	77	6	0	1	12	13	1	0	28	179
0.774	1	0	0	2	77	6	0	1	12	13	1	0	28	1454
0.774	1	0	0	1	77	6	0	1	12	13	1	0	22	1477
0.775	1	0	0	4	77	7	0	1	11	12	1	0	28	163
0.775	1	0	0	3	77	7	0	1	11	12	1	0	28	163
0.776	1	0	0	4	77	8	0	1	12	11	1	0	28	179
0.776	1	0	0	3	77	8	0	1	12	11	1	0	28	179
0.776	1	0	0	2	77	8	0	1	12	15	1	0	28	1454
0.776	1	0	0	1	77	8	0	1	12	15	1	0	22	1477
0.777	1	0	0	4	77	9	0	1	12	15	1	0	28	179
0.777	1	0	0	3	77	9	0	1	12	15	1	0	28	179
0.778	1	0	0	4	78	0	0	1	12	14	1	0	28	179
0.778	1	0	0	3	78	0	0	1	12	14	1	0	28	179
0.778	1	0	0	2	78	0	0	1	12	14	1	0	28	1454
0.778	1	0	0	1	78	0	0	1	12	14	1	0	22	1477
