Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
8.47707	DL DCI Rxed	847	7	0	1	3	0	12	2
8.47707	DL DCI Rxed	847	7	0	1	4	0	12	2
8.47793	HARQ FD Txed	847	7	0	1	4	0	14	2
8.47793	HARQ FD Txed	847	7	0	1	3	0	14	2
8.47807	DL DCI Rxed	847	8	0	1	1	0	14	2
8.47807	DL DCI Rxed	847	8	0	1	2	0	14	2
8.47807	DL DCI Rxed	847	8	0	1	3	0	11	2
8.47807	DL DCI Rxed	847	8	0	1	4	0	11	2
8.47893	HARQ FD Txed	847	8	0	1	2	0	15	2
8.47893	HARQ FD Txed	847	8	0	1	1	0	15	2
8.47893	HARQ FD Txed	847	8	0	1	4	0	13	2
8.47893	HARQ FD Txed	847	8	0	1	3	0	13	2
8.47907	DL DCI Rxed	847	9	0	1	3	0	15	2
8.47907	DL DCI Rxed	847	9	0	1	4	0	15	2
8.47993	HARQ FD Txed	847	9	0	1	4	0	12	2
8.47993	HARQ FD Txed	847	9	0	1	3	0	12	2
8.48007	DL DCI Rxed	848	0	0	1	1	0	13	2
8.48007	DL DCI Rxed	848	0	0	1	2	0	13	2
8.48007	DL DCI Rxed	848	0	0	1	3	0	14	2
8.48007	DL DCI Rxed	848	0	0	1	4	0	14	2
8.48093	HARQ FD Txed	848	0	0	1	2	0	14	2
8.48093	HARQ FD Txed	848	0	0	1	1	0	14	2
8.48093	HARQ FD Txed	848	0	0	1	4	0	11	2
8.48093	HARQ FD Txed	848	0	0	1	3	0	11	2
8.48107	DL DCI Rxed	848	1	0	1	3	0	13	2
8.48107	DL DCI Rxed	848	1	0	1	4	0	13	2
8.48193	HARQ FD Txed	848	1	0	1	4	0	15	2
8.48193	HARQ FD Txed	848	1	0	1	3	0	15	2
8.48207	DL DCI Rxed	848	2	0	1	1	0	15	2
8.48207	DL DCI Rxed	848	2	0	1	2	0	15	2
8.48207	DL DCI Rxed	848	2	0	1	3	0	12	2
8.48207	DL DCI Rxed	848	2	0	1	4	0	12	2
8.48293	HARQ FD Txed	848	2	0	1	2	0	13	2
8.48293	HARQ FD Txed	848	2	0	1	1	0	13	2
8.48293	HARQ FD Txed	848	2	0	1	4	0	14	2
8.48293	HARQ FD Txed	848	2	0	1	3	0	14	2
8.48307	DL DCI Rxed	848	3	0	1	3	0	11	2
8.48307	DL DCI Rxed	848	3	0	1	4	0	11	2
8.48393	HARQ FD Txed	848	3	0	1	4	0	13	2
8.48393	HARQ FD Txed	848	3	0	1	3	0	13	2
8.48407	DL DCI Rxed	848	4	0	1	1	0	14	2
8.48407	DL DCI Rxed	848	4	0	1	2	0	14	2
8.48407	DL DCI Rxed	848	4	0	1	3	0	15	2
8.48407	DL DCI Rxed	848	4	0	1	4	0	15	2
8.48493	HARQ FD Txed	848	4	0	1	2	0	15	2
8.48493	HARQ FD Txed	848	4	0	1	1	0	15	2
8.48493	HARQ FD Txed	848	4	0	1	4	0	12	2
8.48493	HARQ FD Txed	848	4	0	1	3	0	12	2
8.48507	DL DCI Rxed	848	5	0	1	3	0	14	2
8.48507	DL DCI Rxed	848	5	0	1	4	0	14	2
8.48593	HARQ FD Txed	848	5	0	1	4	0	11	2
8.48593	HARQ FD Txed	848	5	0	1	3	0	11	2
8.48607	DL DCI Rxed	848	6	0	1	1	0	13	2
8.48607	DL DCI Rxed	848	6	0	1	2	0	13	2
8.48607	DL DCI Rxed	848	6	0	1	3	0	13	2
8.48607	DL DCI Rxed	848	6	0	1	4	0	13	2
8.48693	HARQ FD Txed	848	6	0	1	2	0	14	2
8.48693	HARQ FD Txed	848	6	0	1	1	0	14	2
8.48693	HARQ FD Txed	848	6	0	1	4	0	15	2
8.48693	HARQ FD Txed	848	6	0	1	3	0	15	2
8.48707	DL DCI Rxed	848	7	0	1	3	0	12	2
8.48707	DL DCI Rxed	848	7	0	1	4	0	12	2
8.48793	HARQ FD Txed	848	7	0	1	4	0	14	2
8.48793	HARQ FD Txed	848	7	0	1	3	0	14	2
8.48807	DL DCI Rxed	848	8	0	1	1	0	15	2
8.48807	DL DCI Rxed	848	8	0	1	2	0	15	2
8.48807	DL DCI Rxed	848	8	0	1	3	0	11	2
8.48807	DL DCI Rxed	848	8	0	1	4	0	11	2
8.48893	HARQ FD Txed	848	8	0	1	2	0	13	2
8.48893	HARQ FD Txed	848	8	0	1	1	0	13	2
8.48893	HARQ FD Txed	848	8	0	1	4	0	13	2
8.48893	HARQ FD Txed	848	8	0	1	3	0	13	2
8.48907	DL DCI Rxed	848	9	0	1	3	0	15	2
8.48907	DL DCI Rxed	848	9	0	1	4	0	15	2
8.48993	HARQ FD Txed	848	9	0	1	4	0	12	2
8.48993	HARQ FD Txed	848	9	0	1	3	0	12	2
8.49007	DL DCI Rxed	849	0	0	1	1	0	14	2
8.49007	DL DCI Rxed	849	0	0	1	2	0	14	2
8.49007	DL DCI Rxed	849	0	0	1	3	0	14	2
8.49007	DL DCI Rxed	849	0	0	1	4	0	14	2
8.49093	HARQ FD Txed	849	0	0	1	2	0	15	2
8.49093	HARQ FD Txed	849	0	0	1	1	0	15	2
8.49093	HARQ FD Txed	849	0	0	1	4	0	11	2
8.49093	HARQ FD Txed	849	0	0	1	3	0	11	2
8.49107	DL DCI Rxed	849	1	0	1	3	0	13	2
8.49107	DL DCI Rxed	849	1	0	1	4	0	13	2
8.49193	HARQ FD Txed	849	1	0	1	4	0	15	2
8.49193	HARQ FD Txed	849	1	0	1	3	0	15	2
8.49207	DL DCI Rxed	849	2	0	1	1	0	13	2
8.49207	DL DCI Rxed	849	2	0	1	2	0	13	2
8.49207	DL DCI Rxed	849	2	0	1	3	0	12	2
8.49207	DL DCI Rxed	849	2	0	1	4	0	12	2
8.49293	HARQ FD Txed	849	2	0	1	2	0	14	2
8.49293	HARQ FD Txed	849	2	0	1	1	0	14	2
8.49293	HARQ FD Txed	849	2	0	1	4	0	14	2
8.49293	HARQ FD Txed	849	2	0	1	3	0	14	2
8.49307	DL DCI Rxed	849	3	0	1	3	0	11	2
8.49307	DL DCI Rxed	849	3	0	1	4	0	11	2
8.49393	HARQ FD Txed	849	3	0	1	4	0	13	2
8.49393	HARQ FD Txed	849	3	0	1	3	0	13	2
8.49407	DL DCI Rxed	849	4	0	1	1	0	15	2
8.49407	DL DCI Rxed	849	4	0	1	2	0	15	2
8.49407	DL DCI Rxed	849	4	0	1	3	0	15	2
8.49407	DL DCI Rxed	849	4	0	1	4	0	15	2
8.49493	HARQ FD Txed	849	4	0	1	2	0	13	2
8.49493	HARQ FD Txed	849	4	0	1	1	0	13	2
8.49493	HARQ FD Txed	849	4	0	1	4	0	12	2
8.49493	HARQ FD Txed	849	4	0	1	3	0	12	2
8.49507	DL DCI Rxed	849	5	0	1	3	0	14	2
8.49507	DL DCI Rxed	849	5	0	1	4	0	14	2
8.49593	HARQ FD Txed	849	5	0	1	4	0	11	2
8.49593	HARQ FD Txed	849	5	0	1	3	0	11	2
8.49607	DL DCI Rxed	849	6	0	1	1	0	14	2
8.49607	DL DCI Rxed	849	6	0	1	2	0	14	2
8.49607	DL DCI Rxed	849	6	0	1	3	0	13	2
8.49607	DL DCI Rxed	849	6	0	1	4	0	13	2
8.49693	HARQ FD Txed	849	6	0	1	2	0	15	2
8.49693	HARQ FD Txed	849	6	0	1	1	0	15	2
8.49693	HARQ FD Txed	849	6	0	1	4	0	15	2
8.49693	HARQ FD Txed	849	6	0	1	3	0	15	2
8.49707	DL DCI Rxed	849	7	0	1	3	0	12	2
8.49707	DL DCI Rxed	849	7	0	1	4	0	12	2
8.49793	HARQ FD Txed	849	7	0	1	4	0	14	2
8.49793	HARQ FD Txed	849	7	0	1	3	0	14	2
8.49807	DL DCI Rxed	849	8	0	1	1	0	13	2
8.49807	DL DCI Rxed	849	8	0	1	2	0	13	2
8.49807	DL DCI Rxed	849	8	0	1	3	0	11	2
8.49807	DL DCI Rxed	849	8	0	1	4	0	11	2
8.49893	HARQ FD Txed	849	8	0	1	1	0	14	2
8.49893	HARQ FD Txed	849	8	0	1	4	0	13	2
8.49893	HARQ FD Txed	849	8	0	1	3	0	13	2
8.49893	HARQ FD Txed	849	8	0	1	2	0	14	2
8.49907	DL DCI Rxed	849	9	0	1	3	0	15	2
8.49907	DL DCI Rxed	849	9	0	1	4	0	15	2
8.49993	HARQ FD Txed	849	9	0	1	4	0	12	2
8.49993	HARQ FD Txed	849	9	0	1	3	0	12	2
8.50007	DL DCI Rxed	850	0	0	1	1	0	15	2
8.50007	DL DCI Rxed	850	0	0	1	2	0	15	2
8.50007	DL DCI Rxed	850	0	0	1	3	0	14	2
8.50007	DL DCI Rxed	850	0	0	1	4	0	14	2
8.50093	HARQ FD Txed	850	0	0	1	1	0	13	2
8.50093	HARQ FD Txed	850	0	0	1	2	0	13	2
8.50093	HARQ FD Txed	850	0	0	1	4	0	11	2
8.50093	HARQ FD Txed	850	0	0	1	3	0	11	2
8.50107	DL DCI Rxed	850	1	0	1	3	0	13	2
8.50107	DL DCI Rxed	850	1	0	1	4	0	13	2
8.50193	HARQ FD Txed	850	1	0	1	4	0	15	2
8.50193	HARQ FD Txed	850	1	0	1	3	0	15	2
8.50207	DL DCI Rxed	850	2	0	1	1	0	14	2
8.50207	DL DCI Rxed	850	2	0	1	2	0	14	2
8.50207	DL DCI Rxed	850	2	0	1	3	0	12	2
8.50207	DL DCI Rxed	850	2	0	1	4	0	12	2
8.50293	HARQ FD Txed	850	2	0	1	1	0	15	2
8.50293	HARQ FD Txed	850	2	0	1	2	0	15	2
8.50293	HARQ FD Txed	850	2	0	1	4	0	14	2
8.50293	HARQ FD Txed	850	2	0	1	3	0	14	2
8.50307	DL DCI Rxed	850	3	0	1	3	0	11	2
8.50307	DL DCI Rxed	850	3	0	1	4	0	11	2
8.50393	HARQ FD Txed	850	3	0	1	4	0	13	2
8.50393	HARQ FD Txed	850	3	0	1	3	0	13	2
8.50407	DL DCI Rxed	850	4	0	1	1	0	13	2
8.50407	DL DCI Rxed	850	4	0	1	2	0	13	2
8.50407	DL DCI Rxed	850	4	0	1	3	0	15	2
8.50407	DL DCI Rxed	850	4	0	1	4	0	15	2
8.50407	DL DCI Rxed	850	4	0	1	5	0	15	2
8.50407	DL DCI Rxed	850	4	0	1	6	0	15	2
8.50493	HARQ FD Txed	850	4	0	1	1	0	14	2
8.50493	HARQ FD Txed	850	4	0	1	2	0	14	2
8.50493	HARQ FD Txed	850	4	0	1	4	0	12	2
8.50493	HARQ FD Txed	850	4	0	1	3	0	12	2
8.50507	DL DCI Rxed	850	5	0	1	3	0	14	2
8.50507	DL DCI Rxed	850	5	0	1	4	0	14	2
8.50593	HARQ FD Txed	850	5	0	1	4	0	11	2
8.50593	HARQ FD Txed	850	5	0	1	3	0	11	2
8.50607	DL DCI Rxed	850	6	0	1	1	0	15	2
8.50607	DL DCI Rxed	850	6	0	1	2	0	15	2
8.50607	DL DCI Rxed	850	6	0	1	3	0	13	2
8.50607	DL DCI Rxed	850	6	0	1	4	0	13	2
8.50693	HARQ FD Txed	850	6	0	1	5	0	15	2
8.50693	HARQ FD Txed	850	6	0	1	6	0	15	2
8.50693	HARQ FD Txed	850	6	0	1	1	0	13	2
8.50693	HARQ FD Txed	850	6	0	1	2	0	13	2
8.50693	HARQ FD Txed	850	6	0	1	4	0	15	2
8.50693	HARQ FD Txed	850	6	0	1	3	0	15	2
8.50707	DL DCI Rxed	850	7	0	1	3	0	12	2
8.50707	DL DCI Rxed	850	7	0	1	4	0	12	2
8.50793	HARQ FD Txed	850	7	0	1	4	0	14	2
8.50793	HARQ FD Txed	850	7	0	1	3	0	14	2
8.50807	DL DCI Rxed	850	8	0	1	1	0	14	2
8.50807	DL DCI Rxed	850	8	0	1	2	0	14	2
8.50807	DL DCI Rxed	850	8	0	1	3	0	11	2
8.50807	DL DCI Rxed	850	8	0	1	4	0	11	2
8.50893	HARQ FD Txed	850	8	0	1	1	0	15	2
8.50893	HARQ FD Txed	850	8	0	1	2	0	15	2
8.50893	HARQ FD Txed	850	8	0	1	4	0	13	2
8.50893	HARQ FD Txed	850	8	0	1	3	0	13	2
8.50907	DL DCI Rxed	850	9	0	1	3	0	15	2
8.50907	DL DCI Rxed	850	9	0	1	4	0	15	2
8.50993	HARQ FD Txed	850	9	0	1	4	0	12	2
8.50993	HARQ FD Txed	850	9	0	1	3	0	12	2
8.51007	DL DCI Rxed	851	0	0	1	1	0	13	2
8.51007	DL DCI Rxed	851	0	0	1	2	0	13	2
8.51007	DL DCI Rxed	851	0	0	1	3	0	14	2
8.51007	DL DCI Rxed	851	0	0	1	4	0	14	2
8.51093	HARQ FD Txed	851	0	0	1	1	0	14	2
8.51093	HARQ FD Txed	851	0	0	1	2	0	14	2
8.51093	HARQ FD Txed	851	0	0	1	4	0	11	2
8.51093	HARQ FD Txed	851	0	0	1	3	0	11	2
8.51107	DL DCI Rxed	851	1	0	1	3	0	13	2
8.51107	DL DCI Rxed	851	1	0	1	4	0	13	2
8.51193	HARQ FD Txed	851	1	0	1	4	0	15	2
8.51193	HARQ FD Txed	851	1	0	1	3	0	15	2
8.51207	DL DCI Rxed	851	2	0	1	1	0	15	2
8.51207	DL DCI Rxed	851	2	0	1	2	0	15	2
8.51207	DL DCI Rxed	851	2	0	1	3	0	12	2
8.51207	DL DCI Rxed	851	2	0	1	4	0	12	2
8.51293	HARQ FD Txed	851	2	0	1	1	0	13	2
8.51293	HARQ FD Txed	851	2	0	1	2	0	13	2
8.51293	HARQ FD Txed	851	2	0	1	4	0	14	2
8.51293	HARQ FD Txed	851	2	0	1	3	0	14	2
8.51307	DL DCI Rxed	851	3	0	1	3	0	11	2
8.51307	DL DCI Rxed	851	3	0	1	4	0	11	2
8.51393	HARQ FD Txed	851	3	0	1	4	0	13	2
8.51393	HARQ FD Txed	851	3	0	1	3	0	13	2
8.51407	DL DCI Rxed	851	4	0	1	1	0	14	2
8.51407	DL DCI Rxed	851	4	0	1	2	0	14	2
8.51407	DL DCI Rxed	851	4	0	1	3	0	15	2
8.51407	DL DCI Rxed	851	4	0	1	4	0	15	2
8.51493	HARQ FD Txed	851	4	0	1	1	0	15	2
8.51493	HARQ FD Txed	851	4	0	1	2	0	15	2
8.51493	HARQ FD Txed	851	4	0	1	4	0	12	2
8.51493	HARQ FD Txed	851	4	0	1	3	0	12	2
8.51507	DL DCI Rxed	851	5	0	1	3	0	14	2
8.51507	DL DCI Rxed	851	5	0	1	4	0	14	2
8.51593	HARQ FD Txed	851	5	0	1	4	0	11	2
8.51593	HARQ FD Txed	851	5	0	1	3	0	11	2
8.51607	DL DCI Rxed	851	6	0	1	1	0	13	2
8.51607	DL DCI Rxed	851	6	0	1	2	0	13	2
8.51607	DL DCI Rxed	851	6	0	1	3	0	13	2
8.51607	DL DCI Rxed	851	6	0	1	4	0	13	2
8.51693	HARQ FD Txed	851	6	0	1	1	0	14	2
8.51693	HARQ FD Txed	851	6	0	1	2	0	14	2
8.51693	HARQ FD Txed	851	6	0	1	4	0	15	2
8.51693	HARQ FD Txed	851	6	0	1	3	0	15	2
8.51707	DL DCI Rxed	851	7	0	1	3	0	12	2
8.51707	DL DCI Rxed	851	7	0	1	4	0	12	2
8.51793	HARQ FD Txed	851	7	0	1	4	0	14	2
8.51793	HARQ FD Txed	851	7	0	1	3	0	14	2
8.51807	DL DCI Rxed	851	8	0	1	1	0	15	2
8.51807	DL DCI Rxed	851	8	0	1	2	0	15	2
8.51807	DL DCI Rxed	851	8	0	1	3	0	11	2
8.51807	DL DCI Rxed	851	8	0	1	4	0	11	2
8.51893	HARQ FD Txed	851	8	0	1	1	0	13	2
8.51893	HARQ FD Txed	851	8	0	1	2	0	13	2
8.51893	HARQ FD Txed	851	8	0	1	4	0	13	2
8.51893	HARQ FD Txed	851	8	0	1	3	0	13	2
8.51907	DL DCI Rxed	851	9	0	1	3	0	15	2
8.51907	DL DCI Rxed	851	9	0	1	4	0	15	2
8.51993	HARQ FD Txed	851	9	0	1	4	0	12	2
8.51993	HARQ FD Txed	851	9	0	1	3	0	12	2
8.52007	DL DCI Rxed	852	0	0	1	1	0	14	2
8.52007	DL DCI Rxed	852	0	0	1	2	0	14	2
8.52007	DL DCI Rxed	852	0	0	1	3	0	14	2
8.52007	DL DCI Rxed	852	0	0	1	4	0	14	2
8.52093	HARQ FD Txed	852	0	0	1	1	0	15	2
8.52093	HARQ FD Txed	852	0	0	1	2	0	15	2
8.52093	HARQ FD Txed	852	0	0	1	4	0	11	2
8.52093	HARQ FD Txed	852	0	0	1	3	0	11	2
8.52107	DL DCI Rxed	852	1	0	1	3	0	13	2
8.52107	DL DCI Rxed	852	1	0	1	4	0	13	2
8.52193	HARQ FD Txed	852	1	0	1	4	0	15	2
8.52193	HARQ FD Txed	852	1	0	1	3	0	15	2
8.52207	DL DCI Rxed	852	2	0	1	1	0	13	2
8.52207	DL DCI Rxed	852	2	0	1	2	0	13	2
8.52207	DL DCI Rxed	852	2	0	1	3	0	12	2
8.52207	DL DCI Rxed	852	2	0	1	4	0	12	2
8.52293	HARQ FD Txed	852	2	0	1	1	0	14	2
8.52293	HARQ FD Txed	852	2	0	1	2	0	14	2
8.52293	HARQ FD Txed	852	2	0	1	4	0	14	2
8.52293	HARQ FD Txed	852	2	0	1	3	0	14	2
8.52307	DL DCI Rxed	852	3	0	1	3	0	11	2
8.52307	DL DCI Rxed	852	3	0	1	4	0	11	2
8.52393	HARQ FD Txed	852	3	0	1	4	0	13	2
8.52393	HARQ FD Txed	852	3	0	1	3	0	13	2
8.52407	DL DCI Rxed	852	4	0	1	1	0	15	2
8.52407	DL DCI Rxed	852	4	0	1	2	0	15	2
8.52407	DL DCI Rxed	852	4	0	1	3	0	15	2
8.52407	DL DCI Rxed	852	4	0	1	4	0	15	2
8.52493	HARQ FD Txed	852	4	0	1	1	0	13	2
8.52493	HARQ FD Txed	852	4	0	1	2	0	13	2
8.52493	HARQ FD Txed	852	4	0	1	4	0	12	2
8.52493	HARQ FD Txed	852	4	0	1	3	0	12	2
8.52507	DL DCI Rxed	852	5	0	1	3	0	14	2
8.52507	DL DCI Rxed	852	5	0	1	4	0	14	2
8.52593	HARQ FD Txed	852	5	0	1	4	0	11	2
8.52593	HARQ FD Txed	852	5	0	1	3	0	11	2
8.52607	DL DCI Rxed	852	6	0	1	1	0	14	2
8.52607	DL DCI Rxed	852	6	0	1	2	0	14	2
8.52607	DL DCI Rxed	852	6	0	1	3	0	13	2
8.52607	DL DCI Rxed	852	6	0	1	4	0	13	2
8.52693	HARQ FD Txed	852	6	0	1	1	0	15	2
8.52693	HARQ FD Txed	852	6	0	1	2	0	15	2
8.52693	HARQ FD Txed	852	6	0	1	4	0	15	2
8.52693	HARQ FD Txed	852	6	0	1	3	0	15	2
8.52707	DL DCI Rxed	852	7	0	1	3	0	12	2
8.52707	DL DCI Rxed	852	7	0	1	4	0	12	2
8.52793	HARQ FD Txed	852	7	0	1	4	0	14	2
8.52793	HARQ FD Txed	852	7	0	1	3	0	14	2
8.52807	DL DCI Rxed	852	8	0	1	1	0	13	2
8.52807	DL DCI Rxed	852	8	0	1	2	0	13	2
8.52807	DL DCI Rxed	852	8	0	1	3	0	11	2
8.52807	DL DCI Rxed	852	8	0	1	4	0	11	2
8.52893	HARQ FD Txed	852	8	0	1	1	0	14	2
8.52893	HARQ FD Txed	852	8	0	1	2	0	14	2
8.52893	HARQ FD Txed	852	8	0	1	4	0	13	2
8.52893	HARQ FD Txed	852	8	0	1	3	0	13	2
8.52907	DL DCI Rxed	852	9	0	1	3	0	15	2
8.52907	DL DCI Rxed	852	9	0	1	4	0	15	2
8.52993	HARQ FD Txed	852	9	0	1	4	0	12	2
8.52993	HARQ FD Txed	852	9	0	1	3	0	12	2
8.53007	DL DCI Rxed	853	0	0	1	1	0	15	2
8.53007	DL DCI Rxed	853	0	0	1	2	0	15	2
8.53007	DL DCI Rxed	853	0	0	1	3	0	14	2
8.53007	DL DCI Rxed	853	0	0	1	4	0	14	2
8.53093	HARQ FD Txed	853	0	0	1	1	0	13	2
8.53093	HARQ FD Txed	853	0	0	1	2	0	13	2
8.53093	HARQ FD Txed	853	0	0	1	4	0	11	2
8.53093	HARQ FD Txed	853	0	0	1	3	0	11	2
8.53107	DL DCI Rxed	853	1	0	1	3	0	13	2
8.53107	DL DCI Rxed	853	1	0	1	4	0	13	2
8.53193	HARQ FD Txed	853	1	0	1	4	0	15	2
8.53193	HARQ FD Txed	853	1	0	1	3	0	15	2
8.53207	DL DCI Rxed	853	2	0	1	1	0	14	2
8.53207	DL DCI Rxed	853	2	0	1	2	0	14	2
8.53207	DL DCI Rxed	853	2	0	1	3	0	12	2
8.53207	DL DCI Rxed	853	2	0	1	4	0	12	2
8.53293	HARQ FD Txed	853	2	0	1	1	0	15	2
8.53293	HARQ FD Txed	853	2	0	1	2	0	15	2
8.53293	HARQ FD Txed	853	2	0	1	4	0	14	2
8.53293	HARQ FD Txed	853	2	0	1	3	0	14	2
8.53307	DL DCI Rxed	853	3	0	1	3	0	11	2
8.53307	DL DCI Rxed	853	3	0	1	4	0	11	2
8.53393	HARQ FD Txed	853	3	0	1	4	0	13	2
8.53393	HARQ FD Txed	853	3	0	1	3	0	13	2
8.53407	DL DCI Rxed	853	4	0	1	1	0	13	2
8.53407	DL DCI Rxed	853	4	0	1	2	0	13	2
8.53407	DL DCI Rxed	853	4	0	1	3	0	15	2
8.53407	DL DCI Rxed	853	4	0	1	4	0	15	2
8.53493	HARQ FD Txed	853	4	0	1	1	0	14	2
8.53493	HARQ FD Txed	853	4	0	1	2	0	14	2
8.53493	HARQ FD Txed	853	4	0	1	4	0	12	2
8.53493	HARQ FD Txed	853	4	0	1	3	0	12	2
8.53507	DL DCI Rxed	853	5	0	1	3	0	14	2
8.53507	DL DCI Rxed	853	5	0	1	4	0	14	2
8.53593	HARQ FD Txed	853	5	0	1	4	0	11	2
8.53593	HARQ FD Txed	853	5	0	1	3	0	11	2
8.53607	DL DCI Rxed	853	6	0	1	1	0	15	2
8.53607	DL DCI Rxed	853	6	0	1	2	0	15	2
8.53607	DL DCI Rxed	853	6	0	1	3	0	13	2
8.53607	DL DCI Rxed	853	6	0	1	4	0	13	2
8.53693	HARQ FD Txed	853	6	0	1	1	0	13	2
8.53693	HARQ FD Txed	853	6	0	1	2	0	13	2
8.53693	HARQ FD Txed	853	6	0	1	4	0	15	2
8.53693	HARQ FD Txed	853	6	0	1	3	0	15	2
8.53707	DL DCI Rxed	853	7	0	1	3	0	12	2
8.53707	DL DCI Rxed	853	7	0	1	4	0	12	2
8.53793	HARQ FD Txed	853	7	0	1	4	0	14	2
8.53793	HARQ FD Txed	853	7	0	1	3	0	14	2
8.53807	DL DCI Rxed	853	8	0	1	1	0	14	2
8.53807	DL DCI Rxed	853	8	0	1	2	0	14	2
8.53807	DL DCI Rxed	853	8	0	1	3	0	11	2
8.53807	DL DCI Rxed	853	8	0	1	4	0	11	2
8.53893	HARQ FD Txed	853	8	0	1	2	0	15	2
8.53893	HARQ FD Txed	853	8	0	1	4	0	13	2
8.53893	HARQ FD Txed	853	8	0	1	3	0	13	2
8.53893	HARQ FD Txed	853	8	0	1	1	0	15	2
8.53907	DL DCI Rxed	853	9	0	1	3	0	15	2
8.53907	DL DCI Rxed	853	9	0	1	4	0	15	2
8.53993	HARQ FD Txed	853	9	0	1	4	0	12	2
8.53993	HARQ FD Txed	853	9	0	1	3	0	12	2
8.54007	DL DCI Rxed	854	0	0	1	1	0	13	2
8.54007	DL DCI Rxed	854	0	0	1	2	0	13	2
8.54007	DL DCI Rxed	854	0	0	1	3	0	14	2
8.54007	DL DCI Rxed	854	0	0	1	4	0	14	2
8.54093	HARQ FD Txed	854	0	0	1	2	0	14	2
8.54093	HARQ FD Txed	854	0	0	1	1	0	14	2
8.54093	HARQ FD Txed	854	0	0	1	4	0	11	2
8.54093	HARQ FD Txed	854	0	0	1	3	0	11	2
8.54107	DL DCI Rxed	854	1	0	1	3	0	13	2
8.54107	DL DCI Rxed	854	1	0	1	4	0	13	2
8.54193	HARQ FD Txed	854	1	0	1	4	0	15	2
8.54193	HARQ FD Txed	854	1	0	1	3	0	15	2
8.54207	DL DCI Rxed	854	2	0	1	1	0	15	2
8.54207	DL DCI Rxed	854	2	0	1	2	0	15	2
8.54207	DL DCI Rxed	854	2	0	1	3	0	12	2
8.54207	DL DCI Rxed	854	2	0	1	4	0	12	2
8.54293	HARQ FD Txed	854	2	0	1	2	0	13	2
8.54293	HARQ FD Txed	854	2	0	1	1	0	13	2
8.54293	HARQ FD Txed	854	2	0	1	4	0	14	2
8.54293	HARQ FD Txed	854	2	0	1	3	0	14	2
8.54307	DL DCI Rxed	854	3	0	1	3	0	11	2
8.54307	DL DCI Rxed	854	3	0	1	4	0	11	2
8.54393	HARQ FD Txed	854	3	0	1	4	0	13	2
8.54393	HARQ FD Txed	854	3	0	1	3	0	13	2
8.54407	DL DCI Rxed	854	4	0	1	1	0	14	2
8.54407	DL DCI Rxed	854	4	0	1	2	0	14	2
8.54407	DL DCI Rxed	854	4	0	1	3	0	15	2
8.54407	DL DCI Rxed	854	4	0	1	4	0	15	2
8.54493	HARQ FD Txed	854	4	0	1	2	0	15	2
8.54493	HARQ FD Txed	854	4	0	1	1	0	15	2
8.54493	HARQ FD Txed	854	4	0	1	4	0	12	2
8.54493	HARQ FD Txed	854	4	0	1	3	0	12	2
8.54507	DL DCI Rxed	854	5	0	1	3	0	14	2
8.54507	DL DCI Rxed	854	5	0	1	4	0	14	2
8.54593	HARQ FD Txed	854	5	0	1	4	0	11	2
8.54593	HARQ FD Txed	854	5	0	1	3	0	11	2
8.54607	DL DCI Rxed	854	6	0	1	1	0	13	2
8.54607	DL DCI Rxed	854	6	0	1	2	0	13	2
8.54607	DL DCI Rxed	854	6	0	1	3	0	13	2
8.54607	DL DCI Rxed	854	6	0	1	4	0	13	2
8.54693	HARQ FD Txed	854	6	0	1	2	0	14	2
8.54693	HARQ FD Txed	854	6	0	1	1	0	14	2
8.54693	HARQ FD Txed	854	6	0	1	4	0	15	2
8.54693	HARQ FD Txed	854	6	0	1	3	0	15	2
8.54707	DL DCI Rxed	854	7	0	1	3	0	12	2
8.54707	DL DCI Rxed	854	7	0	1	4	0	12	2
8.54793	HARQ FD Txed	854	7	0	1	4	0	14	2
8.54793	HARQ FD Txed	854	7	0	1	3	0	14	2
8.54807	DL DCI Rxed	854	8	0	1	1	0	15	2
8.54807	DL DCI Rxed	854	8	0	1	2	0	15	2
8.54807	DL DCI Rxed	854	8	0	1	3	0	11	2
8.54807	DL DCI Rxed	854	8	0	1	4	0	11	2
8.54893	HARQ FD Txed	854	8	0	1	2	0	13	2
8.54893	HARQ FD Txed	854	8	0	1	1	0	13	2
8.54893	HARQ FD Txed	854	8	0	1	3	0	13	2
8.54893	HARQ FD Txed	854	8	0	1	4	0	13	2
8.54907	DL DCI Rxed	854	9	0	1	3	0	15	2
8.54907	DL DCI Rxed	854	9	0	1	4	0	15	2
8.54993	HARQ FD Txed	854	9	0	1	4	0	12	2
8.54993	HARQ FD Txed	854	9	0	1	3	0	12	2
8.55007	DL DCI Rxed	855	0	0	1	1	0	14	2
8.55007	DL DCI Rxed	855	0	0	1	2	0	14	2
8.55007	DL DCI Rxed	855	0	0	1	3	0	14	2
8.55007	DL DCI Rxed	855	0	0	1	4	0	14	2
8.55093	HARQ FD Txed	855	0	0	1	2	0	15	2
8.55093	HARQ FD Txed	855	0	0	1	1	0	15	2
8.55093	HARQ FD Txed	855	0	0	1	4	0	11	2
8.55093	HARQ FD Txed	855	0	0	1	3	0	11	2
8.55107	DL DCI Rxed	855	1	0	1	3	0	13	2
8.55107	DL DCI Rxed	855	1	0	1	4	0	13	2
