Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
8.16393	1	0	3	-92.5786
8.16493	1	0	2	-93.4585
8.16493	1	0	1	-94.5937
8.16493	1	0	4	-101.625
8.16493	1	0	3	-92.5786
8.16593	1	0	2	-93.4585
8.16593	1	0	1	-94.5937
8.16593	1	0	4	-101.625
8.16593	1	0	3	-92.5786
8.16693	1	0	2	-93.4585
8.16693	1	0	1	-94.5937
8.16693	1	0	4	-101.625
8.16693	1	0	3	-92.5786
8.16793	1	0	2	-93.4585
8.16793	1	0	1	-94.5937
8.16793	1	0	4	-101.625
8.16793	1	0	3	-92.5786
8.16893	1	0	2	-93.4585
8.16893	1	0	1	-94.5937
8.16893	1	0	4	-101.625
8.16893	1	0	3	-92.5786
8.16993	1	0	2	-93.4585
8.16993	1	0	1	-94.5937
8.16993	1	0	4	-101.625
8.16993	1	0	3	-92.5786
8.17093	1	0	2	-93.4585
8.17093	1	0	1	-94.5937
8.17093	1	0	4	-101.625
8.17093	1	0	3	-92.5786
8.17193	1	0	2	-93.4585
8.17193	1	0	1	-94.5937
8.17193	1	0	4	-101.625
8.17193	1	0	3	-92.5786
8.17293	1	0	2	-93.4585
8.17293	1	0	1	-94.5937
8.17293	1	0	4	-101.625
8.17293	1	0	3	-92.5786
8.17393	1	0	2	-93.4585
8.17393	1	0	1	-94.5937
8.17393	1	0	4	-101.625
8.17393	1	0	3	-92.5786
8.17493	1	0	2	-93.4585
8.17493	1	0	1	-94.5937
8.17493	1	0	4	-101.625
8.17493	1	0	3	-92.5786
8.17593	1	0	2	-93.4585
8.17593	1	0	1	-94.5937
8.17593	1	0	4	-101.625
8.17593	1	0	3	-92.5786
8.17693	1	0	2	-93.4585
8.17693	1	0	1	-94.5937
8.17693	1	0	4	-101.625
8.17693	1	0	3	-92.5786
8.17793	1	0	2	-93.4585
8.17793	1	0	1	-94.5937
8.17793	1	0	4	-101.625
8.17793	1	0	3	-92.5786
8.17886	1	0	2	-93.4585
8.17893	1	0	1	-94.5937
8.17893	1	0	4	-101.625
8.17893	1	0	3	-92.5786
8.17893	1	0	2	-93.4585
8.17993	1	0	1	-94.5937
8.17993	1	0	2	-93.4585
8.17993	1	0	4	-101.625
8.17993	1	0	3	-92.5786
8.18093	1	0	1	-94.5937
8.18093	1	0	2	-93.4585
8.18093	1	0	4	-101.625
8.18093	1	0	3	-92.5786
8.18193	1	0	1	-94.5937
8.18193	1	0	2	-93.4585
8.18193	1	0	4	-101.625
8.18193	1	0	3	-92.5786
8.18293	1	0	1	-94.5937
8.18293	1	0	2	-93.4585
8.18293	1	0	4	-101.625
8.18293	1	0	3	-92.5786
8.18393	1	0	1	-94.5937
8.18393	1	0	2	-93.4585
8.18393	1	0	4	-101.625
8.18393	1	0	3	-92.5786
8.18493	1	0	1	-94.5937
8.18493	1	0	2	-93.4585
8.18493	1	0	4	-101.625
8.18493	1	0	3	-92.5786
8.18593	1	0	1	-94.5937
8.18593	1	0	2	-93.4585
8.18593	1	0	4	-101.625
8.18593	1	0	3	-92.5786
8.18693	1	0	1	-94.5937
8.18693	1	0	2	-93.4585
8.18693	1	0	4	-101.625
8.18693	1	0	3	-92.5786
8.18786	1	0	5	-101.575
8.18793	1	0	1	-94.5937
8.18793	1	0	2	-93.4585
8.18793	1	0	4	-101.625
8.18793	1	0	3	-92.5786
8.18886	1	0	6	-95.574
8.18893	1	0	1	-94.5937
8.18893	1	0	2	-93.4585
8.18893	1	0	4	-101.625
8.18893	1	0	3	-92.5786
8.18993	1	0	1	-94.5937
8.18993	1	0	2	-93.4585
8.18993	1	0	4	-101.625
8.18993	1	0	3	-92.5786
8.19093	1	0	1	-94.5937
8.19093	1	0	2	-93.4585
8.19093	1	0	4	-101.625
8.19093	1	0	3	-92.5786
8.19193	1	0	1	-94.5937
8.19193	1	0	2	-93.4585
8.19193	1	0	4	-101.625
8.19193	1	0	3	-92.5786
8.19293	1	0	1	-94.5937
8.19293	1	0	2	-93.4585
8.19293	1	0	4	-101.625
8.19293	1	0	3	-92.5786
8.19393	1	0	1	-94.5937
8.19393	1	0	2	-93.4585
8.19393	1	0	4	-101.625
8.19393	1	0	3	-92.5786
8.19493	1	0	1	-94.5937
8.19493	1	0	2	-93.4585
8.19493	1	0	4	-101.625
8.19493	1	0	3	-92.5786
8.19593	1	0	1	-94.5937
8.19593	1	0	2	-93.4585
8.19593	1	0	4	-101.625
8.19593	1	0	3	-92.5786
8.19693	1	0	1	-94.5937
8.19693	1	0	2	-93.4585
8.19693	1	0	4	-101.625
8.19693	1	0	3	-92.5786
8.19793	1	0	1	-94.5937
8.19793	1	0	2	-93.4585
8.19793	1	0	4	-101.625
8.19793	1	0	3	-92.5786
8.19893	1	0	1	-94.5937
8.19893	1	0	2	-93.4585
8.19893	1	0	4	-101.625
8.19893	1	0	3	-92.5786
8.19993	1	0	1	-94.5937
8.19993	1	0	2	-93.4585
8.19993	1	0	4	-101.625
8.19993	1	0	3	-92.5786
8.20093	1	0	1	-94.5937
8.20093	1	0	2	-93.4585
8.20093	1	0	4	-101.625
8.20093	1	0	3	-92.5786
8.20193	1	0	1	-94.5937
8.20193	1	0	2	-93.4585
8.20193	1	0	4	-101.625
8.20193	1	0	3	-92.5786
8.20293	1	0	1	-94.5937
8.20293	1	0	2	-93.4585
8.20293	1	0	4	-101.625
8.20293	1	0	3	-92.5786
8.20393	1	0	1	-94.5937
8.20393	1	0	2	-93.4585
8.20393	1	0	4	-101.625
8.20393	1	0	3	-92.5786
8.20493	1	0	1	-94.5937
8.20493	1	0	2	-93.4585
8.20493	1	0	4	-101.625
8.20493	1	0	3	-92.5786
8.20593	1	0	1	-94.5937
8.20593	1	0	2	-93.4585
8.20593	1	0	4	-101.625
8.20593	1	0	3	-92.5786
8.20693	1	0	5	-101.575
8.20693	1	0	6	-95.574
8.20693	1	0	1	-94.5937
8.20693	1	0	2	-93.4585
8.20693	1	0	4	-101.625
8.20693	1	0	3	-92.5786
8.20793	1	0	5	-101.575
8.20793	1	0	6	-95.574
8.20793	1	0	1	-94.5937
8.20793	1	0	2	-93.4585
8.20793	1	0	4	-101.625
8.20793	1	0	3	-92.5786
8.20893	1	0	1	-94.5937
8.20893	1	0	2	-93.4585
8.20893	1	0	4	-101.625
8.20893	1	0	3	-92.5786
8.20993	1	0	1	-94.5937
8.20993	1	0	2	-93.4585
8.20993	1	0	4	-101.625
8.20993	1	0	3	-92.5786
8.21093	1	0	1	-94.5937
8.21093	1	0	2	-93.4585
8.21093	1	0	4	-101.625
8.21093	1	0	3	-92.5786
8.21193	1	0	1	-94.5937
8.21193	1	0	2	-93.4585
8.21193	1	0	4	-101.625
8.21193	1	0	3	-92.5786
8.21293	1	0	1	-94.5937
8.21293	1	0	2	-93.4585
8.21293	1	0	4	-101.625
8.21293	1	0	3	-92.5786
8.21393	1	0	1	-94.5937
8.21393	1	0	2	-93.4585
8.21393	1	0	4	-101.625
8.21393	1	0	3	-92.5786
8.21493	1	0	1	-94.5937
8.21493	1	0	2	-93.4585
8.21493	1	0	4	-101.625
8.21493	1	0	3	-92.5786
8.21593	1	0	1	-94.5937
8.21593	1	0	2	-93.4585
8.21593	1	0	4	-101.625
8.21593	1	0	3	-92.5786
8.21693	1	0	1	-94.5937
8.21693	1	0	2	-93.4585
8.21693	1	0	4	-101.625
8.21693	1	0	3	-92.5786
8.21786	1	0	1	-94.5937
8.21793	1	0	2	-93.4585
8.21793	1	0	4	-101.625
8.21793	1	0	3	-92.5786
8.21793	1	0	1	-94.5937
8.21893	1	0	2	-93.4585
8.21893	1	0	4	-101.625
8.21893	1	0	3	-92.5786
8.21893	1	0	1	-94.5937
8.21993	1	0	2	-93.4585
8.21993	1	0	1	-94.5937
8.21993	1	0	4	-101.625
8.21993	1	0	3	-92.5786
8.22093	1	0	2	-93.4585
8.22093	1	0	1	-94.5937
8.22093	1	0	4	-101.625
8.22093	1	0	3	-92.5786
8.22193	1	0	2	-93.4585
8.22193	1	0	1	-94.5937
8.22193	1	0	4	-101.625
8.22193	1	0	3	-92.5786
8.22293	1	0	2	-93.4585
8.22293	1	0	1	-94.5937
8.22293	1	0	4	-101.625
8.22293	1	0	3	-92.5786
8.22393	1	0	2	-93.4585
8.22393	1	0	1	-94.5937
8.22393	1	0	4	-101.625
8.22393	1	0	3	-92.5786
8.22493	1	0	2	-93.4585
8.22493	1	0	1	-94.5937
8.22493	1	0	4	-101.625
8.22493	1	0	3	-92.5786
8.22593	1	0	2	-93.4585
8.22593	1	0	1	-94.5937
8.22593	1	0	4	-101.625
8.22593	1	0	3	-92.5786
8.22693	1	0	2	-93.4585
8.22693	1	0	1	-94.5937
8.22693	1	0	4	-101.625
8.22693	1	0	3	-92.5786
8.22793	1	0	2	-93.4585
8.22793	1	0	1	-94.5937
8.22793	1	0	4	-101.625
8.22793	1	0	3	-92.5786
8.22886	1	0	4	-101.625
8.22893	1	0	2	-93.4585
8.22893	1	0	1	-94.5937
8.22893	1	0	3	-92.5786
8.22893	1	0	4	-101.625
8.22986	1	0	3	-92.5786
8.22993	1	0	2	-93.4585
8.22993	1	0	1	-94.5937
8.22993	1	0	4	-101.625
8.22993	1	0	3	-92.5786
8.23093	1	0	2	-93.4585
8.23093	1	0	1	-94.5937
8.23093	1	0	4	-101.625
8.23093	1	0	3	-92.5786
8.23193	1	0	2	-93.4585
8.23193	1	0	1	-94.5937
8.23193	1	0	4	-101.625
8.23193	1	0	3	-92.5786
8.23293	1	0	2	-93.4585
8.23293	1	0	1	-94.5937
8.23293	1	0	4	-101.625
8.23293	1	0	3	-92.5786
8.23393	1	0	2	-93.4585
8.23393	1	0	1	-94.5937
8.23393	1	0	4	-101.625
8.23393	1	0	3	-92.5786
8.23493	1	0	2	-93.4585
8.23493	1	0	1	-94.5937
8.23493	1	0	4	-101.625
8.23493	1	0	3	-92.5786
8.23593	1	0	2	-93.4585
8.23593	1	0	1	-94.5937
8.23593	1	0	4	-101.625
8.23593	1	0	3	-92.5786
8.23693	1	0	2	-93.4585
8.23693	1	0	1	-94.5937
8.23693	1	0	4	-101.625
8.23693	1	0	3	-92.5786
8.23793	1	0	2	-93.4585
8.23793	1	0	1	-94.5937
8.23793	1	0	4	-101.625
8.23793	1	0	3	-92.5786
8.23893	1	0	2	-93.4585
8.23893	1	0	1	-94.5937
8.23893	1	0	4	-101.625
8.23893	1	0	3	-92.5786
8.23993	1	0	2	-93.4585
8.23993	1	0	1	-94.5937
8.23993	1	0	4	-101.625
8.23993	1	0	3	-92.5786
8.24093	1	0	2	-93.4585
8.24093	1	0	1	-94.5937
8.24093	1	0	4	-101.625
8.24093	1	0	3	-92.5786
8.24193	1	0	2	-93.4585
8.24193	1	0	1	-94.5937
8.24193	1	0	4	-101.625
8.24193	1	0	3	-92.5786
8.24293	1	0	2	-93.4585
8.24293	1	0	1	-94.5937
8.24293	1	0	4	-101.625
8.24293	1	0	3	-92.5786
8.24393	1	0	2	-93.4585
8.24393	1	0	1	-94.5937
8.24393	1	0	4	-101.625
8.24393	1	0	3	-92.5786
8.24493	1	0	2	-93.4585
8.24493	1	0	1	-94.5937
8.24493	1	0	4	-101.625
8.24493	1	0	3	-92.5786
8.24593	1	0	2	-93.4585
8.24593	1	0	1	-94.5937
8.24593	1	0	4	-101.625
8.24593	1	0	3	-92.5786
8.24693	1	0	2	-93.4585
8.24693	1	0	1	-94.5937
8.24693	1	0	4	-101.625
8.24693	1	0	3	-92.5786
8.24793	1	0	2	-93.4585
8.24793	1	0	1	-94.5937
8.24793	1	0	4	-101.625
8.24793	1	0	3	-92.5786
8.24893	1	0	2	-93.4585
8.24893	1	0	1	-94.5937
8.24893	1	0	4	-101.625
8.24893	1	0	3	-92.5786
8.24993	1	0	2	-93.4585
8.24993	1	0	1	-94.5937
8.24993	1	0	4	-101.625
8.24993	1	0	3	-92.5786
8.25093	1	0	2	-93.4585
8.25093	1	0	1	-94.5937
8.25093	1	0	4	-101.625
8.25093	1	0	3	-92.5786
8.25193	1	0	2	-93.4585
8.25193	1	0	1	-94.5937
8.25193	1	0	4	-101.625
8.25193	1	0	3	-92.5786
8.25293	1	0	2	-93.4585
8.25293	1	0	1	-94.5937
8.25293	1	0	4	-101.625
8.25293	1	0	3	-92.5786
8.25393	1	0	2	-93.4585
8.25393	1	0	1	-94.5937
8.25393	1	0	4	-101.625
8.25393	1	0	3	-92.5786
8.25493	1	0	2	-93.4585
8.25493	1	0	1	-94.5937
8.25493	1	0	4	-101.625
8.25493	1	0	3	-92.5786
8.25593	1	0	2	-93.4585
8.25593	1	0	1	-94.5937
8.25593	1	0	4	-101.625
8.25593	1	0	3	-92.5786
8.25693	1	0	5	-101.575
8.25693	1	0	6	-95.574
8.25693	1	0	2	-93.4585
8.25693	1	0	1	-94.5937
8.25693	1	0	4	-101.625
8.25693	1	0	3	-92.5786
8.25793	1	0	5	-101.575
8.25793	1	0	6	-95.574
8.25793	1	0	2	-93.4585
8.25793	1	0	1	-94.5937
8.25793	1	0	4	-101.625
8.25793	1	0	3	-92.5786
8.25886	1	0	2	-93.4585
8.25893	1	0	1	-94.5937
8.25893	1	0	4	-101.625
8.25893	1	0	3	-92.5786
8.25893	1	0	2	-93.4585
8.25993	1	0	1	-94.5937
8.25993	1	0	2	-93.4585
8.25993	1	0	4	-101.625
8.25993	1	0	3	-92.5786
8.26093	1	0	1	-94.5937
8.26093	1	0	2	-93.4585
8.26093	1	0	4	-101.625
8.26093	1	0	3	-92.5786
8.26193	1	0	1	-94.5937
8.26193	1	0	2	-93.4585
8.26193	1	0	4	-101.625
8.26193	1	0	3	-92.5786
8.26293	1	0	1	-94.5937
8.26293	1	0	2	-93.4585
8.26293	1	0	4	-101.625
8.26293	1	0	3	-92.5786
8.26393	1	0	1	-94.5937
8.26393	1	0	2	-93.4585
8.26393	1	0	4	-101.625
8.26393	1	0	3	-92.5786
8.26493	1	0	1	-94.5937
8.26493	1	0	2	-93.4585
8.26493	1	0	4	-101.625
8.26493	1	0	3	-92.5786
8.26593	1	0	1	-94.5937
8.26593	1	0	2	-93.4585
8.26593	1	0	4	-101.625
8.26593	1	0	3	-92.5786
8.26693	1	0	1	-94.5937
8.26693	1	0	2	-93.4585
8.26693	1	0	4	-101.625
8.26693	1	0	3	-92.5786
8.26786	1	0	5	-101.575
8.26793	1	0	1	-94.5937
8.26793	1	0	2	-93.4585
8.26793	1	0	4	-101.625
8.26793	1	0	3	-92.5786
8.26886	1	0	6	-95.574
8.26893	1	0	1	-94.5937
8.26893	1	0	2	-93.4585
8.26893	1	0	4	-101.625
8.26893	1	0	3	-92.5786
8.26993	1	0	1	-94.5937
8.26993	1	0	2	-93.4585
8.26993	1	0	4	-101.625
8.26993	1	0	3	-92.5786
8.27093	1	0	1	-94.5937
8.27093	1	0	2	-93.4585
8.27093	1	0	4	-101.625
8.27093	1	0	3	-92.5786
8.27193	1	0	1	-94.5937
8.27193	1	0	2	-93.4585
8.27193	1	0	4	-101.625
8.27193	1	0	3	-92.5786
8.27293	1	0	1	-94.5937
8.27293	1	0	2	-93.4585
8.27293	1	0	4	-101.625
8.27293	1	0	3	-92.5786
8.27393	1	0	1	-94.5937
8.27393	1	0	2	-93.4585
8.27393	1	0	4	-101.625
8.27393	1	0	3	-92.5786
8.27493	1	0	1	-94.5937
8.27493	1	0	2	-93.4585
8.27493	1	0	4	-101.625
8.27493	1	0	3	-92.5786
8.27593	1	0	1	-94.5937
8.27593	1	0	2	-93.4585
8.27593	1	0	4	-101.625
8.27593	1	0	3	-92.5786
8.27693	1	0	1	-94.5937
8.27693	1	0	2	-93.4585
8.27693	1	0	4	-101.625
8.27693	1	0	3	-92.5786
8.27793	1	0	1	-94.5937
8.27793	1	0	2	-93.4585
8.27793	1	0	4	-101.625
8.27793	1	0	3	-92.5786
8.27893	1	0	1	-94.5937
8.27893	1	0	2	-93.4585
8.27893	1	0	4	-101.625
8.27893	1	0	3	-92.5786
8.27993	1	0	1	-94.5937
8.27993	1	0	2	-93.4585
8.27993	1	0	4	-101.625
8.27993	1	0	3	-92.5786
8.28093	1	0	1	-94.5937
8.28093	1	0	2	-93.4585
8.28093	1	0	4	-101.625
8.28093	1	0	3	-92.5786
8.28193	1	0	1	-94.5937
8.28193	1	0	2	-93.4585
8.28193	1	0	4	-101.625
8.28193	1	0	3	-92.5786
8.28293	1	0	1	-94.5937
8.28293	1	0	2	-93.4585
8.28293	1	0	4	-101.625
8.28293	1	0	3	-92.5786
8.28393	1	0	1	-94.5937
8.28393	1	0	2	-93.4585
8.28393	1	0	4	-101.625
8.28393	1	0	3	-92.5786
8.28493	1	0	1	-94.5937
8.28493	1	0	2	-93.4585
8.28493	1	0	4	-101.625
8.28493	1	0	3	-92.5786
8.28593	1	0	1	-94.5937
8.28593	1	0	2	-93.4585
8.28593	1	0	4	-101.625
8.28593	1	0	3	-92.5786
8.28693	1	0	1	-94.5937
8.28693	1	0	2	-93.4585
8.28693	1	0	4	-101.625
8.28693	1	0	3	-92.5786
8.28793	1	0	1	-94.5937
8.28793	1	0	2	-93.4585
8.28793	1	0	4	-101.625
8.28793	1	0	3	-92.5786
8.28893	1	0	1	-94.5937
8.28893	1	0	2	-93.4585
8.28893	1	0	4	-101.625
8.28893	1	0	3	-92.5786
8.28993	1	0	1	-94.5937
8.28993	1	0	2	-93.4585
8.28993	1	0	4	-101.625
8.28993	1	0	3	-92.5786
8.29093	1	0	1	-94.5937
8.29093	1	0	2	-93.4585
8.29093	1	0	4	-101.625
8.29093	1	0	3	-92.5786
8.29193	1	0	1	-94.5937
8.29193	1	0	2	-93.4585
8.29193	1	0	4	-101.625
8.29193	1	0	3	-92.5786
8.29293	1	0	1	-94.5937
8.29293	1	0	2	-93.4585
8.29293	1	0	4	-101.625
8.29293	1	0	3	-92.5786
8.29393	1	0	1	-94.5937
8.29393	1	0	2	-93.4585
8.29393	1	0	4	-101.625
8.29393	1	0	3	-92.5786
8.29493	1	0	1	-94.5937
8.29493	1	0	2	-93.4585
8.29493	1	0	4	-101.625
8.29493	1	0	3	-92.5786
8.29593	1	0	1	-94.5937
8.29593	1	0	2	-93.4585
8.29593	1	0	4	-101.625
8.29593	1	0	3	-92.5786
8.29693	1	0	1	-94.5937
8.29693	1	0	2	-93.4585
8.29693	1	0	4	-101.625
8.29693	1	0	3	-92.5786
8.29786	1	0	1	-94.5937
8.29793	1	0	2	-93.4585
8.29793	1	0	4	-101.625
8.29793	1	0	3	-92.5786
8.29793	1	0	1	-94.5937
8.29893	1	0	2	-93.4585
8.29893	1	0	4	-101.625
8.29893	1	0	3	-92.5786
8.29893	1	0	1	-94.5937
8.29993	1	0	2	-93.4585
8.29993	1	0	1	-94.5937
8.29993	1	0	4	-101.625
8.29993	1	0	3	-92.5786
8.30093	1	0	2	-93.4585
8.30093	1	0	1	-94.5937
8.30093	1	0	4	-101.625
8.30093	1	0	3	-92.5786
8.30193	1	0	2	-93.4585
8.30193	1	0	1	-94.5937
8.30193	1	0	4	-101.625
8.30193	1	0	3	-92.5786
8.30293	1	0	2	-93.4585
8.30293	1	0	1	-94.5937
8.30293	1	0	4	-101.625
8.30293	1	0	3	-92.5786
8.30393	1	0	2	-93.4585
8.30393	1	0	1	-94.5937
8.30393	1	0	4	-101.625
8.30393	1	0	3	-92.5786
8.30493	1	0	2	-93.4585
8.30493	1	0	1	-94.5937
8.30493	1	0	4	-101.625
8.30493	1	0	3	-92.5786
8.30593	1	0	2	-93.4585
8.30593	1	0	1	-94.5937
8.30593	1	0	4	-101.625
8.30593	1	0	3	-92.5786
8.30693	1	0	5	-101.575
8.30693	1	0	6	-95.574
8.30693	1	0	2	-93.4585
8.30693	1	0	1	-94.5937
8.30693	1	0	4	-101.625
8.30693	1	0	3	-92.5786
8.30793	1	0	5	-101.575
8.30793	1	0	6	-95.574
8.30793	1	0	2	-93.4585
8.30793	1	0	1	-94.5937
8.30793	1	0	4	-101.625
8.30793	1	0	3	-92.5786
8.30886	1	0	4	-101.625
8.30893	1	0	2	-93.4585
8.30893	1	0	1	-94.5937
8.30893	1	0	3	-92.5786
8.30893	1	0	4	-101.625
8.30986	1	0	3	-92.5786
8.30993	1	0	2	-93.4585
8.30993	1	0	1	-94.5937
8.30993	1	0	4	-101.625
8.30993	1	0	3	-92.5786
8.31093	1	0	2	-93.4585
8.31093	1	0	1	-94.5937
8.31093	1	0	4	-101.625
8.31093	1	0	3	-92.5786
8.31193	1	0	2	-93.4585
8.31193	1	0	1	-94.5937
8.31193	1	0	4	-101.625
8.31193	1	0	3	-92.5786
8.31293	1	0	2	-93.4585
8.31293	1	0	1	-94.5937
8.31293	1	0	4	-101.625
8.31293	1	0	3	-92.5786
8.31393	1	0	2	-93.4585
8.31393	1	0	1	-94.5937
8.31393	1	0	4	-101.625
8.31393	1	0	3	-92.5786
8.31493	1	0	2	-93.4585
8.31493	1	0	1	-94.5937
8.31493	1	0	4	-101.625
8.31493	1	0	3	-92.5786
8.31593	1	0	2	-93.4585
8.31593	1	0	1	-94.5937
8.31593	1	0	4	-101.625
8.31593	1	0	3	-92.5786
8.31693	1	0	2	-93.4585
8.31693	1	0	1	-94.5937
8.31693	1	0	4	-101.625
8.31693	1	0	3	-92.5786
8.31793	1	0	2	-93.4585
8.31793	1	0	1	-94.5937
8.31793	1	0	4	-101.625
8.31793	1	0	3	-92.5786
8.31893	1	0	2	-93.4585
8.31893	1	0	1	-94.5937
8.31893	1	0	4	-101.625
8.31893	1	0	3	-92.5786
8.31993	1	0	2	-93.4585
8.31993	1	0	1	-94.5937
8.31993	1	0	4	-101.625
8.31993	1	0	3	-92.5786
8.32093	1	0	2	-93.4585
8.32093	1	0	1	-94.5937
8.32093	1	0	4	-101.625
8.32093	1	0	3	-92.5786
8.32193	1	0	2	-93.4585
8.32193	1	0	1	-94.5937
8.32193	1	0	4	-101.625
8.32193	1	0	3	-92.5786
8.32293	1	0	2	-93.4585
8.32293	1	0	1	-94.5937
8.32293	1	0	4	-101.625
8.32293	1	0	3	-92.5786
8.32393	1	0	2	-93.4585
8.32393	1	0	1	-94.5937
8.32393	1	0	4	-101.625
8.32393	1	0	3	-92.5786
8.32493	1	0	2	-93.4585
8.32493	1	0	1	-94.5937
8.32493	1	0	4	-101.625
8.32493	1	0	3	-92.5786
8.32593	1	0	2	-93.4585
8.32593	1	0	1	-94.5937
8.32593	1	0	4	-101.625
8.32593	1	0	3	-92.5786
8.32693	1	0	2	-93.4585
8.32693	1	0	1	-94.5937
8.32693	1	0	4	-101.625
8.32693	1	0	3	-92.5786
8.32793	1	0	2	-93.4585
8.32793	1	0	1	-94.5937
8.32793	1	0	4	-101.625
8.32793	1	0	3	-92.5786
8.32893	1	0	2	-93.4585
8.32893	1	0	1	-94.5937
8.32893	1	0	4	-101.625
8.32893	1	0	3	-92.5786
8.32993	1	0	2	-93.4585
8.32993	1	0	1	-94.5937
8.32993	1	0	4	-101.625
8.32993	1	0	3	-92.5786
8.33093	1	0	2	-93.4585
8.33093	1	0	1	-94.5937
8.33093	1	0	4	-101.625
8.33093	1	0	3	-92.5786
8.33193	1	0	2	-93.4585
8.33193	1	0	1	-94.5937
8.33193	1	0	4	-101.625
8.33193	1	0	3	-92.5786
8.33293	1	0	2	-93.4585
8.33293	1	0	1	-94.5937
8.33293	1	0	4	-101.625
8.33293	1	0	3	-92.5786
8.33393	1	0	2	-93.4585
8.33393	1	0	1	-94.5937
8.33393	1	0	4	-101.625
8.33393	1	0	3	-92.5786
8.33493	1	0	2	-93.4585
8.33493	1	0	1	-94.5937
8.33493	1	0	4	-101.625
8.33493	1	0	3	-92.5786
8.33593	1	0	2	-93.4585
8.33593	1	0	1	-94.5937
8.33593	1	0	4	-101.625
8.33593	1	0	3	-92.5786
8.33693	1	0	2	-93.4585
8.33693	1	0	1	-94.5937
8.33693	1	0	4	-101.625
8.33693	1	0	3	-92.5786
8.33793	1	0	2	-93.4585
8.33793	1	0	1	-94.5937
8.33793	1	0	4	-101.625
8.33793	1	0	3	-92.5786
8.33886	1	0	2	-93.4585
8.33893	1	0	1	-94.5937
8.33893	1	0	4	-101.625
8.33893	1	0	3	-92.5786
8.33893	1	0	2	-93.4585
8.33993	1	0	1	-94.5937
8.33993	1	0	2	-93.4585
8.33993	1	0	4	-101.625
8.33993	1	0	3	-92.5786
8.34093	1	0	1	-94.5937
8.34093	1	0	2	-93.4585
8.34093	1	0	4	-101.625
8.34093	1	0	3	-92.5786
8.34193	1	0	1	-94.5937
8.34193	1	0	2	-93.4585
8.34193	1	0	4	-101.625
8.34193	1	0	3	-92.5786
8.34293	1	0	1	-94.5937
8.34293	1	0	2	-93.4585
8.34293	1	0	4	-101.625
8.34293	1	0	3	-92.5786
8.34393	1	0	1	-94.5937
8.34393	1	0	2	-93.4585
8.34393	1	0	4	-101.625
8.34393	1	0	3	-92.5786
8.34493	1	0	1	-94.5937
8.34493	1	0	2	-93.4585
8.34493	1	0	4	-101.625
8.34493	1	0	3	-92.5786
8.34593	1	0	1	-94.5937
8.34593	1	0	2	-93.4585
8.34593	1	0	4	-101.625
8.34593	1	0	3	-92.5786
8.34693	1	0	1	-94.5937
8.34693	1	0	2	-93.4585
8.34693	1	0	4	-101.625
8.34693	1	0	3	-92.5786
8.34786	1	0	5	-101.575
8.34793	1	0	1	-94.5937
8.34793	1	0	2	-93.4585
8.34793	1	0	4	-101.625
8.34793	1	0	3	-92.5786
8.34886	1	0	6	-95.574
8.34893	1	0	1	-94.5937
8.34893	1	0	2	-93.4585
8.34893	1	0	4	-101.625
8.34893	1	0	3	-92.5786
8.34993	1	0	1	-94.5937
8.34993	1	0	2	-93.4585
8.34993	1	0	4	-101.625
8.34993	1	0	3	-92.5786
8.35093	1	0	1	-94.5937
8.35093	1	0	2	-93.4585
8.35093	1	0	4	-101.625
8.35093	1	0	3	-92.5786
8.35193	1	0	1	-94.5937
8.35193	1	0	2	-93.4585
8.35193	1	0	4	-101.625
8.35193	1	0	3	-92.5786
8.35293	1	0	1	-94.5937
8.35293	1	0	2	-93.4585
8.35293	1	0	4	-101.625
8.35293	1	0	3	-92.5786
8.35393	1	0	1	-94.5937
8.35393	1	0	2	-93.4585
8.35393	1	0	4	-101.625
8.35393	1	0	3	-92.5786
8.35493	1	0	1	-94.5937
8.35493	1	0	2	-93.4585
8.35493	1	0	4	-101.625
8.35493	1	0	3	-92.5786
8.35593	1	0	1	-94.5937
8.35593	1	0	2	-93.4585
8.35593	1	0	4	-101.625
8.35593	1	0	3	-92.5786
8.35693	1	0	5	-101.575
8.35693	1	0	6	-95.574
8.35693	1	0	1	-94.5937
8.35693	1	0	2	-93.4585
8.35693	1	0	4	-101.625
8.35693	1	0	3	-92.5786
8.35793	1	0	5	-101.575
8.35793	1	0	6	-95.574
8.35793	1	0	1	-94.5937
8.35793	1	0	2	-93.4585
8.35793	1	0	4	-101.625
8.35793	1	0	3	-92.5786
8.35893	1	0	1	-94.5937
8.35893	1	0	2	-93.4585
8.35893	1	0	4	-101.625
8.35893	1	0	3	-92.5786
8.35993	1	0	1	-94.5937
8.35993	1	0	2	-93.4585
8.35993	1	0	4	-101.625
8.35993	1	0	3	-92.5786
8.36093	1	0	1	-94.5937
8.36093	1	0	2	-93.4585
8.36093	1	0	4	-101.625
8.36093	1	0	3	-92.5786
8.36193	1	0	1	-94.5937
8.36193	1	0	2	-93.4585
8.36193	1	0	4	-101.625
8.36193	1	0	3	-92.5786
8.36293	1	0	1	-94.5937
8.36293	1	0	2	-93.4585
8.36293	1	0	4	-101.625
8.36293	1	0	3	-92.5786
8.36393	1	0	1	-94.5937
8.36393	1	0	2	-93.4585
8.36393	1	0	4	-101.625
8.36393	1	0	3	-92.5786
8.36493	1	0	1	-94.5937
8.36493	1	0	2	-93.4585
