time(s)	cellId	rnti	lcid	packetSize
2.088	1	4	3	132
2.088	1	3	3	132
2.088	1	2	3	1432
2.088	1	1	3	1432
2.089	1	4	3	132
2.089	1	3	3	132
2.09	1	4	3	132
2.09	1	3	3	132
2.09	1	2	3	1432
2.09	1	1	3	1432
2.091	1	4	3	132
2.091	1	3	3	132
2.092	1	4	3	132
2.092	1	3	3	132
2.092	1	2	3	1432
2.092	1	1	3	1432
2.093	1	4	3	132
2.093	1	3	3	132
2.094	1	4	3	132
2.094	1	3	3	132
2.094	1	2	3	1432
2.094	1	1	3	1432
2.095	1	4	3	132
2.095	1	3	3	132
2.096	1	4	3	132
2.096	1	3	3	132
2.096	1	2	3	1432
2.096	1	1	3	1432
2.097	1	4	3	132
2.097	1	3	3	132
2.098	1	4	3	132
2.098	1	3	3	132
2.098	1	2	3	1432
2.098	1	1	3	1432
2.099	1	4	3	132
2.099	1	3	3	132
2.1	1	4	3	132
2.1	1	3	3	132
2.1	1	2	3	1432
2.1	1	1	3	1432
2.101	1	4	3	132
2.101	1	3	3	132
2.102	1	6	3	82
2.102	1	5	3	82
2.102	1	4	3	132
2.102	1	3	3	132
2.102	1	2	3	1432
2.102	1	1	3	1432
2.103	1	4	3	132
2.103	1	3	3	132
2.104	1	4	3	132
2.104	1	3	3	132
2.104	1	2	3	1432
2.104	1	1	3	1432
2.105	1	4	3	132
2.105	1	3	3	132
2.106	1	4	3	132
2.106	1	3	3	132
2.106	1	2	3	1432
2.106	1	1	3	1432
2.107	1	4	3	132
2.107	1	3	3	132
2.108	1	4	3	132
2.108	1	3	3	132
2.108	1	2	3	1432
2.108	1	1	3	1432
2.109	1	4	3	132
2.109	1	3	3	132
2.11	1	4	3	132
2.11	1	3	3	132
2.11	1	2	3	1432
2.11	1	1	3	1432
2.111	1	4	3	132
2.111	1	3	3	132
2.112	1	4	3	132
2.112	1	3	3	132
2.112	1	2	3	1432
2.112	1	1	3	1432
2.113	1	4	3	132
2.113	1	3	3	132
2.114	1	4	3	132
2.114	1	3	3	132
2.114	1	2	3	1432
2.114	1	1	3	1432
2.115	1	4	3	132
2.115	1	3	3	132
2.116	1	4	3	132
2.116	1	3	3	132
2.116	1	2	3	1432
2.116	1	1	3	1432
2.117	1	4	3	132
2.117	1	3	3	132
2.118	1	4	3	132
2.118	1	3	3	132
2.118	1	2	3	1432
2.118	1	1	3	1432
2.119	1	4	3	132
2.119	1	3	3	132
2.12	1	4	3	132
2.12	1	3	3	132
2.12	1	2	3	1432
2.12	1	1	3	1432
2.121	1	4	3	132
2.121	1	3	3	132
2.122	1	4	3	132
2.122	1	3	3	132
2.122	1	2	3	1432
2.122	1	1	3	1432
2.123	1	4	3	132
2.123	1	3	3	132
2.124	1	4	3	132
2.124	1	3	3	132
2.124	1	2	3	1432
2.124	1	1	3	1432
2.125	1	4	3	132
2.125	1	3	3	132
2.126	1	4	3	132
2.126	1	3	3	132
2.126	1	2	3	1432
2.126	1	1	3	1432
2.127	1	4	3	132
2.127	1	3	3	132
2.128	1	4	3	132
2.128	1	3	3	132
2.128	1	2	3	1432
2.128	1	1	3	1432
2.129	1	4	3	132
2.129	1	3	3	132
2.13	1	4	3	132
2.13	1	3	3	132
2.13	1	2	3	1432
2.13	1	1	3	1432
2.131	1	4	3	132
2.131	1	3	3	132
2.132	1	4	3	132
2.132	1	3	3	132
2.132	1	2	3	1432
2.132	1	1	3	1432
2.133	1	4	3	132
2.133	1	3	3	132
2.134	1	4	3	132
2.134	1	3	3	132
2.134	1	2	3	1432
2.134	1	1	3	1432
2.135	1	4	3	132
2.135	1	3	3	132
2.136	1	4	3	132
2.136	1	3	3	132
2.136	1	2	3	1432
2.136	1	1	3	1432
2.137	1	4	3	132
2.137	1	3	3	132
2.138	1	4	3	132
2.138	1	3	3	132
2.138	1	2	3	1432
2.138	1	1	3	1432
2.139	1	4	3	132
2.139	1	3	3	132
2.14	1	4	3	132
2.14	1	3	3	132
2.14	1	2	3	1432
2.14	1	1	3	1432
2.141	1	4	3	132
2.141	1	3	3	132
2.142	1	4	3	132
2.142	1	3	3	132
2.142	1	2	3	1432
2.142	1	1	3	1432
2.143	1	4	3	132
2.143	1	3	3	132
2.144	1	4	3	132
2.144	1	3	3	132
2.144	1	2	3	1432
2.144	1	1	3	1432
2.145	1	4	3	132
2.145	1	3	3	132
2.146	1	4	3	132
2.146	1	3	3	132
2.146	1	2	3	1432
2.146	1	1	3	1432
2.147	1	4	3	132
2.147	1	3	3	132
2.148	1	4	3	132
2.148	1	3	3	132
2.148	1	2	3	1432
2.148	1	1	3	1432
2.149	1	4	3	132
2.149	1	3	3	132
2.15	1	4	3	132
2.15	1	3	3	132
2.15	1	2	3	1432
2.15	1	1	3	1432
2.151	1	4	3	132
2.151	1	3	3	132
2.152	1	6	3	82
2.152	1	5	3	82
2.152	1	4	3	132
2.152	1	3	3	132
2.152	1	2	3	1432
2.152	1	1	3	1432
2.153	1	4	3	132
2.153	1	3	3	132
2.154	1	4	3	132
2.154	1	3	3	132
2.154	1	2	3	1432
2.154	1	1	3	1432
2.155	1	4	3	132
2.155	1	3	3	132
2.156	1	4	3	132
2.156	1	3	3	132
2.156	1	2	3	1432
2.156	1	1	3	1432
2.157	1	4	3	132
2.157	1	3	3	132
2.158	1	4	3	132
2.158	1	3	3	132
2.158	1	2	3	1432
2.158	1	1	3	1432
2.159	1	4	3	132
2.159	1	3	3	132
2.16	1	4	3	132
2.16	1	3	3	132
2.16	1	2	3	1432
2.16	1	1	3	1432
2.161	1	4	3	132
2.161	1	3	3	132
2.162	1	4	3	132
2.162	1	3	3	132
2.162	1	2	3	1432
2.162	1	1	3	1432
2.163	1	4	3	132
2.163	1	3	3	132
2.164	1	4	3	132
2.164	1	3	3	132
2.164	1	2	3	1432
2.164	1	1	3	1432
2.165	1	4	3	132
2.165	1	3	3	132
2.166	1	4	3	132
2.166	1	3	3	132
2.166	1	2	3	1432
2.166	1	1	3	1432
2.167	1	4	3	132
2.167	1	3	3	132
2.168	1	4	3	132
2.168	1	3	3	132
2.168	1	2	3	1432
2.168	1	1	3	1432
2.169	1	4	3	132
2.169	1	3	3	132
2.17	1	4	3	132
2.17	1	3	3	132
2.17	1	2	3	1432
2.17	1	1	3	1432
2.171	1	4	3	132
2.171	1	3	3	132
2.172	1	4	3	132
2.172	1	3	3	132
2.172	1	2	3	1432
2.172	1	1	3	1432
2.173	1	4	3	132
2.173	1	3	3	132
2.174	1	4	3	132
2.174	1	3	3	132
2.174	1	2	3	1432
2.174	1	1	3	1432
2.175	1	4	3	132
2.175	1	3	3	132
2.176	1	4	3	132
2.176	1	3	3	132
2.176	1	2	3	1432
2.176	1	1	3	1432
2.177	1	4	3	132
2.177	1	3	3	132
2.178	1	4	3	132
2.178	1	3	3	132
2.178	1	2	3	1432
2.178	1	1	3	1432
2.179	1	4	3	132
2.179	1	3	3	132
2.18	1	4	3	132
2.18	1	3	3	132
2.18	1	2	3	1432
2.18	1	1	3	1432
2.181	1	4	3	132
2.181	1	3	3	132
2.182	1	4	3	132
2.182	1	3	3	132
2.182	1	2	3	1432
2.182	1	1	3	1432
2.183	1	4	3	132
2.183	1	3	3	132
2.184	1	4	3	132
2.184	1	3	3	132
2.184	1	2	3	1432
2.184	1	1	3	1432
2.185	1	4	3	132
2.185	1	3	3	132
2.186	1	4	3	132
2.186	1	3	3	132
2.186	1	2	3	1432
2.186	1	1	3	1432
2.187	1	4	3	132
2.187	1	3	3	132
2.188	1	4	3	132
2.188	1	3	3	132
2.188	1	2	3	1432
2.188	1	1	3	1432
2.189	1	4	3	132
2.189	1	3	3	132
2.19	1	4	3	132
2.19	1	3	3	132
2.19	1	2	3	1432
2.19	1	1	3	1432
2.191	1	4	3	132
2.191	1	3	3	132
2.192	1	4	3	132
2.192	1	3	3	132
2.192	1	2	3	1432
2.192	1	1	3	1432
2.193	1	4	3	132
2.193	1	3	3	132
2.194	1	4	3	132
2.194	1	3	3	132
2.194	1	2	3	1432
2.194	1	1	3	1432
2.195	1	4	3	132
2.195	1	3	3	132
2.196	1	4	3	132
2.196	1	3	3	132
2.196	1	2	3	1432
2.196	1	1	3	1432
2.197	1	4	3	132
2.197	1	3	3	132
2.198	1	4	3	132
2.198	1	3	3	132
2.198	1	2	3	1432
2.198	1	1	3	1432
2.199	1	4	3	132
2.199	1	3	3	132
2.2	1	4	3	132
2.2	1	3	3	132
2.2	1	2	3	1432
2.2	1	1	3	1432
2.201	1	4	3	132
2.201	1	3	3	132
2.202	1	6	3	82
2.202	1	5	3	82
2.202	1	4	3	132
2.202	1	3	3	132
2.202	1	2	3	1432
2.202	1	1	3	1432
2.203	1	4	3	132
2.203	1	3	3	132
2.204	1	4	3	132
2.204	1	3	3	132
2.204	1	2	3	1432
2.204	1	1	3	1432
2.205	1	4	3	132
2.205	1	3	3	132
2.206	1	4	3	132
2.206	1	3	3	132
2.206	1	2	3	1432
2.206	1	1	3	1432
2.207	1	4	3	132
2.207	1	3	3	132
2.208	1	4	3	132
2.208	1	3	3	132
2.208	1	2	3	1432
2.208	1	1	3	1432
2.209	1	4	3	132
2.209	1	3	3	132
2.21	1	4	3	132
2.21	1	3	3	132
2.21	1	2	3	1432
2.21	1	1	3	1432
2.211	1	4	3	132
2.211	1	3	3	132
2.212	1	4	3	132
2.212	1	3	3	132
2.212	1	2	3	1432
2.212	1	1	3	1432
2.213	1	4	3	132
2.213	1	3	3	132
2.214	1	4	3	132
2.214	1	3	3	132
2.214	1	2	3	1432
2.214	1	1	3	1432
2.215	1	4	3	132
2.215	1	3	3	132
2.216	1	4	3	132
2.216	1	3	3	132
2.216	1	2	3	1432
2.216	1	1	3	1432
2.217	1	4	3	132
2.217	1	3	3	132
2.218	1	4	3	132
2.218	1	3	3	132
2.218	1	2	3	1432
2.218	1	1	3	1432
2.219	1	4	3	132
2.219	1	3	3	132
2.22	1	4	3	132
2.22	1	3	3	132
2.22	1	2	3	1432
2.22	1	1	3	1432
2.221	1	4	3	132
2.221	1	3	3	132
2.222	1	4	3	132
2.222	1	3	3	132
2.222	1	2	3	1432
2.222	1	1	3	1432
2.223	1	4	3	132
2.223	1	3	3	132
2.224	1	4	3	132
2.224	1	3	3	132
2.224	1	2	3	1432
2.224	1	1	3	1432
2.225	1	4	3	132
2.225	1	3	3	132
2.226	1	4	3	132
2.226	1	3	3	132
2.226	1	2	3	1432
2.226	1	1	3	1432
2.227	1	4	3	132
2.227	1	3	3	132
2.228	1	4	3	132
2.228	1	3	3	132
2.228	1	2	3	1432
2.228	1	1	3	1432
2.229	1	4	3	132
2.229	1	3	3	132
2.23	1	4	3	132
2.23	1	3	3	132
2.23	1	2	3	1432
2.23	1	1	3	1432
2.231	1	4	3	132
2.231	1	3	3	132
2.232	1	4	3	132
2.232	1	3	3	132
2.232	1	2	3	1432
2.232	1	1	3	1432
2.233	1	4	3	132
2.233	1	3	3	132
2.234	1	4	3	132
2.234	1	3	3	132
2.234	1	2	3	1432
2.234	1	1	3	1432
2.235	1	4	3	132
2.235	1	3	3	132
2.236	1	4	3	132
2.236	1	3	3	132
2.236	1	2	3	1432
2.236	1	1	3	1432
2.237	1	4	3	132
2.237	1	3	3	132
2.238	1	4	3	132
2.238	1	3	3	132
2.238	1	2	3	1432
2.238	1	1	3	1432
2.239	1	4	3	132
2.239	1	3	3	132
2.24	1	4	3	132
2.24	1	3	3	132
2.24	1	2	3	1432
2.24	1	1	3	1432
2.241	1	4	3	132
2.241	1	3	3	132
2.242	1	4	3	132
2.242	1	3	3	132
2.242	1	2	3	1432
2.242	1	1	3	1432
2.243	1	4	3	132
2.243	1	3	3	132
2.244	1	4	3	132
2.244	1	3	3	132
2.244	1	2	3	1432
2.244	1	1	3	1432
2.245	1	4	3	132
2.245	1	3	3	132
2.246	1	4	3	132
2.246	1	3	3	132
2.246	1	2	3	1432
2.246	1	1	3	1432
2.247	1	4	3	132
2.247	1	3	3	132
2.248	1	4	3	132
2.248	1	3	3	132
2.248	1	2	3	1432
2.248	1	1	3	1432
2.249	1	4	3	132
2.249	1	3	3	132
2.25	1	4	3	132
2.25	1	3	3	132
2.25	1	2	3	1432
2.25	1	1	3	1432
2.251	1	4	3	132
2.251	1	3	3	132
2.252	1	6	3	82
2.252	1	5	3	82
2.252	1	4	3	132
2.252	1	3	3	132
2.252	1	2	3	1432
2.252	1	1	3	1432
2.253	1	4	3	132
2.253	1	3	3	132
2.254	1	4	3	132
2.254	1	3	3	132
2.254	1	2	3	1432
2.254	1	1	3	1432
2.255	1	4	3	132
2.255	1	3	3	132
2.256	1	4	3	132
2.256	1	3	3	132
2.256	1	2	3	1432
2.256	1	1	3	1432
2.257	1	4	3	132
2.257	1	3	3	132
2.258	1	4	3	132
2.258	1	3	3	132
2.258	1	2	3	1432
2.258	1	1	3	1432
2.259	1	4	3	132
2.259	1	3	3	132
2.26	1	4	3	132
2.26	1	3	3	132
2.26	1	2	3	1432
2.26	1	1	3	1432
2.261	1	4	3	132
2.261	1	3	3	132
2.262	1	4	3	132
2.262	1	3	3	132
2.262	1	2	3	1432
2.262	1	1	3	1432
2.263	1	4	3	132
2.263	1	3	3	132
2.264	1	4	3	132
2.264	1	3	3	132
2.264	1	2	3	1432
2.264	1	1	3	1432
2.265	1	4	3	132
2.265	1	3	3	132
2.266	1	4	3	132
2.266	1	3	3	132
2.266	1	2	3	1432
2.266	1	1	3	1432
2.267	1	4	3	132
2.267	1	3	3	132
2.268	1	4	3	132
2.268	1	3	3	132
2.268	1	2	3	1432
2.268	1	1	3	1432
2.269	1	4	3	132
2.269	1	3	3	132
2.27	1	4	3	132
2.27	1	3	3	132
2.27	1	2	3	1432
2.27	1	1	3	1432
2.271	1	4	3	132
2.271	1	3	3	132
2.272	1	4	3	132
2.272	1	3	3	132
2.272	1	2	3	1432
2.272	1	1	3	1432
2.273	1	4	3	132
2.273	1	3	3	132
2.274	1	4	3	132
2.274	1	3	3	132
2.274	1	2	3	1432
2.274	1	1	3	1432
2.275	1	4	3	132
2.275	1	3	3	132
2.276	1	4	3	132
2.276	1	3	3	132
2.276	1	2	3	1432
2.276	1	1	3	1432
2.277	1	4	3	132
2.277	1	3	3	132
2.278	1	4	3	132
2.278	1	3	3	132
2.278	1	2	3	1432
2.278	1	1	3	1432
2.279	1	4	3	132
2.279	1	3	3	132
2.28	1	4	3	132
2.28	1	3	3	132
2.28	1	2	3	1432
2.28	1	1	3	1432
2.281	1	4	3	132
2.281	1	3	3	132
2.282	1	4	3	132
2.282	1	3	3	132
2.282	1	2	3	1432
2.282	1	1	3	1432
2.283	1	4	3	132
2.283	1	3	3	132
2.284	1	4	3	132
2.284	1	3	3	132
2.284	1	2	3	1432
2.284	1	1	3	1432
2.285	1	4	3	132
2.285	1	3	3	132
2.286	1	4	3	132
2.286	1	3	3	132
2.286	1	2	3	1432
2.286	1	1	3	1432
2.287	1	4	3	132
2.287	1	3	3	132
2.288	1	4	3	132
2.288	1	3	3	132
2.288	1	2	3	1432
2.288	1	1	3	1432
2.289	1	4	3	132
2.289	1	3	3	132
2.29	1	4	3	132
2.29	1	3	3	132
2.29	1	2	3	1432
2.29	1	1	3	1432
2.291	1	4	3	132
2.291	1	3	3	132
2.292	1	4	3	132
2.292	1	3	3	132
2.292	1	2	3	1432
2.292	1	1	3	1432
2.293	1	4	3	132
2.293	1	3	3	132
2.294	1	4	3	132
2.294	1	3	3	132
2.294	1	2	3	1432
2.294	1	1	3	1432
2.295	1	4	3	132
2.295	1	3	3	132
2.296	1	4	3	132
2.296	1	3	3	132
2.296	1	2	3	1432
2.296	1	1	3	1432
2.297	1	4	3	132
2.297	1	3	3	132
2.298	1	4	3	132
2.298	1	3	3	132
2.298	1	2	3	1432
2.298	1	1	3	1432
2.299	1	4	3	132
2.299	1	3	3	132
2.3	1	4	3	132
2.3	1	3	3	132
2.3	1	2	3	1432
2.3	1	1	3	1432
2.301	1	4	3	132
2.301	1	3	3	132
2.302	1	6	3	82
2.302	1	5	3	82
2.302	1	4	3	132
2.302	1	3	3	132
2.302	1	2	3	1432
2.302	1	1	3	1432
2.303	1	4	3	132
2.303	1	3	3	132
2.304	1	4	3	132
2.304	1	3	3	132
2.304	1	2	3	1432
2.304	1	1	3	1432
2.305	1	4	3	132
2.305	1	3	3	132
2.306	1	4	3	132
2.306	1	3	3	132
2.306	1	2	3	1432
2.306	1	1	3	1432
2.307	1	4	3	132
2.307	1	3	3	132
2.308	1	4	3	132
2.308	1	3	3	132
2.308	1	2	3	1432
2.308	1	1	3	1432
2.309	1	4	3	132
2.309	1	3	3	132
2.31	1	4	3	132
2.31	1	3	3	132
2.31	1	2	3	1432
2.31	1	1	3	1432
2.311	1	4	3	132
2.311	1	3	3	132
2.312	1	4	3	132
2.312	1	3	3	132
2.312	1	2	3	1432
2.312	1	1	3	1432
2.313	1	4	3	132
2.313	1	3	3	132
2.314	1	4	3	132
2.314	1	3	3	132
2.314	1	2	3	1432
2.314	1	1	3	1432
2.315	1	4	3	132
2.315	1	3	3	132
2.316	1	4	3	132
2.316	1	3	3	132
2.316	1	2	3	1432
2.316	1	1	3	1432
2.317	1	4	3	132
2.317	1	3	3	132
2.318	1	4	3	132
2.318	1	3	3	132
2.318	1	2	3	1432
2.318	1	1	3	1432
2.319	1	4	3	132
2.319	1	3	3	132
2.32	1	4	3	132
2.32	1	3	3	132
2.32	1	2	3	1432
2.32	1	1	3	1432
2.321	1	4	3	132
2.321	1	3	3	132
2.322	1	4	3	132
2.322	1	3	3	132
2.322	1	2	3	1432
2.322	1	1	3	1432
2.323	1	4	3	132
2.323	1	3	3	132
2.324	1	4	3	132
2.324	1	3	3	132
2.324	1	2	3	1432
2.324	1	1	3	1432
2.325	1	4	3	132
2.325	1	3	3	132
2.326	1	4	3	132
2.326	1	3	3	132
2.326	1	2	3	1432
2.326	1	1	3	1432
2.327	1	4	3	132
2.327	1	3	3	132
2.328	1	4	3	132
2.328	1	3	3	132
2.328	1	2	3	1432
2.328	1	1	3	1432
2.329	1	4	3	132
2.329	1	3	3	132
2.33	1	4	3	132
2.33	1	3	3	132
2.33	1	2	3	1432
2.33	1	1	3	1432
2.331	1	4	3	132
2.331	1	3	3	132
2.332	1	4	3	132
2.332	1	3	3	132
2.332	1	2	3	1432
2.332	1	1	3	1432
2.333	1	4	3	132
2.333	1	3	3	132
2.334	1	4	3	132
2.334	1	3	3	132
2.334	1	2	3	1432
2.334	1	1	3	1432
2.335	1	4	3	132
2.335	1	3	3	132
2.336	1	4	3	132
2.336	1	3	3	132
2.336	1	2	3	1432
2.336	1	1	3	1432
2.337	1	4	3	132
2.337	1	3	3	132
2.338	1	4	3	132
2.338	1	3	3	132
2.338	1	2	3	1432
2.338	1	1	3	1432
2.339	1	4	3	132
2.339	1	3	3	132
2.34	1	4	3	132
2.34	1	3	3	132
2.34	1	2	3	1432
2.34	1	1	3	1432
2.341	1	4	3	132
2.341	1	3	3	132
2.342	1	4	3	132
2.342	1	3	3	132
2.342	1	2	3	1432
2.342	1	1	3	1432
2.343	1	4	3	132
2.343	1	3	3	132
2.344	1	4	3	132
2.344	1	3	3	132
2.344	1	2	3	1432
2.344	1	1	3	1432
2.345	1	4	3	132
2.345	1	3	3	132
2.346	1	4	3	132
2.346	1	3	3	132
2.346	1	2	3	1432
2.346	1	1	3	1432
2.347	1	4	3	132
2.347	1	3	3	132
2.348	1	4	3	132
2.348	1	3	3	132
2.348	1	2	3	1432
2.348	1	1	3	1432
2.349	1	4	3	132
2.349	1	3	3	132
2.35	1	4	3	132
2.35	1	3	3	132
2.35	1	2	3	1432
2.35	1	1	3	1432
2.351	1	4	3	132
2.351	1	3	3	132
2.352	1	6	3	82
2.352	1	5	3	82
2.352	1	4	3	132
2.352	1	3	3	132
2.352	1	2	3	1432
2.352	1	1	3	1432
2.353	1	4	3	132
2.353	1	3	3	132
2.354	1	4	3	132
2.354	1	3	3	132
2.354	1	2	3	1432
2.354	1	1	3	1432
2.355	1	4	3	132
2.355	1	3	3	132
2.356	1	4	3	132
2.356	1	3	3	132
2.356	1	2	3	1432
2.356	1	1	3	1432
2.357	1	4	3	132
2.357	1	3	3	132
2.358	1	4	3	132
2.358	1	3	3	132
2.358	1	2	3	1432
2.358	1	1	3	1432
2.359	1	4	3	132
2.359	1	3	3	132
2.36	1	4	3	132
2.36	1	3	3	132
2.36	1	2	3	1432
2.36	1	1	3	1432
2.361	1	4	3	132
2.361	1	3	3	132
2.362	1	4	3	132
2.362	1	3	3	132
2.362	1	2	3	1432
2.362	1	1	3	1432
2.363	1	4	3	132
2.363	1	3	3	132
2.364	1	4	3	132
2.364	1	3	3	132
2.364	1	2	3	1432
2.364	1	1	3	1432
2.365	1	4	3	132
2.365	1	3	3	132
2.366	1	4	3	132
2.366	1	3	3	132
2.366	1	2	3	1432
2.366	1	1	3	1432
2.367	1	4	3	132
2.367	1	3	3	132
2.368	1	4	3	132
2.368	1	3	3	132
2.368	1	2	3	1432
2.368	1	1	3	1432
2.369	1	4	3	132
2.369	1	3	3	132
2.37	1	4	3	132
2.37	1	3	3	132
2.37	1	2	3	1432
2.37	1	1	3	1432
2.371	1	4	3	132
2.371	1	3	3	132
2.372	1	4	3	132
2.372	1	3	3	132
2.372	1	2	3	1432
2.372	1	1	3	1432
2.373	1	4	3	132
2.373	1	3	3	132
2.374	1	4	3	132
2.374	1	3	3	132
2.374	1	2	3	1432
2.374	1	1	3	1432
2.375	1	4	3	132
2.375	1	3	3	132
2.376	1	4	3	132
2.376	1	3	3	132
2.376	1	2	3	1432
2.376	1	1	3	1432
2.377	1	4	3	132
2.377	1	3	3	132
2.378	1	4	3	132
2.378	1	3	3	132
2.378	1	2	3	1432
2.378	1	1	3	1432
2.379	1	4	3	132
2.379	1	3	3	132
2.38	1	4	3	132
2.38	1	3	3	132
2.38	1	2	3	1432
2.38	1	1	3	1432
2.381	1	4	3	132
2.381	1	3	3	132
2.382	1	4	3	132
2.382	1	3	3	132
2.382	1	2	3	1432
2.382	1	1	3	1432
2.383	1	4	3	132
2.383	1	3	3	132
2.384	1	4	3	132
2.384	1	3	3	132
2.384	1	2	3	1432
2.384	1	1	3	1432
2.385	1	4	3	132
2.385	1	3	3	132
2.386	1	4	3	132
2.386	1	3	3	132
2.386	1	2	3	1432
2.386	1	1	3	1432
2.387	1	4	3	132
2.387	1	3	3	132
2.388	1	4	3	132
2.388	1	3	3	132
2.388	1	2	3	1432
2.388	1	1	3	1432
2.389	1	4	3	132
2.389	1	3	3	132
2.39	1	4	3	132
2.39	1	3	3	132
2.39	1	2	3	1432
2.39	1	1	3	1432
2.391	1	4	3	132
2.391	1	3	3	132
2.392	1	4	3	132
2.392	1	3	3	132
2.392	1	2	3	1432
2.392	1	1	3	1432
2.393	1	4	3	132
2.393	1	3	3	132
2.394	1	4	3	132
2.394	1	3	3	132
2.394	1	2	3	1432
2.394	1	1	3	1432
2.395	1	4	3	132
2.395	1	3	3	132
2.396	1	4	3	132
2.396	1	3	3	132
2.396	1	2	3	1432
2.396	1	1	3	1432
2.397	1	4	3	132
2.397	1	3	3	132
2.398	1	4	3	132
2.398	1	3	3	132
2.398	1	2	3	1432
2.398	1	1	3	1432
2.399	1	4	3	132
2.399	1	3	3	132
2.4	1	4	3	132
2.4	1	3	3	132
2.4	1	2	3	1432
2.4	1	1	3	1432
2.401	1	4	3	132
2.401	1	3	3	132
2.402	1	6	3	82
2.402	1	5	3	82
2.402	1	4	3	132
2.402	1	3	3	132
2.402	1	2	3	1432
2.402	1	1	3	1432
2.403	1	4	3	132
2.403	1	3	3	132
2.404	1	4	3	132
2.404	1	3	3	132
2.404	1	2	3	1432
2.404	1	1	3	1432
2.405	1	4	3	132
2.405	1	3	3	132
2.406	1	4	3	132
2.406	1	3	3	132
2.406	1	2	3	1432
2.406	1	1	3	1432
2.407	1	4	3	132
2.407	1	3	3	132
2.408	1	4	3	132
2.408	1	3	3	132
2.408	1	2	3	1432
2.408	1	1	3	1432
2.409	1	4	3	132
2.409	1	3	3	132
2.41	1	4	3	132
2.41	1	3	3	132
2.41	1	2	3	1432
2.41	1	1	3	1432
2.411	1	4	3	132
2.411	1	3	3	132
2.412	1	4	3	132
2.412	1	3	3	132
2.412	1	2	3	1432
2.412	1	1	3	1432
2.413	1	4	3	132
2.413	1	3	3	132
2.414	1	4	3	132
2.414	1	3	3	132
2.414	1	2	3	1432
2.414	1	1	3	1432
2.415	1	4	3	132
2.415	1	3	3	132
2.416	1	4	3	132
2.416	1	3	3	132
2.416	1	2	3	1432
2.416	1	1	3	1432
2.417	1	4	3	132
2.417	1	3	3	132
2.418	1	4	3	132
2.418	1	3	3	132
2.418	1	2	3	1432
2.418	1	1	3	1432
2.419	1	4	3	132
2.419	1	3	3	132
2.42	1	4	3	132
2.42	1	3	3	132
2.42	1	2	3	1432
2.42	1	1	3	1432
2.421	1	4	3	132
2.421	1	3	3	132
2.422	1	4	3	132
2.422	1	3	3	132
2.422	1	2	3	1432
2.422	1	1	3	1432
2.423	1	4	3	132
2.423	1	3	3	132
2.424	1	4	3	132
2.424	1	3	3	132
2.424	1	2	3	1432
2.424	1	1	3	1432
2.425	1	4	3	132
2.425	1	3	3	132
2.426	1	4	3	132
2.426	1	3	3	132
2.426	1	2	3	1432
2.426	1	1	3	1432
2.427	1	4	3	132
2.427	1	3	3	132
2.428	1	4	3	132
2.428	1	3	3	132
2.428	1	2	3	1432
2.428	1	1	3	1432
2.429	1	4	3	132
2.429	1	3	3	132
2.43	1	4	3	132
2.43	1	3	3	132
2.43	1	2	3	1432
2.43	1	1	3	1432
2.431	1	4	3	132
2.431	1	3	3	132
2.432	1	4	3	132
2.432	1	3	3	132
2.432	1	2	3	1432
2.432	1	1	3	1432
2.433	1	4	3	132
2.433	1	3	3	132
2.434	1	4	3	132
2.434	1	3	3	132
2.434	1	2	3	1432
2.434	1	1	3	1432
2.435	1	4	3	132
2.435	1	3	3	132
2.436	1	4	3	132
2.436	1	3	3	132
2.436	1	2	3	1432
2.436	1	1	3	1432
2.437	1	4	3	132
2.437	1	3	3	132
2.438	1	4	3	132
2.438	1	3	3	132
2.438	1	2	3	1432
2.438	1	1	3	1432
2.439	1	4	3	132
2.439	1	3	3	132
2.44	1	4	3	132
2.44	1	3	3	132
2.44	1	2	3	1432
2.44	1	1	3	1432
2.441	1	4	3	132
2.441	1	3	3	132
2.442	1	4	3	132
2.442	1	3	3	132
2.442	1	2	3	1432
2.442	1	1	3	1432
2.443	1	4	3	132
2.443	1	3	3	132
2.444	1	4	3	132
2.444	1	3	3	132
2.444	1	2	3	1432
2.444	1	1	3	1432
2.445	1	4	3	132
2.445	1	3	3	132
2.446	1	4	3	132
2.446	1	3	3	132
2.446	1	2	3	1432
2.446	1	1	3	1432
2.447	1	4	3	132
2.447	1	3	3	132
2.448	1	4	3	132
2.448	1	3	3	132
2.448	1	2	3	1432
2.448	1	1	3	1432
2.449	1	4	3	132
2.449	1	3	3	132
2.45	1	4	3	132
2.45	1	3	3	132
2.45	1	2	3	1432
2.45	1	1	3	1432
2.451	1	4	3	132
2.451	1	3	3	132
2.452	1	6	3	82
2.452	1	5	3	82
2.452	1	4	3	132
2.452	1	3	3	132
2.452	1	2	3	1432
2.452	1	1	3	1432
2.453	1	4	3	132
2.453	1	3	3	132
2.454	1	4	3	132
2.454	1	3	3	132
2.454	1	2	3	1432
2.454	1	1	3	1432
2.455	1	4	3	132
2.455	1	3	3	132
2.456	1	4	3	132
2.456	1	3	3	132
2.456	1	2	3	1432
2.456	1	1	3	1432
2.457	1	4	3	132
2.457	1	3	3	132
2.458	1	4	3	132
2.458	1	3	3	132
2.458	1	2	3	1432
2.458	1	1	3	1432
2.459	1	4	3	132
2.459	1	3	3	132
2.46	1	4	3	132
