% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
9.36121	2	4	3	4.79997e-10	1.01192e+06	0
9.36221	1	1	1	1.40544e-10	296292	0
9.36221	1	2	6	9.11155e-11	192088	0
9.36221	1	3	2	6.28891e-11	132582	0
9.36221	2	6	1	3.27746e-10	690950	0
9.36221	2	5	2	4.91614e-10	1.03641e+06	0
9.36221	2	4	3	4.80041e-10	1.01202e+06	0
9.36321	1	1	1	1.40522e-10	296246	0
9.36321	1	2	6	9.11033e-11	192063	0
9.36321	1	3	2	6.28819e-11	132567	0
9.36321	2	6	1	3.27691e-10	690833	0
9.36321	2	5	2	4.91575e-10	1.03633e+06	0
9.36321	2	4	3	4.80086e-10	1.01211e+06	0
9.36421	1	1	1	1.405e-10	296200	0
9.36421	1	2	6	9.10912e-11	192037	0
9.36421	1	3	2	6.28747e-11	132551	0
9.36421	2	6	1	3.27635e-10	690716	0
9.36421	2	5	2	4.91536e-10	1.03625e+06	0
9.36421	2	4	3	4.80131e-10	1.0122e+06	0
9.36521	1	1	1	1.40478e-10	296154	0
9.36521	1	2	6	9.1079e-11	192011	0
9.36521	1	3	2	6.28675e-11	132536	0
9.36521	2	6	1	3.2758e-10	690599	0
9.36521	2	5	2	4.91497e-10	1.03617e+06	0
9.36521	2	4	3	4.80175e-10	1.0123e+06	0
9.36621	1	1	1	1.40456e-10	296108	0
9.36621	1	2	6	9.10669e-11	191986	0
9.36621	1	3	2	6.28603e-11	132521	0
9.36621	2	6	1	3.27524e-10	690482	0
9.36621	2	5	2	4.91458e-10	1.03609e+06	0
9.36621	2	4	3	4.8022e-10	1.01239e+06	0
9.36721	1	1	1	1.40434e-10	296062	0
9.36721	1	2	6	9.10547e-11	191960	0
9.36721	1	3	2	6.28531e-11	132506	0
9.36721	2	6	1	3.27469e-10	690365	0
9.36721	2	5	2	4.91419e-10	1.036e+06	0
9.36721	2	4	3	4.80265e-10	1.01249e+06	0
9.36821	1	1	1	1.40412e-10	296015	0
9.36821	1	2	6	9.10426e-11	191935	0
9.36821	1	3	2	6.28459e-11	132491	0
9.36821	2	6	1	3.27413e-10	690248	0
9.36821	2	5	2	4.9138e-10	1.03592e+06	0
9.36821	2	4	3	4.80309e-10	1.01258e+06	0
9.36921	1	1	1	1.40391e-10	295969	0
9.36921	1	2	6	9.10304e-11	191909	0
9.36921	1	3	2	6.28387e-11	132476	0
9.36921	2	6	1	3.27358e-10	690131	0
9.36921	2	5	2	4.91341e-10	1.03584e+06	0
9.36921	2	4	3	4.80354e-10	1.01268e+06	0
9.37021	1	1	1	1.40369e-10	295923	0
9.37021	1	2	6	9.10183e-11	191883	0
9.37021	1	3	2	6.28315e-11	132460	0
9.37021	2	6	1	3.27302e-10	690014	0
9.37021	2	5	2	4.91302e-10	1.03576e+06	0
9.37021	2	4	3	4.80399e-10	1.01277e+06	0
9.37121	1	1	1	1.40347e-10	295877	0
9.37121	1	2	6	9.10061e-11	191858	0
9.37121	1	3	2	6.28243e-11	132445	0
9.37121	2	6	1	3.27247e-10	689897	0
9.37121	2	5	2	4.91263e-10	1.03567e+06	0
9.37121	2	4	3	4.80443e-10	1.01286e+06	0
9.37221	1	1	1	1.40325e-10	295831	0
9.37221	1	2	6	9.0994e-11	191832	0
9.37221	1	3	2	6.28171e-11	132430	0
9.37221	2	6	1	3.27192e-10	689780	0
9.37221	2	5	2	4.91223e-10	1.03559e+06	0
9.37221	2	4	3	4.80488e-10	1.01296e+06	0
9.37321	1	1	1	1.40303e-10	295785	0
9.37321	1	2	6	9.09819e-11	191807	0
9.37321	1	3	2	6.281e-11	132415	0
9.37321	2	6	1	3.27136e-10	689664	0
9.37321	2	5	2	4.91184e-10	1.03551e+06	0
9.37321	2	4	3	4.80532e-10	1.01305e+06	0
9.37421	1	1	1	1.40281e-10	295739	0
9.37421	1	2	6	9.09697e-11	191781	0
9.37421	1	3	2	6.28028e-11	132400	0
9.37421	2	6	1	3.27081e-10	689547	0
9.37421	2	5	2	4.91145e-10	1.03542e+06	0
9.37421	2	4	3	4.80577e-10	1.01314e+06	0
9.37521	1	1	1	1.40259e-10	295693	0
9.37521	1	2	6	9.09576e-11	191755	0
9.37521	1	3	2	6.27956e-11	132385	0
9.37521	2	6	1	3.27025e-10	689430	0
9.37521	2	5	2	4.91106e-10	1.03534e+06	0
9.37521	2	4	3	4.80621e-10	1.01324e+06	0
9.37621	1	1	1	1.40238e-10	295647	0
9.37621	1	2	6	9.09455e-11	191730	0
9.37621	1	3	2	6.27884e-11	132370	0
9.37621	2	6	1	3.2697e-10	689313	0
9.37621	2	5	2	4.91066e-10	1.03526e+06	0
9.37621	2	4	3	4.80666e-10	1.01333e+06	0
9.37721	1	1	1	1.40216e-10	295601	0
9.37721	1	2	6	9.09334e-11	191704	0
9.37721	1	3	2	6.27812e-11	132354	0
9.37721	2	6	1	3.26914e-10	689196	0
9.37721	2	5	2	4.91027e-10	1.03518e+06	0
9.37721	2	4	3	4.8071e-10	1.01343e+06	0
9.37821	1	1	1	1.40194e-10	295555	0
9.37821	1	2	6	9.09212e-11	191679	0
9.37821	1	3	2	6.27741e-11	132339	0
9.37821	2	6	1	3.26859e-10	689079	0
9.37821	2	5	2	4.90988e-10	1.03509e+06	0
9.37821	2	4	3	4.80754e-10	1.01352e+06	0
9.37921	1	1	1	1.40172e-10	295509	0
9.37921	1	2	6	9.09091e-11	191653	0
9.37921	1	3	2	6.27669e-11	132324	0
9.37921	2	6	1	3.26804e-10	688963	0
9.37921	2	5	2	4.90948e-10	1.03501e+06	0
9.37921	2	4	3	4.80799e-10	1.01361e+06	0
9.38021	1	1	1	1.4015e-10	295463	0
9.38021	1	2	6	9.0897e-11	191628	0
9.38021	1	3	2	6.27597e-11	132309	0
9.38021	2	6	1	3.26748e-10	688846	0
9.38021	2	5	2	4.90909e-10	1.03493e+06	0
9.38021	2	4	3	4.80843e-10	1.01371e+06	0
9.38121	1	1	1	1.40128e-10	295417	0
9.38121	1	2	6	9.08849e-11	191602	0
9.38121	1	3	2	6.27525e-11	132294	0
9.38121	2	6	1	3.26693e-10	688729	0
9.38121	2	5	2	4.9087e-10	1.03484e+06	0
9.38121	2	4	3	4.80888e-10	1.0138e+06	0
9.38221	1	1	1	1.40107e-10	295371	0
9.38221	1	2	6	9.08728e-11	191577	0
9.38221	1	3	2	6.27454e-11	132279	0
9.38221	2	6	1	3.26637e-10	688612	0
9.38221	2	5	2	4.9083e-10	1.03476e+06	0
9.38221	2	4	3	4.80932e-10	1.01389e+06	0
9.38321	1	1	1	1.40085e-10	295325	0
9.38321	1	2	6	9.08607e-11	191551	0
9.38321	1	3	2	6.27382e-11	132264	0
9.38321	2	6	1	3.26582e-10	688495	0
9.38321	2	5	2	4.90791e-10	1.03468e+06	0
9.38321	2	4	3	4.80976e-10	1.01399e+06	0
9.38421	1	1	1	1.40063e-10	295279	0
9.38421	1	2	6	9.08486e-11	191526	0
9.38421	1	3	2	6.2731e-11	132249	0
9.38421	2	6	1	3.26527e-10	688379	0
9.38421	2	5	2	4.90751e-10	1.03459e+06	0
9.38421	2	4	3	4.8102e-10	1.01408e+06	0
9.38521	1	1	1	1.40041e-10	295233	0
9.38521	1	2	6	9.08365e-11	191500	0
9.38521	1	3	2	6.27238e-11	132233	0
9.38521	2	6	1	3.26471e-10	688262	0
9.38521	2	5	2	4.90712e-10	1.03451e+06	0
9.38521	2	4	3	4.81065e-10	1.01417e+06	0
9.38621	1	1	1	1.40019e-10	295187	0
9.38621	1	2	6	9.08244e-11	191475	0
9.38621	1	3	2	6.27167e-11	132218	0
9.38621	2	6	1	3.26416e-10	688145	0
9.38621	2	5	2	4.90672e-10	1.03443e+06	0
9.38621	2	4	3	4.81109e-10	1.01427e+06	0
9.38721	1	1	1	1.39998e-10	295141	0
9.38721	1	2	6	9.08122e-11	191449	0
9.38721	1	3	2	6.27095e-11	132203	0
9.38721	2	6	1	3.26361e-10	688029	0
9.38721	2	5	2	4.90633e-10	1.03434e+06	0
9.38721	2	4	3	4.81153e-10	1.01436e+06	0
9.38821	1	1	1	1.39976e-10	295095	0
9.38821	1	2	6	9.08002e-11	191424	0
9.38821	1	3	2	6.27023e-11	132188	0
9.38821	2	6	1	3.26305e-10	687912	0
9.38821	2	5	2	4.90593e-10	1.03426e+06	0
9.38821	2	4	3	4.81197e-10	1.01445e+06	0
9.38921	1	1	1	1.39954e-10	295049	0
9.38921	1	2	6	9.07881e-11	191398	0
9.38921	1	3	2	6.26952e-11	132173	0
9.38921	2	6	1	3.2625e-10	687795	0
9.38921	2	5	2	4.90554e-10	1.03418e+06	0
9.38921	2	4	3	4.81242e-10	1.01455e+06	0
9.39021	1	1	1	1.39932e-10	295003	0
9.39021	1	2	6	9.0776e-11	191373	0
9.39021	1	3	2	6.2688e-11	132158	0
9.39021	2	6	1	3.26195e-10	687679	0
9.39021	2	5	2	4.90514e-10	1.03409e+06	0
9.39021	2	4	3	4.81286e-10	1.01464e+06	0
9.39121	1	1	1	1.3991e-10	294957	0
9.39121	1	2	6	9.07639e-11	191347	0
9.39121	1	3	2	6.26808e-11	132143	0
9.39121	2	6	1	3.26139e-10	687562	0
9.39121	2	5	2	4.90474e-10	1.03401e+06	0
9.39121	2	4	3	4.8133e-10	1.01473e+06	0
9.39221	1	1	1	1.39889e-10	294911	0
9.39221	1	2	6	9.07518e-11	191322	0
9.39221	1	3	2	6.26737e-11	132128	0
9.39221	2	6	1	3.26084e-10	687445	0
9.39221	2	5	2	4.90435e-10	1.03393e+06	0
9.39221	2	4	3	4.81374e-10	1.01483e+06	0
9.39321	1	1	1	1.39867e-10	294865	0
9.39321	1	2	6	9.07397e-11	191296	0
9.39321	1	3	2	6.26665e-11	132113	0
9.39321	2	6	1	3.26029e-10	687329	0
9.39321	2	5	2	4.90395e-10	1.03384e+06	0
9.39321	2	4	3	4.81418e-10	1.01492e+06	0
9.39421	1	1	1	1.39845e-10	294819	0
9.39421	1	2	6	9.07276e-11	191271	0
9.39421	1	3	2	6.26594e-11	132098	0
9.39421	2	6	1	3.25973e-10	687212	0
9.39421	2	5	2	4.90355e-10	1.03376e+06	0
9.39421	2	4	3	4.81462e-10	1.01501e+06	0
9.39521	1	1	1	1.39823e-10	294774	0
9.39521	1	2	6	9.07155e-11	191245	0
9.39521	1	3	2	6.26522e-11	132082	0
9.39521	2	6	1	3.25918e-10	687096	0
9.39521	2	5	2	4.90316e-10	1.03368e+06	0
9.39521	2	4	3	4.81507e-10	1.0151e+06	0
9.39621	1	1	1	1.39802e-10	1.20017	0
9.39621	1	2	6	9.07034e-11	0.485212	0
9.39621	1	3	2	6.2645e-11	0.199216	0
9.39621	2	6	1	3.25863e-10	12.1125	0
9.39621	2	5	2	4.90276e-10	14.2351	0
9.39621	2	4	3	4.81551e-10	10.5773	0
9.39721	1	1	1	1.3978e-10	294682	0
9.39721	1	2	6	9.06914e-11	191194	0
9.39721	1	3	2	6.26379e-11	132052	0
9.39721	2	6	1	3.25807e-10	686862	0
9.39721	2	5	2	4.90236e-10	1.03351e+06	0
9.39721	2	4	3	4.81595e-10	1.01529e+06	0
9.39821	1	1	1	1.39758e-10	294636	0
9.39821	1	2	6	9.06793e-11	191169	0
9.39821	1	3	2	6.26307e-11	132037	0
9.39821	2	6	1	3.25752e-10	686746	0
9.39821	2	5	2	4.90196e-10	1.03342e+06	0
9.39821	2	4	3	4.81639e-10	1.01538e+06	0
9.39921	1	1	1	1.39736e-10	294590	0
9.39921	1	2	6	9.06672e-11	191143	0
9.39921	1	3	2	6.26236e-11	132022	0
9.39921	2	6	1	3.25697e-10	686629	0
9.39921	2	5	2	4.90156e-10	1.03334e+06	0
9.39921	2	4	3	4.81683e-10	1.01548e+06	0
9.40021	1	1	1	1.39715e-10	294544	0
9.40021	1	2	6	9.06551e-11	191118	0
9.40021	1	3	2	6.26164e-11	132007	0
9.40021	2	6	1	3.25642e-10	686513	0
9.40021	2	5	2	4.90117e-10	1.03326e+06	0
9.40021	2	4	3	4.81727e-10	1.01557e+06	0
9.40121	1	1	1	1.39693e-10	294499	0
9.40121	1	2	6	9.06431e-11	191092	0
9.40121	1	3	2	6.26093e-11	131992	0
9.40121	2	6	1	3.25586e-10	686396	0
9.40121	2	5	2	4.90077e-10	1.03317e+06	0
9.40121	2	4	3	4.81771e-10	1.01566e+06	0
9.40221	1	1	1	1.39671e-10	294453	0
9.40221	1	2	6	9.0631e-11	191067	0
9.40221	1	3	2	6.26021e-11	131977	0
9.40221	2	6	1	3.25531e-10	686280	0
9.40221	2	5	2	4.90037e-10	1.03309e+06	0
9.40221	2	4	3	4.81815e-10	1.01575e+06	0
9.40321	1	1	1	1.39649e-10	1.19764	0
9.40321	1	2	6	9.06189e-11	0.484188	0
9.40321	1	3	2	6.2595e-11	0.198818	0
9.40321	2	6	1	3.25476e-10	12.1047	0
9.40321	2	5	2	4.89997e-10	14.2357	0
9.40321	2	4	3	4.81859e-10	10.5914	0
9.40421	1	1	1	1.39628e-10	294361	0
9.40421	1	2	6	9.06069e-11	191016	0
9.40421	1	3	2	6.25878e-11	131947	0
9.40421	2	6	1	3.25421e-10	686047	0
9.40421	2	5	2	4.89957e-10	1.03292e+06	0
9.40421	2	4	3	4.81902e-10	1.01594e+06	0
9.40521	1	1	1	1.39606e-10	294315	0
9.40521	1	2	6	9.05948e-11	190991	0
9.40521	1	3	2	6.25807e-11	131932	0
9.40521	2	6	1	3.25365e-10	685930	0
9.40521	2	5	2	4.89917e-10	1.03284e+06	0
9.40521	2	4	3	4.81946e-10	1.01603e+06	0
9.40621	1	1	1	1.39584e-10	1.19656	0
9.40621	1	2	6	9.05827e-11	0.483751	0
9.40621	1	3	2	6.25735e-11	0.198647	0
9.40621	2	6	1	3.2531e-10	12.1013	0
9.40621	2	5	2	4.89877e-10	14.2359	0
9.40621	2	4	3	4.8199e-10	10.5975	0
9.40721	1	1	1	1.39563e-10	294224	0
9.40721	1	2	6	9.05707e-11	190940	0
9.40721	1	3	2	6.25664e-11	131902	0
9.40721	2	6	1	3.25255e-10	685698	0
9.40721	2	5	2	4.89837e-10	1.03267e+06	0
9.40721	2	4	3	4.82034e-10	1.01622e+06	0
9.40821	1	1	1	1.39541e-10	294178	0
9.40821	1	2	6	9.05586e-11	190914	0
9.40821	1	3	2	6.25592e-11	131886	0
9.40821	2	6	1	3.252e-10	685581	0
9.40821	2	5	2	4.89797e-10	1.03258e+06	0
9.40821	2	4	3	4.82078e-10	1.01631e+06	0
9.40921	1	1	1	1.39519e-10	294132	0
9.40921	1	2	6	9.05466e-11	190889	0
9.40921	1	3	2	6.25521e-11	131871	0
9.40921	2	6	1	3.25144e-10	685465	0
9.40921	2	5	2	4.89757e-10	1.0325e+06	0
9.40921	2	4	3	4.82122e-10	1.0164e+06	0
9.41021	1	1	1	1.39498e-10	294087	0
9.41021	1	2	6	9.05345e-11	190864	0
9.41021	1	3	2	6.2545e-11	131856	0
9.41021	2	6	1	3.25089e-10	685348	0
9.41021	2	5	2	4.89717e-10	1.03241e+06	0
9.41021	2	4	3	4.82165e-10	1.01649e+06	0
9.41121	1	1	1	1.39476e-10	294041	0
9.41121	1	2	6	9.05225e-11	190838	0
9.41121	1	3	2	6.25378e-11	131841	0
9.41121	2	6	1	3.25034e-10	685232	0
9.41121	2	5	2	4.89677e-10	1.03233e+06	0
9.41121	2	4	3	4.82209e-10	1.01659e+06	0
9.41221	1	1	1	1.39454e-10	293995	0
9.41221	1	2	6	9.05104e-11	190813	0
9.41221	1	3	2	6.25307e-11	131826	0
9.41221	2	6	1	3.24979e-10	685116	0
9.41221	2	5	2	4.89637e-10	1.03225e+06	0
9.41221	2	4	3	4.82253e-10	1.01668e+06	0
9.41321	1	1	1	1.39433e-10	1.19403	0
9.41321	1	2	6	9.04984e-11	0.48273	0
9.41321	1	3	2	6.25235e-11	0.198251	0
9.41321	2	6	1	3.24924e-10	12.0935	0
9.41321	2	5	2	4.89597e-10	14.2364	0
9.41321	2	4	3	4.82297e-10	10.6116	0
9.41421	1	1	1	1.39411e-10	293904	0
9.41421	1	2	6	9.04864e-11	190762	0
9.41421	1	3	2	6.25164e-11	131796	0
9.41421	2	6	1	3.24868e-10	684883	0
9.41421	2	5	2	4.89557e-10	1.03208e+06	0
9.41421	2	4	3	4.8234e-10	1.01686e+06	0
9.41521	1	1	1	1.39389e-10	293858	0
9.41521	1	2	6	9.04743e-11	190737	0
9.41521	1	3	2	6.25093e-11	131781	0
9.41521	2	6	1	3.24813e-10	684767	0
9.41521	2	5	2	4.89517e-10	1.03199e+06	0
9.41521	2	4	3	4.82384e-10	1.01696e+06	0
9.41621	1	1	1	1.39367e-10	1.19295	0
9.41621	1	2	6	9.04623e-11	0.482294	0
9.41621	1	3	2	6.25021e-11	0.198081	0
9.41621	2	6	1	3.24758e-10	12.0902	0
9.41621	2	5	2	4.89476e-10	14.2367	0
9.41621	2	4	3	4.82428e-10	10.6176	0
9.41721	1	1	1	1.39346e-10	293767	0
9.41721	1	2	6	9.04502e-11	190686	0
9.41721	1	3	2	6.2495e-11	131751	0
9.41721	2	6	1	3.24703e-10	684534	0
9.41721	2	5	2	4.89436e-10	1.03182e+06	0
9.41721	2	4	3	4.82471e-10	1.01714e+06	0
9.41821	1	1	1	1.39324e-10	293721	0
9.41821	1	2	6	9.04382e-11	190661	0
9.41821	1	3	2	6.24879e-11	131736	0
9.41821	2	6	1	3.24648e-10	684418	0
9.41821	2	5	2	4.89396e-10	1.03174e+06	0
9.41821	2	4	3	4.82515e-10	1.01723e+06	0
9.41921	1	1	1	1.39303e-10	293676	0
9.41921	1	2	6	9.04262e-11	190635	0
9.41921	1	3	2	6.24807e-11	131721	0
9.41921	2	6	1	3.24593e-10	684301	0
9.41921	2	5	2	4.89356e-10	1.03165e+06	0
9.41921	2	4	3	4.82559e-10	1.01732e+06	0
9.42021	1	1	1	1.39281e-10	293630	0
9.42021	1	2	6	9.04142e-11	190610	0
9.42021	1	3	2	6.24736e-11	131706	0
9.42021	2	6	1	3.24538e-10	684185	0
9.42021	2	5	2	4.89316e-10	1.03157e+06	0
9.42021	2	4	3	4.82602e-10	1.01742e+06	0
9.42121	1	1	1	1.39259e-10	293584	0
9.42121	1	2	6	9.04021e-11	190584	0
9.42121	1	3	2	6.24665e-11	131691	0
9.42121	2	6	1	3.24482e-10	684069	0
9.42121	2	5	2	4.89275e-10	1.03148e+06	0
9.42121	2	4	3	4.82646e-10	1.01751e+06	0
9.42221	1	1	1	1.39238e-10	293539	0
9.42221	1	2	6	9.03901e-11	190559	0
9.42221	1	3	2	6.24594e-11	131676	0
9.42221	2	6	1	3.24427e-10	683953	0
9.42221	2	5	2	4.89235e-10	1.0314e+06	0
9.42221	2	4	3	4.82689e-10	1.0176e+06	0
9.42321	1	1	1	1.39216e-10	1.19043	0
9.42321	1	2	6	9.03781e-11	0.481277	0
9.42321	1	3	2	6.24522e-11	0.197686	0
9.42321	2	6	1	3.24372e-10	12.0824	0
9.42321	2	5	2	4.89195e-10	14.2372	0
9.42321	2	4	3	4.82733e-10	10.6317	0
9.42421	1	1	1	1.39194e-10	293447	0
9.42421	1	2	6	9.03661e-11	190508	0
9.42421	1	3	2	6.24451e-11	131646	0
9.42421	2	6	1	3.24317e-10	683720	0
9.42421	2	5	2	4.89154e-10	1.03123e+06	0
9.42421	2	4	3	4.82777e-10	1.01778e+06	0
9.42521	1	1	1	1.39173e-10	293402	0
9.42521	1	2	6	9.03541e-11	190483	0
9.42521	1	3	2	6.2438e-11	131631	0
9.42521	2	6	1	3.24262e-10	683604	0
9.42521	2	5	2	4.89114e-10	1.03114e+06	0
9.42521	2	4	3	4.8282e-10	1.01787e+06	0
9.42621	1	1	1	1.39151e-10	293356	0
9.42621	1	2	6	9.0342e-11	190458	0
9.42621	1	3	2	6.24309e-11	131616	0
9.42621	2	6	1	3.24207e-10	683488	0
9.42621	2	5	2	4.89074e-10	1.03106e+06	0
9.42621	2	4	3	4.82864e-10	1.01797e+06	0
9.42721	1	1	1	1.39129e-10	293311	0
9.42721	1	2	6	9.033e-11	190432	0
9.42721	1	3	2	6.24237e-11	131601	0
9.42721	2	6	1	3.24152e-10	683372	0
9.42721	2	5	2	4.89033e-10	1.03097e+06	0
9.42721	2	4	3	4.82907e-10	1.01806e+06	0
9.42821	1	1	1	1.39108e-10	293265	0
9.42821	1	2	6	9.0318e-11	190407	0
9.42821	1	3	2	6.24166e-11	131586	0
9.42821	2	6	1	3.24097e-10	683256	0
9.42821	2	5	2	4.88993e-10	1.03089e+06	0
9.42821	2	4	3	4.8295e-10	1.01815e+06	0
9.42921	1	1	1	1.39086e-10	293220	0
9.42921	1	2	6	9.0306e-11	190382	0
9.42921	1	3	2	6.24095e-11	131571	0
9.42921	2	6	1	3.24041e-10	683139	0
9.42921	2	5	2	4.88952e-10	1.0308e+06	0
9.42921	2	4	3	4.82994e-10	1.01824e+06	0
9.43021	1	1	1	1.39065e-10	293174	0
9.43021	1	2	6	9.0294e-11	190356	0
9.43021	1	3	2	6.24024e-11	131556	0
9.43021	2	6	1	3.23986e-10	683023	0
9.43021	2	5	2	4.88912e-10	1.03072e+06	0
9.43021	2	4	3	4.83037e-10	1.01833e+06	0
9.43121	1	1	1	1.39043e-10	293128	0
9.43121	1	2	6	9.0282e-11	190331	0
9.43121	1	3	2	6.23953e-11	131541	0
9.43121	2	6	1	3.23931e-10	682907	0
9.43121	2	5	2	4.88871e-10	1.03063e+06	0
9.43121	2	4	3	4.83081e-10	1.01842e+06	0
9.43221	1	1	1	1.39021e-10	293083	0
9.43221	1	2	6	9.027e-11	190306	0
9.43221	1	3	2	6.23882e-11	131526	0
9.43221	2	6	1	3.23876e-10	682791	0
9.43221	2	5	2	4.88831e-10	1.03055e+06	0
9.43221	2	4	3	4.83124e-10	1.01851e+06	0
9.43321	1	1	1	1.39e-10	293037	0
9.43321	1	2	6	9.0258e-11	190281	0
9.43321	1	3	2	6.2381e-11	131511	0
9.43321	2	6	1	3.23821e-10	682675	0
9.43321	2	5	2	4.8879e-10	1.03046e+06	0
9.43321	2	4	3	4.83167e-10	1.01861e+06	0
9.43421	1	1	1	1.38978e-10	292992	0
9.43421	1	2	6	9.0246e-11	190255	0
9.43421	1	3	2	6.23739e-11	131496	0
9.43421	2	6	1	3.23766e-10	682559	0
9.43421	2	5	2	4.8875e-10	1.03037e+06	0
9.43421	2	4	3	4.83211e-10	1.0187e+06	0
9.43521	1	1	1	1.38957e-10	292946	0
9.43521	1	2	6	9.0234e-11	190230	0
9.43521	1	3	2	6.23668e-11	131481	0
9.43521	2	6	1	3.23711e-10	682443	0
9.43521	2	5	2	4.88709e-10	1.03029e+06	0
9.43521	2	4	3	4.83254e-10	1.01879e+06	0
9.43621	1	1	1	1.38935e-10	292901	0
9.43621	1	2	6	9.0222e-11	190205	0
9.43621	1	3	2	6.23597e-11	131466	0
9.43621	2	6	1	3.23656e-10	682327	0
9.43621	2	5	2	4.88668e-10	1.0302e+06	0
9.43621	2	4	3	4.83297e-10	1.01888e+06	0
9.43721	1	1	1	1.38914e-10	292855	0
9.43721	1	2	6	9.021e-11	190179	0
9.43721	1	3	2	6.23526e-11	131451	0
9.43721	2	6	1	3.23601e-10	682211	0
9.43721	2	5	2	4.88628e-10	1.03012e+06	0
9.43721	2	4	3	4.83341e-10	1.01897e+06	0
9.43821	1	1	1	1.38892e-10	292810	0
9.43821	1	2	6	9.0198e-11	190154	0
9.43821	1	3	2	6.23455e-11	131436	0
9.43821	2	6	1	3.23546e-10	682095	0
9.43821	2	5	2	4.88587e-10	1.03003e+06	0
9.43821	2	4	3	4.83384e-10	1.01906e+06	0
9.43921	1	1	1	1.3887e-10	292765	0
9.43921	1	2	6	9.01861e-11	190129	0
9.43921	1	3	2	6.23384e-11	131421	0
9.43921	2	6	1	3.23491e-10	681979	0
9.43921	2	5	2	4.88546e-10	1.02995e+06	0
9.43921	2	4	3	4.83427e-10	1.01915e+06	0
9.44021	1	1	1	1.38849e-10	292719	0
9.44021	1	2	6	9.01741e-11	190104	0
9.44021	1	3	2	6.23313e-11	131406	0
9.44021	2	6	1	3.23436e-10	681863	0
9.44021	2	5	2	4.88506e-10	1.02986e+06	0
9.44021	2	4	3	4.8347e-10	1.01924e+06	0
9.44121	1	1	1	1.38827e-10	292674	0
9.44121	1	2	6	9.01621e-11	190078	0
9.44121	1	3	2	6.23242e-11	131391	0
9.44121	2	6	1	3.23381e-10	681747	0
9.44121	2	5	2	4.88465e-10	1.02977e+06	0
9.44121	2	4	3	4.83513e-10	1.01934e+06	0
9.44221	1	1	1	1.38806e-10	292628	0
9.44221	1	2	6	9.01501e-11	190053	0
9.44221	1	3	2	6.23171e-11	131376	0
9.44221	2	6	1	3.23326e-10	681631	0
9.44221	2	5	2	4.88424e-10	1.02969e+06	0
9.44221	2	4	3	4.83557e-10	1.01943e+06	0
9.44321	1	1	1	1.38784e-10	292583	0
9.44321	1	2	6	9.01381e-11	190028	0
9.44321	1	3	2	6.231e-11	131361	0
9.44321	2	6	1	3.23271e-10	681515	0
9.44321	2	5	2	4.88384e-10	1.0296e+06	0
9.44321	2	4	3	4.836e-10	1.01952e+06	0
9.44421	1	1	1	1.38763e-10	292537	0
9.44421	1	2	6	9.01262e-11	190003	0
9.44421	1	3	2	6.23029e-11	131346	0
9.44421	2	6	1	3.23216e-10	681399	0
9.44421	2	5	2	4.88343e-10	1.02952e+06	0
9.44421	2	4	3	4.83643e-10	1.01961e+06	0
9.44521	1	1	1	1.38741e-10	292492	0
9.44521	1	2	6	9.01142e-11	189977	0
9.44521	1	3	2	6.22958e-11	131331	0
9.44521	2	6	1	3.23161e-10	681283	0
9.44521	2	5	2	4.88302e-10	1.02943e+06	0
9.44521	2	4	3	4.83686e-10	1.0197e+06	0
9.44621	1	1	1	1.3872e-10	292447	0
9.44621	1	2	6	9.01022e-11	189952	0
9.44621	1	3	2	6.22887e-11	131316	0
9.44621	2	6	1	3.23106e-10	681167	0
9.44621	2	5	2	4.88261e-10	1.02934e+06	0
9.44621	2	4	3	4.83729e-10	1.01979e+06	0
9.44721	1	1	1	1.38698e-10	292401	0
9.44721	1	2	6	9.00903e-11	189927	0
9.44721	1	3	2	6.22816e-11	131301	0
9.44721	2	6	1	3.23051e-10	681051	0
9.44721	2	5	2	4.8822e-10	1.02926e+06	0
9.44721	2	4	3	4.83772e-10	1.01988e+06	0
9.44821	1	1	1	1.38677e-10	292356	0
9.44821	1	2	6	9.00783e-11	189902	0
9.44821	1	3	2	6.22745e-11	131286	0
9.44821	2	6	1	3.22996e-10	680935	0
9.44821	2	5	2	4.88179e-10	1.02917e+06	0
9.44821	2	4	3	4.83815e-10	1.01997e+06	0
9.44921	1	1	1	1.38655e-10	292310	0
9.44921	1	2	6	9.00663e-11	189876	0
9.44921	1	3	2	6.22674e-11	131271	0
9.44921	2	6	1	3.22941e-10	680819	0
9.44921	2	5	2	4.88139e-10	1.02909e+06	0
9.44921	2	4	3	4.83858e-10	1.02006e+06	0
9.45021	1	1	1	1.38633e-10	292265	0
9.45021	1	2	6	9.00544e-11	189851	0
9.45021	1	3	2	6.22603e-11	131256	0
9.45021	2	6	1	3.22886e-10	680704	0
9.45021	2	5	2	4.88098e-10	1.029e+06	0
9.45021	2	4	3	4.83901e-10	1.02015e+06	0
9.45121	1	1	1	1.38612e-10	292220	0
9.45121	1	2	6	9.00424e-11	189826	0
9.45121	1	3	2	6.22532e-11	131241	0
9.45121	2	6	1	3.22831e-10	680588	0
9.45121	2	5	2	4.88057e-10	1.02891e+06	0
9.45121	2	4	3	4.83944e-10	1.02024e+06	0
9.45221	1	1	1	1.3859e-10	292174	0
9.45221	1	2	6	9.00305e-11	189801	0
9.45221	1	3	2	6.22461e-11	131226	0
