% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
7382	1	1	1	0	0	28	2196	1	0	0	0
7382	2	4	3	0	0	28	2196	1	0	0	0
7383	1	1	1	0	0	28	2196	0	1	0	0
7383	2	4	3	0	0	28	2196	0	1	0	0
7385	1	1	1	0	0	28	2196	0	1	1	0
7387	1	1	1	0	0	28	2196	0	1	1	0
7388	1	1	1	0	0	28	2196	0	1	1	0
7389	1	1	1	0	0	28	2196	2	0	0	0
7389	2	4	3	0	0	28	2196	2	0	1	0
7390	1	1	1	0	0	28	2196	1	0	0	0
7390	2	4	3	0	0	28	2196	1	0	0	0
7391	2	4	3	0	0	14	775	0	1	1	0
7396	1	1	1	0	0	28	2196	3	0	1	0
7397	1	1	1	0	0	28	2196	2	0	0	0
7397	2	4	3	0	0	28	2196	2	0	1	0
7398	2	4	3	0	0	14	775	0	1	1	0
7404	1	1	1	0	0	28	2196	3	0	1	0
7404	2	4	3	0	0	28	2196	0	1	0	0
7405	1	1	1	0	0	28	2196	0	1	1	0
7410	2	4	3	0	0	28	2196	0	1	1	0
7411	2	4	3	0	0	28	2196	1	0	1	0
7415	1	1	1	0	0	28	2196	0	1	1	0
7416	2	4	3	0	0	28	2196	0	1	1	0
7422	2	4	3	0	0	28	2196	0	1	1	0
7425	1	1	1	0	0	28	2196	0	1	1	0
7428	2	4	3	0	0	28	2196	0	1	1	0
7433	2	4	3	0	0	28	2196	0	1	1	0
7435	1	1	1	0	0	28	2196	0	1	1	0
7440	2	4	3	0	0	28	2196	0	1	1	0
7445	1	1	1	0	0	28	2196	0	1	1	0
7446	2	4	3	0	0	28	2196	0	1	1	0
7451	2	4	3	0	0	28	2196	0	1	1	0
7455	1	1	1	0	0	28	2196	0	1	1	0
7457	2	4	3	0	0	28	2196	0	1	1	0
7463	2	4	3	0	0	28	2196	0	1	1	0
7465	1	1	1	0	0	28	2196	0	1	1	0
7469	2	4	3	0	0	28	2196	0	1	1	0
7475	1	1	1	0	0	28	2196	0	1	0	0
7475	2	4	3	0	0	28	2196	0	1	0	0
7481	2	4	3	0	0	28	2196	0	1	1	0
7482	1	1	1	0	0	28	2196	1	0	0	0
7482	2	4	3	0	0	28	2196	1	0	0	0
7485	1	1	1	0	0	28	2196	0	1	1	0
7487	2	4	3	0	0	28	2196	0	1	1	0
7489	1	1	1	0	0	28	2196	2	0	0	0
7489	2	4	3	0	0	28	2196	2	0	1	0
7492	2	4	3	0	0	28	2196	0	1	1	0
7495	1	1	1	0	0	28	2196	0	1	1	0
7496	1	1	1	0	0	28	2196	3	0	1	0
7499	2	4	3	0	0	28	2196	0	1	1	0
7504	2	4	3	0	0	28	2196	0	1	1	0
7505	1	1	1	0	0	28	2196	0	1	1	0
7510	2	4	3	0	0	28	2196	0	1	1	0
7515	1	1	1	0	0	28	2196	0	1	1	0
7517	2	4	3	0	0	28	2196	0	1	1	0
7522	2	4	3	0	0	28	2196	0	1	1	0
7525	1	1	1	0	0	28	2196	0	1	1	0
7528	2	4	3	0	0	28	2196	0	1	1	0
7533	2	4	3	0	0	28	2196	0	1	1	0
7535	1	1	1	0	0	28	2196	0	1	1	0
7540	2	4	3	0	0	28	2196	0	1	1	0
7545	1	1	1	0	0	28	2196	0	1	1	0
7546	2	4	3	0	0	28	2196	0	1	1	0
7551	2	4	3	0	0	28	2196	0	1	1	0
7555	1	1	1	0	0	28	2196	0	1	1	0
7558	2	4	3	0	0	28	2196	0	1	1	0
7563	2	4	3	0	0	28	2196	0	1	1	0
7565	1	1	1	0	0	28	2196	0	1	1	0
7569	2	4	3	0	0	28	2196	0	1	1	0
7575	1	1	1	0	0	28	2196	0	1	0	0
7575	2	4	3	0	0	28	2196	0	1	0	0
7581	2	4	3	0	0	28	2196	0	1	1	0
7582	1	1	1	0	0	28	2196	1	0	0	0
7582	2	4	3	0	0	28	2196	1	0	0	0
7585	1	1	1	0	0	28	2196	0	1	1	0
7587	2	4	3	0	0	28	2196	0	1	1	0
7589	1	1	1	0	0	28	2196	2	0	0	0
7589	2	4	3	0	0	28	2196	2	0	1	0
7593	2	4	3	0	0	28	2196	0	1	1	0
7595	1	1	1	0	0	28	2196	0	1	1	0
7596	1	1	1	0	0	28	2196	3	0	1	0
7599	2	4	3	0	0	28	2196	0	1	1	0
7605	1	1	1	0	0	28	2196	0	1	0	0
7605	2	4	3	0	0	28	2196	0	1	0	0
7611	2	4	3	0	0	28	2196	0	1	1	0
7612	1	1	1	0	0	28	2196	1	0	0	0
7612	2	4	3	0	0	28	2196	1	0	0	0
7615	1	1	1	0	0	28	2196	0	1	1	0
7617	2	4	3	0	0	28	2196	0	1	1	0
7619	1	1	1	0	0	28	2196	2	0	0	0
7619	2	4	3	0	0	28	2196	2	0	1	0
7622	2	4	3	0	0	28	2196	0	1	1	0
7625	1	1	1	0	0	28	2196	0	1	1	0
7626	1	1	1	0	0	28	2196	3	0	1	0
7628	2	4	3	0	0	28	2196	0	1	1	0
7634	2	4	3	0	0	28	2196	0	1	1	0
7635	1	1	1	0	0	28	2196	0	1	1	0
7640	2	4	3	0	0	28	2196	0	1	1	0
7645	1	1	1	0	0	28	2196	0	1	1	0
7646	2	4	3	0	0	28	2196	0	1	1	0
7652	2	4	3	0	0	28	2196	0	1	1	0
7655	1	1	1	0	0	28	2196	0	1	1	0
7658	2	4	3	0	0	28	2196	0	1	1	0
7663	2	4	3	0	0	28	2196	0	1	1	0
7665	1	1	1	0	0	28	2196	0	1	1	0
7670	2	4	3	0	0	28	2196	0	1	1	0
7675	1	1	1	0	0	28	2196	0	1	1	0
7676	2	4	3	0	0	28	2196	0	1	1	0
7681	2	4	3	0	0	28	2196	0	1	1	0
7685	1	1	1	0	0	28	2196	0	1	1	0
7688	2	4	3	0	0	28	2196	0	1	1	0
7693	2	4	3	0	0	28	2196	0	1	1	0
7695	1	1	1	0	0	28	2196	0	1	1	0
7699	2	4	3	0	0	28	2196	0	1	1	0
7705	1	1	1	0	0	28	2196	0	1	0	0
7705	2	4	3	0	0	28	2196	0	1	0	0
7711	2	4	3	0	0	28	2196	0	1	1	0
7712	1	1	1	0	0	28	2196	1	0	0	0
7712	2	4	3	0	0	28	2196	1	0	0	0
7715	1	1	1	0	0	28	2196	0	1	1	0
7717	2	4	3	0	0	28	2196	0	1	1	0
7719	1	1	1	0	0	28	2196	2	0	0	0
7719	2	4	3	0	0	28	2196	2	0	1	0
7722	2	4	3	0	0	28	2196	0	1	1	0
7725	1	1	1	0	0	28	2196	0	1	1	0
7726	1	1	1	0	0	28	2196	3	0	1	0
7729	2	4	3	0	0	28	2196	0	1	1	0
7734	2	4	3	0	0	28	2196	0	1	1	0
7735	1	1	1	0	0	28	2196	0	1	1	0
7740	2	4	3	0	0	28	2196	0	1	1	0
7745	1	1	1	0	0	28	2196	0	1	1	0
7747	2	4	3	0	0	28	2196	0	1	1	0
7752	2	4	3	0	0	28	2196	0	1	1	0
7755	1	1	1	0	0	28	2196	0	1	1	0
7758	2	4	3	0	0	28	2196	0	1	1	0
7764	2	4	3	0	0	28	2196	0	1	1	0
7765	1	1	1	0	0	28	2196	0	1	1	0
7770	2	4	3	0	0	28	2196	0	1	1	0
7775	1	1	1	0	0	28	2196	0	1	1	0
7776	2	4	3	0	0	28	2196	0	1	1	0
7782	2	4	3	0	0	28	2196	0	1	1	0
7785	1	1	1	0	0	28	2196	0	1	1	0
7788	2	4	3	0	0	28	2196	0	1	1	0
7793	2	4	3	0	0	28	2196	0	1	1	0
7795	1	1	1	0	0	28	2196	0	1	1	0
7799	2	4	3	0	0	28	2196	0	1	1	0
7805	1	1	1	0	0	28	2196	0	1	0	0
7805	2	4	3	0	0	28	2196	0	1	0	0
7811	2	4	3	0	0	28	2196	0	1	1	0
7812	1	1	1	0	0	28	2196	1	0	0	0
7812	2	4	3	0	0	28	2196	1	0	0	0
7815	1	1	1	0	0	28	2196	0	1	1	0
7817	2	4	3	0	0	28	2196	0	1	1	0
7819	1	1	1	0	0	28	2196	2	0	0	0
7819	2	4	3	0	0	28	2196	2	0	1	0
7823	2	4	3	0	0	28	2196	0	1	1	0
7825	1	1	1	0	0	28	2196	0	1	1	0
7826	1	1	1	0	0	28	2196	3	0	1	0
7829	2	4	3	0	0	28	2196	0	1	1	0
7835	1	1	1	0	0	28	2196	0	1	0	0
7835	2	4	3	0	0	28	2196	0	1	0	0
7841	2	4	3	0	0	28	2196	0	1	1	0
7842	1	1	1	0	0	28	2196	1	0	0	0
7842	2	4	3	0	0	28	2196	1	0	0	0
7845	1	1	1	0	0	28	2196	0	1	1	0
7847	2	4	3	0	0	28	2196	0	1	1	0
7849	1	1	1	0	0	28	2196	2	0	0	0
7849	2	4	3	0	0	28	2196	2	0	1	0
7852	2	4	3	0	0	28	2196	0	1	1	0
7855	1	1	1	0	0	28	2196	0	1	1	0
7856	1	1	1	0	0	28	2196	3	0	1	0
7859	2	4	3	0	0	28	2196	0	1	1	0
7864	2	4	3	0	0	28	2196	0	1	1	0
7865	1	1	1	0	0	28	2196	0	1	1	0
7870	2	4	3	0	0	28	2196	0	1	1	0
7875	1	1	1	0	0	28	2196	0	1	1	0
7877	2	4	3	0	0	28	2196	0	1	1	0
7882	2	4	3	0	0	28	2196	0	1	1	0
7885	1	1	1	0	0	28	2196	0	1	1	0
7888	2	4	3	0	0	28	2196	0	1	1	0
7893	2	4	3	0	0	28	2196	0	1	1	0
7895	1	1	1	0	0	28	2196	0	1	1	0
7900	2	4	3	0	0	28	2196	0	1	1	0
7905	1	1	1	0	0	28	2196	0	1	1	0
7906	2	4	3	0	0	28	2196	0	1	1	0
7911	2	4	3	0	0	28	2196	0	1	1	0
7915	1	1	1	0	0	28	2196	0	1	1	0
7918	2	4	3	0	0	28	2196	0	1	1	0
7923	2	4	3	0	0	28	2196	0	1	1	0
7925	1	1	1	0	0	28	2196	0	1	1	0
7929	2	4	3	0	0	28	2196	0	1	1	0
7935	1	1	1	0	0	28	2196	0	1	0	0
7935	2	4	3	0	0	28	2196	0	1	0	0
7941	2	4	3	0	0	28	2196	0	1	1	0
7942	1	1	1	0	0	28	2196	1	0	0	0
7942	2	4	3	0	0	28	2196	1	0	0	0
7945	1	1	1	0	0	28	2196	0	1	1	0
7947	2	4	3	0	0	28	2196	0	1	1	0
7949	1	1	1	0	0	28	2196	2	0	0	0
7949	2	4	3	0	0	28	2196	2	0	1	0
7953	2	4	3	0	0	28	2196	0	1	1	0
7955	1	1	1	0	0	28	2196	0	1	1	0
7956	1	1	1	0	0	28	2196	3	0	1	0
7959	2	4	3	0	0	28	2196	0	1	1	0
7964	2	4	3	0	0	28	2196	0	1	1	0
7965	1	1	1	0	0	28	2196	0	1	1	0
7970	2	4	3	0	0	28	2196	0	1	1	0
7975	1	1	1	0	0	28	2196	0	1	1	0
7977	2	4	3	0	0	28	2196	0	1	1	0
7982	2	4	3	0	0	28	2196	0	1	1	0
7985	1	1	1	0	0	28	2196	0	1	1	0
7988	2	4	3	0	0	28	2196	0	1	1	0
7994	2	4	3	0	0	28	2196	0	1	1	0
7995	1	1	1	0	0	28	2196	0	1	1	0
8000	2	4	3	0	0	28	2196	0	1	1	0
8005	1	1	1	0	0	28	2196	0	1	1	0
8006	2	4	3	0	0	28	2196	0	1	1	0
8012	2	4	3	0	0	28	2196	0	1	1	0
8014	2	6	1	0	0	28	2196	0	1	1	0
8016	1	1	1	0	0	28	2196	0	1	1	0
8018	2	4	3	0	0	28	2196	0	1	1	0
8023	2	4	3	0	0	28	2196	0	1	1	0
8025	1	1	1	0	0	28	2196	0	1	1	0
8030	2	4	3	0	0	28	2196	0	1	1	0
8035	1	1	1	0	0	28	2196	0	1	1	0
8036	2	4	3	0	0	28	2196	0	1	1	0
8041	2	4	3	0	0	28	2196	0	1	1	0
8045	1	1	1	0	0	28	2196	0	1	1	0
8047	2	4	3	0	0	28	2196	0	1	1	0
8053	2	4	3	0	0	28	2196	0	1	1	0
8055	1	1	1	0	0	28	2196	0	1	1	0
8059	2	4	3	0	0	28	2196	0	1	1	0
8065	1	1	1	0	0	28	2196	0	1	0	0
8065	2	4	3	0	0	28	2196	0	1	0	0
8071	2	4	3	0	0	28	2196	0	1	1	0
8072	1	1	1	0	0	28	2196	1	0	0	0
8072	2	4	3	0	0	28	2196	1	0	0	0
8075	1	1	1	0	0	28	2196	0	1	1	0
8077	2	4	3	0	0	28	2196	0	1	1	0
8079	1	1	1	0	0	28	2196	2	0	0	0
8079	2	4	3	0	0	28	2196	2	0	1	0
8082	2	4	3	0	0	28	2196	0	1	1	0
8085	1	1	1	0	0	28	2196	0	1	1	0
8086	1	1	1	0	0	28	2196	3	0	1	0
8089	2	4	3	0	0	28	2196	0	1	1	0
8094	2	4	3	0	0	28	2196	0	1	1	0
8095	1	1	1	0	0	28	2196	0	1	1	0
8100	2	4	3	0	0	28	2196	0	1	1	0
8105	1	1	1	0	0	28	2196	0	1	1	0
8107	2	4	3	0	0	28	2196	0	1	1	0
8112	2	4	3	0	0	28	2196	0	1	1	0
8115	1	1	1	0	0	28	2196	0	1	1	0
8118	2	4	3	0	0	28	2196	0	1	1	0
8123	2	4	3	0	0	28	2196	0	1	1	0
8125	1	1	1	0	0	28	2196	0	1	1	0
8130	2	4	3	0	0	28	2196	0	1	1	0
8135	1	1	1	0	0	28	2196	0	1	1	0
8136	2	4	3	0	0	28	2196	0	1	1	0
8141	2	4	3	0	0	28	2196	0	1	1	0
8145	1	1	1	0	0	28	2196	0	1	1	0
8148	2	4	3	0	0	28	2196	0	1	1	0
8153	2	4	3	0	0	28	2196	0	1	1	0
8155	1	1	1	0	0	28	2196	0	1	1	0
8159	2	4	3	0	0	28	2196	0	1	1	0
8165	1	1	1	0	0	28	2196	0	1	0	0
8165	2	4	3	0	0	28	2196	0	1	0	0
8171	2	4	3	0	0	28	2196	0	1	1	0
8172	1	1	1	0	0	28	2196	1	0	0	0
8172	2	4	3	0	0	28	2196	1	0	0	0
8175	1	1	1	0	0	28	2196	0	1	1	0
8177	2	4	3	0	0	28	2196	0	1	1	0
8179	1	1	1	0	0	28	2196	2	0	0	0
8179	2	4	3	0	0	28	2196	2	0	1	0
8183	2	4	3	0	0	28	2196	0	1	1	0
8185	1	1	1	0	0	28	2196	0	1	1	0
8186	1	1	1	0	0	28	2196	3	0	1	0
8189	2	4	3	0	0	28	2196	0	1	1	0
8195	1	1	1	0	0	28	2196	0	1	0	0
8195	2	4	3	0	0	28	2196	0	1	0	0
8201	2	4	3	0	0	28	2196	0	1	1	0
8202	1	1	1	0	0	28	2196	1	0	0	0
8202	2	4	3	0	0	28	2196	1	0	0	0
8205	1	1	1	0	0	28	2196	0	1	1	0
8207	2	4	3	0	0	28	2196	0	1	1	0
8209	1	1	1	0	0	28	2196	2	0	0	0
8209	2	4	3	0	0	28	2196	2	0	1	0
8212	2	4	3	0	0	28	2196	0	1	1	0
8215	1	1	1	0	0	28	2196	0	1	1	0
8216	1	1	1	0	0	28	2196	3	0	1	0
8218	2	4	3	0	0	28	2196	0	1	1	0
8224	2	4	3	0	0	28	2196	0	1	1	0
8225	1	1	1	0	0	28	2196	0	1	1	0
8230	2	4	3	0	0	28	2196	0	1	1	0
8235	1	1	1	0	0	28	2196	0	1	1	0
8236	2	4	3	0	0	28	2196	0	1	1	0
8242	2	4	3	0	0	28	2196	0	1	1	0
8245	1	1	1	0	0	28	2196	0	1	1	0
8248	2	4	3	0	0	28	2196	0	1	1	0
8253	2	4	3	0	0	28	2196	0	1	1	0
8255	1	1	1	0	0	28	2196	0	1	1	0
8260	2	4	3	0	0	28	2196	0	1	1	0
8265	1	1	1	0	0	28	2196	0	1	1	0
8266	2	4	3	0	0	28	2196	0	1	1	0
8271	2	4	3	0	0	28	2196	0	1	1	0
8275	1	1	1	0	0	28	2196	0	1	1	0
8278	2	4	3	0	0	28	2196	0	1	1	0
8283	2	4	3	0	0	28	2196	0	1	1	0
8285	1	1	1	0	0	28	2196	0	1	1	0
8289	2	4	3	0	0	28	2196	0	1	1	0
8295	1	1	1	0	0	28	2196	0	1	0	0
8295	2	4	3	0	0	28	2196	0	1	0	0
8301	2	4	3	0	0	28	2196	0	1	1	0
8302	1	1	1	0	0	28	2196	1	0	0	0
8302	2	4	3	0	0	28	2196	1	0	0	0
8305	1	1	1	0	0	28	2196	0	1	1	0
8307	2	4	3	0	0	28	2196	0	1	1	0
8309	1	1	1	0	0	28	2196	2	0	0	0
8309	2	4	3	0	0	28	2196	2	0	1	0
8312	2	4	3	0	0	28	2196	0	1	1	0
8315	1	1	1	0	0	28	2196	0	1	1	0
8316	1	1	1	0	0	28	2196	3	0	1	0
8319	2	4	3	0	0	28	2196	0	1	1	0
8324	2	4	3	0	0	28	2196	0	1	1	0
8325	1	1	1	0	0	28	2196	0	1	1	0
8331	2	4	3	0	0	28	2196	0	1	1	0
8335	1	1	1	0	0	28	2196	0	1	1	0
8341	2	4	3	0	0	28	2196	0	1	1	0
8345	1	1	1	0	0	28	2196	0	1	1	0
8350	2	4	3	0	0	28	2196	0	1	1	0
8355	1	1	1	0	0	28	2196	0	1	1	0
8360	2	4	3	0	0	28	2196	0	1	1	0
8365	1	1	1	0	0	28	2196	0	1	1	0
8370	2	4	3	0	0	28	2196	0	1	1	0
8375	1	1	1	0	0	28	2196	0	1	1	0
8380	2	4	3	0	0	28	2196	0	1	1	0
8385	1	1	1	0	0	28	2196	0	1	1	0
8390	2	4	3	0	0	28	2196	0	1	1	0
8395	1	1	1	0	0	28	2196	0	1	1	0
8399	2	4	3	0	0	28	2196	0	1	1	0
8405	1	1	1	0	0	28	2196	0	1	1	0
8409	2	4	3	0	0	28	2196	0	1	1	0
8415	1	1	1	0	0	28	2196	0	1	1	0
8419	2	4	3	0	0	28	2196	0	1	1	0
8425	1	1	1	0	0	28	2196	0	1	1	0
8429	2	4	3	0	0	28	2196	0	1	1	0
8435	1	1	1	0	0	28	2196	0	1	1	0
8438	2	4	3	0	0	28	2196	0	1	1	0
8445	1	1	1	0	0	28	2196	0	1	1	0
8448	2	4	3	0	0	28	2196	0	1	1	0
8455	1	1	1	0	0	28	2196	0	1	1	0
8458	2	4	3	0	0	28	2196	0	1	1	0
8465	1	1	1	0	0	28	2196	0	1	1	0
8468	2	4	3	0	0	28	2196	0	1	1	0
8475	1	1	1	0	0	28	2196	0	1	1	0
8478	2	4	3	0	0	28	2196	0	1	1	0
8485	1	1	1	0	0	28	2196	0	1	1	0
8487	2	4	3	0	0	28	2196	0	1	1	0
8495	1	1	1	0	0	28	2196	0	1	1	0
8497	2	4	3	0	0	28	2196	0	1	1	0
8505	1	1	1	0	0	28	2196	0	1	1	0
8507	2	4	3	0	0	28	2196	0	1	1	0
8515	1	1	1	0	0	28	2196	0	1	1	0
8517	2	4	3	0	0	28	2196	0	1	1	0
8525	1	1	1	0	0	28	2196	0	1	1	0
8526	2	4	3	0	0	28	2196	0	1	1	0
8535	1	1	1	0	0	28	2196	0	1	1	0
8536	2	4	3	0	0	28	2196	0	1	1	0
8545	1	1	1	0	0	28	2196	0	1	1	0
8546	2	4	3	0	0	28	2196	0	1	1	0
8555	1	1	1	0	0	28	2196	0	1	0	0
8555	2	4	3	0	0	28	2196	0	1	0	0
8562	1	1	1	0	0	28	2196	1	0	0	0
8562	2	4	3	0	0	28	2196	1	0	0	0
8565	1	1	1	0	0	28	2196	0	1	0	0
8565	2	4	3	0	0	28	2196	0	1	0	0
8569	1	1	1	0	0	28	2196	2	0	0	0
8569	2	4	3	0	0	28	2196	2	0	1	0
8572	1	1	1	0	0	28	2196	1	0	0	0
8572	2	4	3	0	0	28	2196	1	0	0	0
8575	1	1	1	0	0	28	2196	0	1	0	0
8575	2	4	3	0	0	28	2196	0	1	0	0
8576	1	1	1	0	0	28	2196	3	0	1	0
8579	1	1	1	0	0	28	2196	2	0	0	0
8579	2	4	3	0	0	28	2196	2	0	1	0
8582	1	1	1	0	0	28	2196	1	0	0	0
8582	2	4	3	0	0	28	2196	1	0	0	0
8584	2	4	3	0	0	28	2196	0	1	1	0
8585	1	1	1	0	0	28	2196	0	1	1	0
8586	1	1	1	0	0	28	2196	3	0	1	0
8589	1	1	1	0	0	28	2196	2	0	0	0
8589	2	4	3	0	0	28	2196	2	0	1	0
8594	2	4	3	0	0	28	2196	0	1	1	0
8595	1	1	1	0	0	28	2196	0	1	1	0
8596	1	1	1	0	0	28	2196	3	0	1	0
8604	2	4	3	0	0	28	2196	0	1	1	0
8605	1	1	1	0	0	28	2196	0	1	1	0
8613	2	4	3	0	0	28	2196	0	1	1	0
8615	1	1	1	0	0	28	2196	0	1	1	0
8623	2	4	3	0	0	28	2196	0	1	1	0
8625	1	1	1	0	0	28	2196	0	1	1	0
8633	2	4	3	0	0	28	2196	0	1	1	0
8635	1	1	1	0	0	28	2196	0	1	1	0
8643	2	4	3	0	0	28	2196	0	1	1	0
8645	1	1	1	0	0	28	2196	0	1	1	0
8652	2	4	3	0	0	28	2196	0	1	1	0
8655	1	1	1	0	0	28	2196	0	1	1	0
8662	2	4	3	0	0	28	2196	0	1	1	0
8665	1	1	1	0	0	28	2196	0	1	1	0
8672	2	4	3	0	0	28	2196	0	1	1	0
8675	1	1	1	0	0	28	2196	0	1	1	0
8682	2	4	3	0	0	28	2196	0	1	1	0
8685	1	1	1	0	0	28	2196	0	1	1	0
8692	2	4	3	0	0	28	2196	0	1	1	0
8695	1	1	1	0	0	28	2196	0	1	1	0
8701	2	4	3	0	0	28	2196	0	1	1	0
8705	1	1	1	0	0	28	2196	0	1	1	0
8711	2	4	3	0	0	28	2196	0	1	1	0
8715	1	1	1	0	0	28	2196	0	1	1	0
8721	2	4	3	0	0	28	2196	0	1	1	0
8725	1	1	1	0	0	28	2196	0	1	1	0
8731	2	4	3	0	0	28	2196	0	1	1	0
8735	1	1	1	0	0	28	2196	0	1	1	0
8740	2	4	3	0	0	28	2196	0	1	1	0
8745	1	1	1	0	0	28	2196	0	1	1	0
8750	2	4	3	0	0	28	2196	0	1	1	0
8755	1	1	1	0	0	28	2196	0	1	1	0
8760	2	4	3	0	0	28	2196	0	1	1	0
8765	1	1	1	0	0	28	2196	0	1	1	0
8770	2	4	3	0	0	28	2196	0	1	1	0
8775	1	1	1	0	0	28	2196	0	1	1	0
8780	2	4	3	0	0	28	2196	0	1	1	0
8785	1	1	1	0	0	28	2196	0	1	1	0
8789	2	4	3	0	0	28	2196	0	1	1	0
8795	1	1	1	0	0	28	2196	0	1	1	0
8799	2	4	3	0	0	28	2196	0	1	1	0
8805	1	1	1	0	0	28	2196	0	1	1	0
8809	2	4	3	0	0	28	2196	0	1	1	0
8815	1	1	1	0	0	28	2196	0	1	1	0
8819	2	4	3	0	0	28	2196	0	1	1	0
8825	1	1	1	0	0	28	2196	0	1	1	0
8828	2	4	3	0	0	28	2196	0	1	1	0
8835	1	1	1	0	0	28	2196	0	1	1	0
8838	2	4	3	0	0	28	2196	0	1	1	0
8845	1	1	1	0	0	28	2196	0	1	1	0
8848	2	4	3	0	0	28	2196	0	1	1	0
8855	1	1	1	0	0	28	2196	0	1	1	0
8858	2	4	3	0	0	28	2196	0	1	1	0
8865	1	1	1	0	0	28	2196	0	1	1	0
8868	2	4	3	0	0	28	2196	0	1	1	0
8875	1	1	1	0	0	28	2196	0	1	1	0
8877	2	4	3	0	0	28	2196	0	1	1	0
8885	1	1	1	0	0	28	2196	0	1	1	0
8887	2	4	3	0	0	28	2196	0	1	1	0
8895	1	1	1	0	0	28	2196	0	1	1	0
8897	2	4	3	0	0	28	2196	0	1	1	0
8905	1	1	1	0	0	28	2196	0	1	1	0
8907	2	4	3	0	0	28	2196	0	1	1	0
8915	1	1	1	0	0	28	2196	0	1	1	0
8916	2	4	3	0	0	28	2196	0	1	1	0
8925	1	1	1	0	0	28	2196	0	1	1	0
8926	2	4	3	0	0	28	2196	0	1	1	0
8935	1	1	1	0	0	28	2196	0	1	1	0
8936	2	4	3	0	0	28	2196	0	1	1	0
8945	1	1	1	0	0	28	2196	0	1	0	0
8945	2	4	3	0	0	28	2196	0	1	0	0
8952	1	1	1	0	0	28	2196	1	0	0	0
8952	2	4	3	0	0	28	2196	1	0	0	0
8955	1	1	1	0	0	28	2196	0	1	0	0
8955	2	4	3	0	0	28	2196	0	1	0	0
8959	1	1	1	0	0	28	2196	2	0	0	0
8959	2	4	3	0	0	28	2196	2	0	1	0
8962	1	1	1	0	0	28	2196	1	0	0	0
8962	2	4	3	0	0	28	2196	1	0	0	0
8965	1	1	1	0	0	28	2196	0	1	0	0
8965	2	4	3	0	0	28	2196	0	1	0	0
8966	1	1	1	0	0	28	2196	3	0	1	0
8969	1	1	1	0	0	28	2196	2	0	0	0
8969	2	4	3	0	0	28	2196	2	0	1	0
8972	1	1	1	0	0	28	2196	1	0	0	0
8972	2	4	3	0	0	28	2196	1	0	0	0
8974	2	4	3	0	0	28	2196	0	1	1	0
8975	1	1	1	0	0	28	2196	0	1	1	0
8976	1	1	1	0	0	28	2196	3	0	1	0
8979	1	1	1	0	0	28	2196	2	0	0	0
8979	2	4	3	0	0	28	2196	2	0	1	0
8984	2	4	3	0	0	28	2196	0	1	1	0
8985	1	1	1	0	0	28	2196	0	1	1	0
8986	1	1	1	0	0	28	2196	3	0	1	0
8993	2	4	3	0	0	28	2196	0	1	1	0
8995	1	1	1	0	0	28	2196	0	1	1	0
9003	2	4	3	0	0	28	2196	0	1	1	0
9005	1	1	1	0	0	28	2196	0	1	1	0
9013	2	4	3	0	0	28	2196	0	1	1	0
9014	2	5	2	0	0	28	2196	0	1	1	0
9024	2	4	3	0	0	28	2196	0	1	1	0
9028	1	1	1	0	0	28	2196	0	1	0	0
9028	2	6	1	0	0	28	2196	0	1	0	0
9029	1	1	1	0	0	28	2196	0	1	1	0
9034	2	4	3	0	0	28	2196	0	1	1	0
9035	1	1	1	0	0	28	2196	1	0	0	0
9035	2	6	1	0	0	28	2196	1	0	1	0
9036	1	1	1	0	0	6	309	0	1	1	0
9037	1	1	1	0	0	6	309	0	1	1	0
9038	1	1	1	0	0	28	2196	0	1	1	0
9042	1	1	1	0	0	28	2196	2	0	1	0
9044	2	4	3	0	0	28	2196	0	1	1	0
9045	1	1	1	0	0	28	2196	0	1	1	0
9054	2	4	3	0	0	28	2196	0	1	1	0
9055	1	1	1	0	0	28	2196	0	1	1	0
9063	2	4	3	0	0	28	2196	0	1	1	0
9065	1	1	1	0	0	28	2196	0	1	1	0
9073	2	4	3	0	0	28	2196	0	1	1	0
9075	1	1	1	0	0	28	2196	0	1	1	0
9083	2	4	3	0	0	28	2196	0	1	1	0
9085	1	1	1	0	0	28	2196	0	1	1	0
9093	2	4	3	0	0	28	2196	0	1	1	0
9095	1	1	1	0	0	28	2196	0	1	1	0
9102	2	4	3	0	0	28	2196	0	1	1	0
9105	1	1	1	0	0	28	2196	0	1	1	0
9112	2	4	3	0	0	28	2196	0	1	1	0
9115	1	1	1	0	0	28	2196	0	1	1	0
9122	2	4	3	0	0	28	2196	0	1	1	0
9125	1	1	1	0	0	28	2196	0	1	1	0
9132	2	4	3	0	0	28	2196	0	1	1	0
9135	1	1	1	0	0	28	2196	0	1	1	0
9142	2	4	3	0	0	28	2196	0	1	1	0
9145	1	1	1	0	0	28	2196	0	1	1	0
9151	2	4	3	0	0	28	2196	0	1	1	0
9155	1	1	1	0	0	28	2196	0	1	1	0
9161	2	4	3	0	0	28	2196	0	1	1	0
9165	1	1	1	0	0	28	2196	0	1	1	0
9171	2	4	3	0	0	28	2196	0	1	1	0
9175	1	1	1	0	0	28	2196	0	1	1	0
9181	2	4	3	0	0	28	2196	0	1	1	0
9185	1	1	1	0	0	28	2196	0	1	1	0
9190	2	4	3	0	0	28	2196	0	1	1	0
