time(s)	cellId	rnti	lcid	packetSize	delay(s)
8.91403	1	4	3	130	0.00402815
8.91503	1	1	3	1430	0.0040261
8.91503	1	2	3	1430	0.00402492
8.91503	1	3	3	130	0.00402479
8.91503	1	4	3	130	0.00402465
8.91603	1	3	3	130	0.00402828
8.91603	1	4	3	130	0.00402815
8.91703	1	1	3	1430	0.0040261
8.91703	1	2	3	1430	0.00402492
8.91703	1	3	3	130	0.00402479
8.91703	1	4	3	130	0.00402465
8.91803	1	3	3	130	0.00402828
8.91803	1	4	3	130	0.00402815
8.91903	1	1	3	1430	0.0040261
8.91903	1	2	3	1430	0.00402492
8.91903	1	3	3	130	0.00402479
8.91903	1	4	3	130	0.00402465
8.92003	1	3	3	130	0.00402828
8.92003	1	4	3	130	0.00402815
8.92103	1	1	3	1430	0.0040261
8.92103	1	2	3	1430	0.00402492
8.92103	1	3	3	130	0.00402479
8.92103	1	4	3	130	0.00402465
8.92203	1	3	3	130	0.00402828
8.92203	1	4	3	130	0.00402815
8.92303	1	1	3	1430	0.0040261
8.92303	1	2	3	1430	0.00402492
8.92303	1	3	3	130	0.00402479
8.92303	1	4	3	130	0.00402465
8.92403	1	3	3	130	0.00402828
8.92403	1	4	3	130	0.00402815
8.92503	1	1	3	1430	0.0040261
8.92503	1	2	3	1430	0.00402492
8.92503	1	3	3	130	0.00402479
8.92503	1	4	3	130	0.00402465
8.92603	1	3	3	130	0.00402828
8.92603	1	4	3	130	0.00402815
8.92703	1	1	3	1430	0.0040261
8.92703	1	2	3	1430	0.00402492
8.92703	1	3	3	130	0.00402479
8.92703	1	4	3	130	0.00402465
8.92803	1	3	3	130	0.00402828
8.92803	1	4	3	130	0.00402815
8.92903	1	1	3	1430	0.0040261
8.92903	1	2	3	1430	0.00402492
8.92903	1	3	3	130	0.00402479
8.92903	1	4	3	130	0.00402465
8.93003	1	3	3	130	0.00402828
8.93003	1	4	3	130	0.00402815
8.93103	1	1	3	1430	0.0040261
8.93103	1	2	3	1430	0.00402492
8.93103	1	3	3	130	0.00402479
8.93103	1	4	3	130	0.00402465
8.93203	1	3	3	130	0.00402828
8.93203	1	4	3	130	0.00402815
8.93303	1	1	3	1430	0.0040261
8.93303	1	2	3	1430	0.00402492
8.93303	1	3	3	130	0.00402479
8.93303	1	4	3	130	0.00402465
8.93403	1	3	3	130	0.00402828
8.93403	1	4	3	130	0.00402815
8.93503	1	1	3	1430	0.0040261
8.93503	1	2	3	1430	0.00402492
8.93503	1	3	3	130	0.00402479
8.93503	1	4	3	130	0.00402465
8.93603	1	3	3	130	0.00402828
8.93603	1	4	3	130	0.00402815
8.93703	1	1	3	1430	0.0040261
8.93703	1	2	3	1430	0.00402492
8.93703	1	3	3	130	0.00402479
8.93703	1	4	3	130	0.00402465
8.93796	1	3	3	130	0.00395685
8.93796	1	4	3	130	0.00395672
8.93903	1	1	3	1430	0.0040261
8.93903	1	2	3	1430	0.00402492
8.93903	1	3	3	130	0.00402479
8.93903	1	4	3	130	0.00402465
8.94003	1	3	3	130	0.00402828
8.94003	1	4	3	130	0.00402815
8.94103	1	1	3	1430	0.0040261
8.94103	1	2	3	1430	0.00402492
8.94103	1	3	3	130	0.00402479
8.94103	1	4	3	130	0.00402465
8.94203	1	3	3	130	0.00402828
8.94203	1	4	3	130	0.00402815
8.94303	1	1	3	1430	0.0040261
8.94303	1	2	3	1430	0.00402492
8.94303	1	3	3	130	0.00402479
8.94303	1	4	3	130	0.00402465
8.94403	1	3	3	130	0.00402828
8.94403	1	4	3	130	0.00402815
8.94503	1	1	3	1430	0.0040261
8.94503	1	2	3	1430	0.00402492
8.94503	1	3	3	130	0.00402479
8.94503	1	4	3	130	0.00402465
8.94603	1	3	3	130	0.00402828
8.94603	1	4	3	130	0.00402815
8.94703	1	1	3	1430	0.0040261
8.94703	1	2	3	1430	0.00402492
8.94703	1	3	3	130	0.00402479
8.94703	1	4	3	130	0.00402465
8.94803	1	3	3	130	0.00402828
8.94803	1	4	3	130	0.00402815
8.94896	1	1	3	1430	0.00395467
8.94896	1	2	3	1430	0.00395349
8.94896	1	3	3	130	0.00395336
8.94896	1	4	3	130	0.00395322
8.94996	1	3	3	130	0.00395685
8.94996	1	4	3	130	0.00395672
8.95103	1	1	3	1430	0.0040261
8.95103	1	2	3	1430	0.00402492
8.95103	1	3	3	130	0.00402479
8.95103	1	4	3	130	0.00402465
8.95203	1	3	3	130	0.00402828
8.95203	1	4	3	130	0.00402815
8.95303	1	1	3	1430	0.0040261
8.95303	1	2	3	1430	0.00402492
8.95303	1	3	3	130	0.00402479
8.95303	1	4	3	130	0.00402465
8.95403	1	3	3	130	0.00402828
8.95403	1	4	3	130	0.00402815
8.95503	1	1	3	1430	0.00402601
8.95503	1	2	3	1430	0.00402484
8.95503	1	3	3	130	0.0040247
8.95503	1	4	3	130	0.00402456
8.95503	1	5	3	80	0.00402836
8.95503	1	6	3	80	0.00402827
8.95603	1	3	3	130	0.00402828
8.95603	1	4	3	130	0.00402815
8.95703	1	1	3	1430	0.0040261
8.95703	1	2	3	1430	0.00402492
8.95703	1	3	3	130	0.00402479
8.95703	1	4	3	130	0.00402465
8.95803	1	3	3	130	0.00402828
8.95803	1	4	3	130	0.00402815
8.95903	1	1	3	1430	0.0040261
8.95903	1	2	3	1430	0.00402492
8.95903	1	3	3	130	0.00402479
8.95903	1	4	3	130	0.00402465
8.96003	1	3	3	130	0.00402828
8.96003	1	4	3	130	0.00402815
8.96103	1	1	3	1430	0.0040261
8.96103	1	2	3	1430	0.00402492
8.96103	1	3	3	130	0.00402479
8.96103	1	4	3	130	0.00402465
8.96203	1	3	3	130	0.00402828
8.96203	1	4	3	130	0.00402815
8.96303	1	1	3	1430	0.0040261
8.96303	1	2	3	1430	0.00402492
8.96303	1	3	3	130	0.00402479
8.96303	1	4	3	130	0.00402465
8.96403	1	3	3	130	0.00402828
8.96403	1	4	3	130	0.00402815
8.96503	1	1	3	1430	0.0040261
8.96503	1	2	3	1430	0.00402492
8.96503	1	3	3	130	0.00402479
8.96503	1	4	3	130	0.00402465
8.96603	1	3	3	130	0.00402828
8.96603	1	4	3	130	0.00402815
8.96703	1	1	3	1430	0.0040261
8.96703	1	2	3	1430	0.00402492
8.96703	1	3	3	130	0.00402479
8.96703	1	4	3	130	0.00402465
8.96803	1	3	3	130	0.00402828
8.96803	1	4	3	130	0.00402815
8.96903	1	1	3	1430	0.0040261
8.96903	1	2	3	1430	0.00402492
8.96903	1	3	3	130	0.00402479
8.96903	1	4	3	130	0.00402465
8.97003	1	3	3	130	0.00402828
8.97003	1	4	3	130	0.00402815
8.97103	1	1	3	1430	0.0040261
8.97103	1	2	3	1430	0.00402492
8.97103	1	3	3	130	0.00402479
8.97103	1	4	3	130	0.00402465
8.97203	1	3	3	130	0.00402828
8.97203	1	4	3	130	0.00402815
8.97303	1	1	3	1430	0.0040261
8.97303	1	2	3	1430	0.00402492
8.97303	1	3	3	130	0.00402479
8.97303	1	4	3	130	0.00402465
8.97403	1	3	3	130	0.00402828
8.97403	1	4	3	130	0.00402815
8.97503	1	1	3	1430	0.0040261
8.97503	1	2	3	1430	0.00402492
8.97503	1	3	3	130	0.00402479
8.97503	1	4	3	130	0.00402465
8.97603	1	3	3	130	0.00402828
8.97603	1	4	3	130	0.00402815
8.97703	1	1	3	1430	0.0040261
8.97703	1	2	3	1430	0.00402492
8.97703	1	3	3	130	0.00402479
8.97703	1	4	3	130	0.00402465
8.97803	1	3	3	130	0.00402828
8.97803	1	4	3	130	0.00402815
8.97896	1	1	3	1430	0.00395467
8.97896	1	2	3	1430	0.00395349
8.97896	1	3	3	130	0.00395336
8.97896	1	4	3	130	0.00395322
8.98003	1	3	3	130	0.00402828
8.98003	1	4	3	130	0.00402815
8.98103	1	1	3	1430	0.0040261
8.98103	1	2	3	1430	0.00402492
8.98103	1	3	3	130	0.00402479
8.98103	1	4	3	130	0.00402465
8.98203	1	3	3	130	0.00402828
8.98203	1	4	3	130	0.00402815
8.98303	1	1	3	1430	0.0040261
8.98303	1	2	3	1430	0.00402492
8.98303	1	3	3	130	0.00402479
8.98303	1	4	3	130	0.00402465
8.98403	1	3	3	130	0.00402828
8.98403	1	4	3	130	0.00402815
8.98503	1	1	3	1430	0.0040261
8.98503	1	2	3	1430	0.00402492
8.98503	1	3	3	130	0.00402479
8.98503	1	4	3	130	0.00402465
8.98603	1	3	3	130	0.00402828
8.98603	1	4	3	130	0.00402815
8.98703	1	1	3	1430	0.0040261
8.98703	1	2	3	1430	0.00402492
8.98703	1	3	3	130	0.00402479
8.98703	1	4	3	130	0.00402465
8.98796	1	3	3	130	0.00395685
8.98796	1	4	3	130	0.00395672
8.98896	1	1	3	1430	0.00395467
8.98896	1	2	3	1430	0.00395349
8.98896	1	3	3	130	0.00395336
8.98896	1	4	3	130	0.00395322
8.99003	1	3	3	130	0.00402828
8.99003	1	4	3	130	0.00402815
8.99103	1	1	3	1430	0.0040261
8.99103	1	2	3	1430	0.00402492
8.99103	1	3	3	130	0.00402479
8.99103	1	4	3	130	0.00402465
8.99203	1	3	3	130	0.00402828
8.99203	1	4	3	130	0.00402815
8.99303	1	1	3	1430	0.0040261
8.99303	1	2	3	1430	0.00402492
8.99303	1	3	3	130	0.00402479
8.99303	1	4	3	130	0.00402465
8.99403	1	3	3	130	0.00402828
8.99403	1	4	3	130	0.00402815
8.99503	1	1	3	1430	0.0040261
8.99503	1	2	3	1430	0.00402492
8.99503	1	3	3	130	0.00402479
8.99503	1	4	3	130	0.00402465
8.99603	1	3	3	130	0.00402828
8.99603	1	4	3	130	0.00402815
8.99703	1	1	3	1430	0.0040261
8.99703	1	2	3	1430	0.00402492
8.99703	1	3	3	130	0.00402479
8.99703	1	4	3	130	0.00402465
8.99803	1	3	3	130	0.00402828
8.99803	1	4	3	130	0.00402815
8.99903	1	1	3	1430	0.0040261
8.99903	1	2	3	1430	0.00402492
8.99903	1	3	3	130	0.00402479
8.99903	1	4	3	130	0.00402465
9.00003	1	3	3	130	0.00402828
9.00003	1	4	3	130	0.00402815
9.00103	1	1	3	1430	0.0040261
9.00103	1	2	3	1430	0.00402492
9.00103	1	3	3	130	0.00402479
9.00103	1	4	3	130	0.00402465
9.00203	1	3	3	130	0.00402828
9.00203	1	4	3	130	0.00402815
9.00303	1	1	3	1430	0.0040261
9.00303	1	2	3	1430	0.00402492
9.00303	1	3	3	130	0.00402479
9.00303	1	4	3	130	0.00402465
9.00403	1	3	3	130	0.00402828
9.00403	1	4	3	130	0.00402815
9.00503	1	1	3	1430	0.00402601
9.00503	1	2	3	1430	0.00402484
9.00503	1	3	3	130	0.0040247
9.00503	1	4	3	130	0.00402456
9.00503	1	5	3	80	0.00402836
9.00503	1	6	3	80	0.00402827
9.00603	1	3	3	130	0.00402828
9.00603	1	4	3	130	0.00402815
9.00703	1	1	3	1430	0.0040261
9.00703	1	2	3	1430	0.00402492
9.00703	1	3	3	130	0.00402479
9.00703	1	4	3	130	0.00402465
9.00803	1	3	3	130	0.00402828
9.00803	1	4	3	130	0.00402815
9.00903	1	1	3	1430	0.0040261
9.00903	1	2	3	1430	0.00402492
9.00903	1	3	3	130	0.00402479
9.00903	1	4	3	130	0.00402465
9.01003	1	3	3	130	0.00402828
9.01003	1	4	3	130	0.00402815
9.01103	1	1	3	1430	0.0040261
9.01103	1	2	3	1430	0.00402492
9.01103	1	3	3	130	0.00402479
9.01103	1	4	3	130	0.00402465
9.01203	1	3	3	130	0.00402828
9.01203	1	4	3	130	0.00402815
9.01303	1	1	3	1430	0.0040261
9.01303	1	2	3	1430	0.00402492
9.01303	1	3	3	130	0.00402479
9.01303	1	4	3	130	0.00402465
9.01403	1	3	3	130	0.00402828
9.01403	1	4	3	130	0.00402815
9.01503	1	1	3	1430	0.0040261
9.01503	1	2	3	1430	0.00402492
9.01503	1	3	3	130	0.00402479
9.01503	1	4	3	130	0.00402465
9.01603	1	3	3	130	0.00402828
9.01603	1	4	3	130	0.00402815
9.01703	1	1	3	1430	0.0040261
9.01703	1	2	3	1430	0.00402492
9.01703	1	3	3	130	0.00402479
9.01703	1	4	3	130	0.00402465
9.01796	1	3	3	130	0.00395685
9.01796	1	4	3	130	0.00395672
9.01903	1	1	3	1430	0.0040261
9.01903	1	2	3	1430	0.00402492
9.01903	1	3	3	130	0.00402479
9.01903	1	4	3	130	0.00402465
9.02003	1	3	3	130	0.00402828
9.02003	1	4	3	130	0.00402815
9.02103	1	1	3	1430	0.0040261
9.02103	1	2	3	1430	0.00402492
9.02103	1	3	3	130	0.00402479
9.02103	1	4	3	130	0.00402465
9.02203	1	3	3	130	0.00402828
9.02203	1	4	3	130	0.00402815
9.02303	1	1	3	1430	0.0040261
9.02303	1	2	3	1430	0.00402492
9.02303	1	3	3	130	0.00402479
9.02303	1	4	3	130	0.00402465
9.02403	1	3	3	130	0.00402828
9.02403	1	4	3	130	0.00402815
9.02503	1	1	3	1430	0.0040261
9.02503	1	2	3	1430	0.00402492
9.02503	1	3	3	130	0.00402479
9.02503	1	4	3	130	0.00402465
9.02603	1	3	3	130	0.00402828
9.02603	1	4	3	130	0.00402815
9.02703	1	1	3	1430	0.0040261
9.02703	1	2	3	1430	0.00402492
9.02703	1	3	3	130	0.00402479
9.02703	1	4	3	130	0.00402465
9.02803	1	3	3	130	0.00402828
9.02803	1	4	3	130	0.00402815
9.02896	1	1	3	1430	0.00395467
9.02896	1	2	3	1430	0.00395349
9.02896	1	3	3	130	0.00395336
9.02896	1	4	3	130	0.00395322
9.02996	1	3	3	130	0.00395685
9.02996	1	4	3	130	0.00395672
9.03103	1	1	3	1430	0.0040261
9.03103	1	2	3	1430	0.00402492
9.03103	1	3	3	130	0.00402479
9.03103	1	4	3	130	0.00402465
9.03203	1	3	3	130	0.00402828
9.03203	1	4	3	130	0.00402815
9.03303	1	1	3	1430	0.0040261
9.03303	1	2	3	1430	0.00402492
9.03303	1	3	3	130	0.00402479
9.03303	1	4	3	130	0.00402465
9.03403	1	3	3	130	0.00402828
9.03403	1	4	3	130	0.00402815
9.03503	1	1	3	1430	0.0040261
9.03503	1	2	3	1430	0.00402492
9.03503	1	3	3	130	0.00402479
9.03503	1	4	3	130	0.00402465
9.03603	1	3	3	130	0.00402828
9.03603	1	4	3	130	0.00402815
9.03703	1	1	3	1430	0.0040261
9.03703	1	2	3	1430	0.00402492
9.03703	1	3	3	130	0.00402479
9.03703	1	4	3	130	0.00402465
9.03803	1	3	3	130	0.00402828
9.03803	1	4	3	130	0.00402815
9.03903	1	1	3	1430	0.0040261
9.03903	1	2	3	1430	0.00402492
9.03903	1	3	3	130	0.00402479
9.03903	1	4	3	130	0.00402465
9.04003	1	3	3	130	0.00402828
9.04003	1	4	3	130	0.00402815
9.04103	1	1	3	1430	0.0040261
9.04103	1	2	3	1430	0.00402492
9.04103	1	3	3	130	0.00402479
9.04103	1	4	3	130	0.00402465
9.04203	1	3	3	130	0.00402828
9.04203	1	4	3	130	0.00402815
9.04303	1	1	3	1430	0.0040261
9.04303	1	2	3	1430	0.00402492
9.04303	1	3	3	130	0.00402479
9.04303	1	4	3	130	0.00402465
9.04403	1	3	3	130	0.00402828
9.04403	1	4	3	130	0.00402815
9.04503	1	1	3	1430	0.0040261
9.04503	1	2	3	1430	0.00402492
9.04503	1	3	3	130	0.00402479
9.04503	1	4	3	130	0.00402465
9.04603	1	3	3	130	0.00402828
9.04603	1	4	3	130	0.00402815
9.04703	1	1	3	1430	0.0040261
9.04703	1	2	3	1430	0.00402492
9.04703	1	3	3	130	0.00402479
9.04703	1	4	3	130	0.00402465
9.04803	1	3	3	130	0.00402828
9.04803	1	4	3	130	0.00402815
9.04903	1	1	3	1430	0.0040261
9.04903	1	2	3	1430	0.00402492
9.04903	1	3	3	130	0.00402479
9.04903	1	4	3	130	0.00402465
9.05003	1	3	3	130	0.00402828
9.05003	1	4	3	130	0.00402815
9.05103	1	1	3	1430	0.0040261
9.05103	1	2	3	1430	0.00402492
9.05103	1	3	3	130	0.00402479
9.05103	1	4	3	130	0.00402465
9.05203	1	3	3	130	0.00402828
9.05203	1	4	3	130	0.00402815
9.05303	1	1	3	1430	0.0040261
9.05303	1	2	3	1430	0.00402492
9.05303	1	3	3	130	0.00402479
9.05303	1	4	3	130	0.00402465
9.05403	1	3	3	130	0.00402828
9.05403	1	4	3	130	0.00402815
9.05503	1	1	3	1430	0.00402601
9.05503	1	2	3	1430	0.00402484
9.05503	1	3	3	130	0.0040247
9.05503	1	4	3	130	0.00402456
9.05503	1	5	3	80	0.00402836
9.05503	1	6	3	80	0.00402827
9.05603	1	3	3	130	0.00402828
9.05603	1	4	3	130	0.00402815
9.05703	1	1	3	1430	0.0040261
9.05703	1	2	3	1430	0.00402492
9.05703	1	3	3	130	0.00402479
9.05703	1	4	3	130	0.00402465
9.05803	1	3	3	130	0.00402828
9.05803	1	4	3	130	0.00402815
9.05896	1	1	3	1430	0.00395467
9.05896	1	2	3	1430	0.00395349
9.05896	1	3	3	130	0.00395336
9.05896	1	4	3	130	0.00395322
9.06003	1	3	3	130	0.00402828
9.06003	1	4	3	130	0.00402815
9.06103	1	1	3	1430	0.0040261
9.06103	1	2	3	1430	0.00402492
9.06103	1	3	3	130	0.00402479
9.06103	1	4	3	130	0.00402465
9.06203	1	3	3	130	0.00402828
9.06203	1	4	3	130	0.00402815
9.06303	1	1	3	1430	0.0040261
9.06303	1	2	3	1430	0.00402492
9.06303	1	3	3	130	0.00402479
9.06303	1	4	3	130	0.00402465
9.06403	1	3	3	130	0.00402828
9.06403	1	4	3	130	0.00402815
9.06503	1	1	3	1430	0.0040261
9.06503	1	2	3	1430	0.00402492
9.06503	1	3	3	130	0.00402479
9.06503	1	4	3	130	0.00402465
9.06603	1	3	3	130	0.00402828
9.06603	1	4	3	130	0.00402815
9.06703	1	1	3	1430	0.0040261
9.06703	1	2	3	1430	0.00402492
9.06703	1	3	3	130	0.00402479
9.06703	1	4	3	130	0.00402465
9.06796	1	3	3	130	0.00395685
9.06796	1	4	3	130	0.00395672
9.06896	1	1	3	1430	0.00395467
9.06896	1	2	3	1430	0.00395349
9.06896	1	3	3	130	0.00395336
9.06896	1	4	3	130	0.00395322
9.07003	1	3	3	130	0.00402828
9.07003	1	4	3	130	0.00402815
9.07103	1	1	3	1430	0.0040261
9.07103	1	2	3	1430	0.00402492
9.07103	1	3	3	130	0.00402479
9.07103	1	4	3	130	0.00402465
9.07203	1	3	3	130	0.00402828
9.07203	1	4	3	130	0.00402815
9.07303	1	1	3	1430	0.0040261
9.07303	1	2	3	1430	0.00402492
9.07303	1	3	3	130	0.00402479
9.07303	1	4	3	130	0.00402465
9.07403	1	3	3	130	0.00402828
9.07403	1	4	3	130	0.00402815
9.07503	1	1	3	1430	0.0040261
9.07503	1	2	3	1430	0.00402492
9.07503	1	3	3	130	0.00402479
9.07503	1	4	3	130	0.00402465
9.07603	1	3	3	130	0.00402828
9.07603	1	4	3	130	0.00402815
9.07703	1	1	3	1430	0.0040261
9.07703	1	2	3	1430	0.00402492
9.07703	1	3	3	130	0.00402479
9.07703	1	4	3	130	0.00402465
9.07803	1	3	3	130	0.00402828
9.07803	1	4	3	130	0.00402815
9.07903	1	1	3	1430	0.0040261
9.07903	1	2	3	1430	0.00402492
9.07903	1	3	3	130	0.00402479
9.07903	1	4	3	130	0.00402465
9.08003	1	3	3	130	0.00402828
9.08003	1	4	3	130	0.00402815
9.08103	1	1	3	1430	0.0040261
9.08103	1	2	3	1430	0.00402492
9.08103	1	3	3	130	0.00402479
9.08103	1	4	3	130	0.00402465
9.08203	1	3	3	130	0.00402828
9.08203	1	4	3	130	0.00402815
9.08303	1	1	3	1430	0.0040261
9.08303	1	2	3	1430	0.00402492
9.08303	1	3	3	130	0.00402479
9.08303	1	4	3	130	0.00402465
9.08403	1	3	3	130	0.00402828
9.08403	1	4	3	130	0.00402815
9.08503	1	1	3	1430	0.0040261
9.08503	1	2	3	1430	0.00402492
9.08503	1	3	3	130	0.00402479
9.08503	1	4	3	130	0.00402465
9.08603	1	3	3	130	0.00402828
9.08603	1	4	3	130	0.00402815
9.08703	1	1	3	1430	0.0040261
9.08703	1	2	3	1430	0.00402492
9.08703	1	3	3	130	0.00402479
9.08703	1	4	3	130	0.00402465
9.08803	1	3	3	130	0.00402828
9.08803	1	4	3	130	0.00402815
9.08903	1	1	3	1430	0.0040261
9.08903	1	2	3	1430	0.00402492
9.08903	1	3	3	130	0.00402479
9.08903	1	4	3	130	0.00402465
9.09003	1	3	3	130	0.00402828
9.09003	1	4	3	130	0.00402815
9.09103	1	1	3	1430	0.0040261
9.09103	1	2	3	1430	0.00402492
9.09103	1	3	3	130	0.00402479
9.09103	1	4	3	130	0.00402465
9.09203	1	3	3	130	0.00402828
9.09203	1	4	3	130	0.00402815
9.09303	1	1	3	1430	0.0040261
9.09303	1	2	3	1430	0.00402492
9.09303	1	3	3	130	0.00402479
9.09303	1	4	3	130	0.00402465
9.09403	1	3	3	130	0.00402828
9.09403	1	4	3	130	0.00402815
9.09503	1	1	3	1430	0.0040261
9.09503	1	2	3	1430	0.00402492
9.09503	1	3	3	130	0.00402479
9.09503	1	4	3	130	0.00402465
9.09603	1	3	3	130	0.00402828
9.09603	1	4	3	130	0.00402815
9.09703	1	1	3	1430	0.0040261
9.09703	1	2	3	1430	0.00402492
9.09703	1	3	3	130	0.00402479
9.09703	1	4	3	130	0.00402465
9.09796	1	3	3	130	0.00395685
9.09796	1	4	3	130	0.00395672
9.09903	1	1	3	1430	0.0040261
9.09903	1	2	3	1430	0.00402492
9.09903	1	3	3	130	0.00402479
9.09903	1	4	3	130	0.00402465
9.10003	1	3	3	130	0.00402828
9.10003	1	4	3	130	0.00402815
9.10103	1	1	3	1430	0.0040261
9.10103	1	2	3	1430	0.00402492
9.10103	1	3	3	130	0.00402479
9.10103	1	4	3	130	0.00402465
9.10203	1	3	3	130	0.00402828
9.10203	1	4	3	130	0.00402815
9.10303	1	1	3	1430	0.0040261
9.10303	1	2	3	1430	0.00402492
9.10303	1	3	3	130	0.00402479
9.10303	1	4	3	130	0.00402465
9.10403	1	3	3	130	0.00402828
9.10403	1	4	3	130	0.00402815
9.10503	1	1	3	1430	0.00402601
9.10503	1	2	3	1430	0.00402484
9.10503	1	3	3	130	0.0040247
9.10503	1	4	3	130	0.00402456
9.10503	1	5	3	80	0.00402836
9.10503	1	6	3	80	0.00402827
9.10603	1	3	3	130	0.00402828
9.10603	1	4	3	130	0.00402815
9.10703	1	1	3	1430	0.0040261
9.10703	1	2	3	1430	0.00402492
9.10703	1	3	3	130	0.00402479
9.10703	1	4	3	130	0.00402465
9.10803	1	3	3	130	0.00402828
9.10803	1	4	3	130	0.00402815
9.10896	1	1	3	1430	0.00395467
9.10896	1	2	3	1430	0.00395349
9.10896	1	3	3	130	0.00395336
9.10896	1	4	3	130	0.00395322
9.10996	1	3	3	130	0.00395685
9.10996	1	4	3	130	0.00395672
9.11103	1	1	3	1430	0.0040261
9.11103	1	2	3	1430	0.00402492
9.11103	1	3	3	130	0.00402479
9.11103	1	4	3	130	0.00402465
9.11203	1	3	3	130	0.00402828
9.11203	1	4	3	130	0.00402815
9.11303	1	1	3	1430	0.0040261
9.11303	1	2	3	1430	0.00402492
9.11303	1	3	3	130	0.00402479
9.11303	1	4	3	130	0.00402465
9.11403	1	3	3	130	0.00402828
9.11403	1	4	3	130	0.00402815
9.11503	1	1	3	1430	0.0040261
9.11503	1	2	3	1430	0.00402492
9.11503	1	3	3	130	0.00402479
9.11503	1	4	3	130	0.00402465
9.11603	1	3	3	130	0.00402828
9.11603	1	4	3	130	0.00402815
9.11703	1	1	3	1430	0.0040261
9.11703	1	2	3	1430	0.00402492
9.11703	1	3	3	130	0.00402479
9.11703	1	4	3	130	0.00402465
9.11803	1	3	3	130	0.00402828
9.11803	1	4	3	130	0.00402815
9.11903	1	1	3	1430	0.0040261
9.11903	1	2	3	1430	0.00402492
9.11903	1	3	3	130	0.00402479
9.11903	1	4	3	130	0.00402465
9.12003	1	3	3	130	0.00402828
9.12003	1	4	3	130	0.00402815
9.12103	1	1	3	1430	0.0040261
9.12103	1	2	3	1430	0.00402492
9.12103	1	3	3	130	0.00402479
9.12103	1	4	3	130	0.00402465
9.12203	1	3	3	130	0.00402828
9.12203	1	4	3	130	0.00402815
9.12303	1	1	3	1430	0.0040261
9.12303	1	2	3	1430	0.00402492
9.12303	1	3	3	130	0.00402479
9.12303	1	4	3	130	0.00402465
9.12403	1	3	3	130	0.00402828
9.12403	1	4	3	130	0.00402815
9.12503	1	1	3	1430	0.0040261
9.12503	1	2	3	1430	0.00402492
9.12503	1	3	3	130	0.00402479
9.12503	1	4	3	130	0.00402465
9.12603	1	3	3	130	0.00402828
9.12603	1	4	3	130	0.00402815
9.12703	1	1	3	1430	0.0040261
9.12703	1	2	3	1430	0.00402492
9.12703	1	3	3	130	0.00402479
9.12703	1	4	3	130	0.00402465
9.12803	1	3	3	130	0.00402828
9.12803	1	4	3	130	0.00402815
9.12903	1	1	3	1430	0.0040261
9.12903	1	2	3	1430	0.00402492
9.12903	1	3	3	130	0.00402479
9.12903	1	4	3	130	0.00402465
9.13003	1	3	3	130	0.00402828
9.13003	1	4	3	130	0.00402815
9.13103	1	1	3	1430	0.0040261
9.13103	1	2	3	1430	0.00402492
9.13103	1	3	3	130	0.00402479
9.13103	1	4	3	130	0.00402465
9.13203	1	3	3	130	0.00402828
9.13203	1	4	3	130	0.00402815
9.13303	1	1	3	1430	0.0040261
9.13303	1	2	3	1430	0.00402492
9.13303	1	3	3	130	0.00402479
9.13303	1	4	3	130	0.00402465
9.13403	1	3	3	130	0.00402828
9.13403	1	4	3	130	0.00402815
9.13503	1	1	3	1430	0.0040261
9.13503	1	2	3	1430	0.00402492
9.13503	1	3	3	130	0.00402479
9.13503	1	4	3	130	0.00402465
9.13603	1	3	3	130	0.00402828
9.13603	1	4	3	130	0.00402815
9.13703	1	1	3	1430	0.0040261
9.13703	1	2	3	1430	0.00402492
9.13703	1	3	3	130	0.00402479
9.13703	1	4	3	130	0.00402465
9.13803	1	3	3	130	0.00402828
9.13803	1	4	3	130	0.00402815
9.13896	1	1	3	1430	0.00395467
9.13896	1	2	3	1430	0.00395349
9.13896	1	3	3	130	0.00395336
9.13896	1	4	3	130	0.00395322
9.14003	1	3	3	130	0.00402828
9.14003	1	4	3	130	0.00402815
9.14103	1	1	3	1430	0.0040261
9.14103	1	2	3	1430	0.00402492
9.14103	1	3	3	130	0.00402479
9.14103	1	4	3	130	0.00402465
9.14203	1	3	3	130	0.00402828
9.14203	1	4	3	130	0.00402815
9.14303	1	1	3	1430	0.0040261
9.14303	1	2	3	1430	0.00402492
9.14303	1	3	3	130	0.00402479
9.14303	1	4	3	130	0.00402465
9.14403	1	3	3	130	0.00402828
9.14403	1	4	3	130	0.00402815
9.14503	1	1	3	1430	0.0040261
9.14503	1	2	3	1430	0.00402492
9.14503	1	3	3	130	0.00402479
9.14503	1	4	3	130	0.00402465
9.14603	1	3	3	130	0.00402828
9.14603	1	4	3	130	0.00402815
9.14703	1	1	3	1430	0.0040261
9.14703	1	2	3	1430	0.00402492
9.14703	1	3	3	130	0.00402479
9.14703	1	4	3	130	0.00402465
9.14796	1	3	3	130	0.00395685
9.14796	1	4	3	130	0.00395672
9.14896	1	1	3	1430	0.00395467
9.14896	1	2	3	1430	0.00395349
9.14896	1	3	3	130	0.00395336
9.14896	1	4	3	130	0.00395322
9.15003	1	3	3	130	0.00402828
9.15003	1	4	3	130	0.00402815
9.15103	1	1	3	1430	0.0040261
9.15103	1	2	3	1430	0.00402492
9.15103	1	3	3	130	0.00402479
9.15103	1	4	3	130	0.00402465
9.15203	1	3	3	130	0.00402828
