Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
8.77693	DL	877	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.77693	DL	877	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.77786	DL	877	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
8.77786	DL	877	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
8.77893	DL	877	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.77893	DL	877	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.77893	DL	877	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.77893	DL	877	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.77993	DL	877	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.77993	DL	877	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.78093	DL	878	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.78093	DL	878	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.78093	DL	878	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.78093	DL	878	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.78193	DL	878	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.78193	DL	878	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.78293	DL	878	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.78293	DL	878	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.78293	DL	878	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.78293	DL	878	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.78393	DL	878	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.78393	DL	878	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.78493	DL	878	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.78493	DL	878	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.78493	DL	878	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.78493	DL	878	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.78593	DL	878	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.78593	DL	878	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.78693	DL	878	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.78693	DL	878	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.78693	DL	878	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.78693	DL	878	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.78793	DL	878	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.78793	DL	878	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.78886	DL	878	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
8.78886	DL	878	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
8.78886	DL	878	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
8.78886	DL	878	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
8.78986	DL	878	9	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
8.78986	DL	878	9	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
8.79093	DL	879	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.79093	DL	879	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.79093	DL	879	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.79093	DL	879	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.79193	DL	879	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.79193	DL	879	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.79293	DL	879	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.79293	DL	879	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.79293	DL	879	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.79293	DL	879	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.79393	DL	879	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.79393	DL	879	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.79493	DL	879	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.79493	DL	879	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.79493	DL	879	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.79493	DL	879	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.79593	DL	879	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.79593	DL	879	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.79693	DL	879	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.79693	DL	879	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.79693	DL	879	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.79693	DL	879	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.79793	DL	879	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.79793	DL	879	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.79893	DL	879	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.79893	DL	879	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.79893	DL	879	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.79893	DL	879	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.79993	DL	879	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.79993	DL	879	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.80093	DL	880	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.80093	DL	880	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.80093	DL	880	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.80093	DL	880	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.80193	DL	880	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.80193	DL	880	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.80293	DL	880	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.80293	DL	880	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.80293	DL	880	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.80293	DL	880	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.80393	DL	880	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.80393	DL	880	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.80493	DL	880	4	0	1	12	1	0	1	1477	22	1	0	16.0313	12	0	0
8.80493	DL	880	4	0	1	12	1	0	2	1454	28	1	0	26.4266	15	0	0
8.80493	DL	880	4	0	1	12	1	0	3	179	28	1	0	31.3046	15	0	5.701e-14
8.80493	DL	880	4	0	1	12	1	0	4	179	28	1	0	25.056	15	0	5.701e-14
8.80493	DL	880	4	0	1	12	1	0	5	88	28	1	0	25.4292	15	0	5.701e-14
8.80493	DL	880	4	0	1	12	1	0	6	88	28	1	0	32.222	15	0	5.701e-14
8.80593	DL	880	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.80593	DL	880	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.80693	DL	880	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.80693	DL	880	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.80693	DL	880	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.80693	DL	880	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.80793	DL	880	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.80793	DL	880	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.80893	DL	880	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.80893	DL	880	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.80893	DL	880	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.80893	DL	880	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.80993	DL	880	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.80993	DL	880	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.81093	DL	881	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.81093	DL	881	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.81093	DL	881	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.81093	DL	881	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.81193	DL	881	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.81193	DL	881	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.81293	DL	881	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.81293	DL	881	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.81293	DL	881	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.81293	DL	881	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.81393	DL	881	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.81393	DL	881	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.81493	DL	881	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.81493	DL	881	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.81493	DL	881	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.81493	DL	881	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.81593	DL	881	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.81593	DL	881	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.81693	DL	881	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.81693	DL	881	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.81693	DL	881	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.81693	DL	881	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.81793	DL	881	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.81793	DL	881	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.81886	DL	881	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
8.81886	DL	881	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
8.81886	DL	881	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
8.81886	DL	881	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
8.81993	DL	881	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.81993	DL	881	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.82093	DL	882	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.82093	DL	882	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.82093	DL	882	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.82093	DL	882	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.82193	DL	882	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.82193	DL	882	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.82293	DL	882	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.82293	DL	882	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.82293	DL	882	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.82293	DL	882	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.82393	DL	882	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.82393	DL	882	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.82493	DL	882	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.82493	DL	882	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.82493	DL	882	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.82493	DL	882	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.82593	DL	882	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.82593	DL	882	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.82693	DL	882	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.82693	DL	882	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.82693	DL	882	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.82693	DL	882	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.82786	DL	882	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
8.82786	DL	882	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
8.82886	DL	882	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
8.82886	DL	882	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
8.82886	DL	882	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
8.82886	DL	882	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
8.82993	DL	882	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.82993	DL	882	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.83093	DL	883	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.83093	DL	883	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.83093	DL	883	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.83093	DL	883	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.83193	DL	883	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.83193	DL	883	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.83293	DL	883	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.83293	DL	883	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.83293	DL	883	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.83293	DL	883	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.83393	DL	883	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.83393	DL	883	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.83493	DL	883	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.83493	DL	883	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.83493	DL	883	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.83493	DL	883	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.83593	DL	883	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.83593	DL	883	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.83693	DL	883	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.83693	DL	883	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.83693	DL	883	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.83693	DL	883	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.83793	DL	883	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.83793	DL	883	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.83893	DL	883	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.83893	DL	883	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.83893	DL	883	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.83893	DL	883	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.83993	DL	883	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.83993	DL	883	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.84093	DL	884	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.84093	DL	884	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.84093	DL	884	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.84093	DL	884	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.84193	DL	884	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.84193	DL	884	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.84293	DL	884	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.84293	DL	884	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.84293	DL	884	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.84293	DL	884	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.84393	DL	884	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.84393	DL	884	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.84493	DL	884	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.84493	DL	884	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.84493	DL	884	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.84493	DL	884	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.84593	DL	884	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.84593	DL	884	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.84693	DL	884	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.84693	DL	884	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.84693	DL	884	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.84693	DL	884	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.84793	DL	884	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.84793	DL	884	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.84893	DL	884	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.84893	DL	884	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.84893	DL	884	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.84893	DL	884	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.84993	DL	884	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.84993	DL	884	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.85093	DL	885	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.85093	DL	885	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.85093	DL	885	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.85093	DL	885	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.85193	DL	885	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.85193	DL	885	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.85293	DL	885	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.85293	DL	885	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.85293	DL	885	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.85293	DL	885	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.85393	DL	885	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.85393	DL	885	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.85493	DL	885	4	0	1	12	1	0	1	1477	22	1	0	16.0313	12	0	0
8.85493	DL	885	4	0	1	12	1	0	2	1454	28	1	0	26.4266	15	0	0
8.85493	DL	885	4	0	1	12	1	0	3	179	28	1	0	31.3046	15	0	5.701e-14
8.85493	DL	885	4	0	1	12	1	0	4	179	28	1	0	25.056	15	0	5.701e-14
8.85493	DL	885	4	0	1	12	1	0	5	88	28	1	0	25.4292	15	0	5.701e-14
8.85493	DL	885	4	0	1	12	1	0	6	88	28	1	0	32.222	15	0	5.701e-14
8.85593	DL	885	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.85593	DL	885	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.85693	DL	885	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.85693	DL	885	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.85693	DL	885	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.85693	DL	885	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.85786	DL	885	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
8.85786	DL	885	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
8.85893	DL	885	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.85893	DL	885	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.85893	DL	885	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.85893	DL	885	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.85993	DL	885	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.85993	DL	885	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.86093	DL	886	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.86093	DL	886	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.86093	DL	886	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.86093	DL	886	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.86193	DL	886	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.86193	DL	886	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.86293	DL	886	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.86293	DL	886	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.86293	DL	886	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.86293	DL	886	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.86393	DL	886	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.86393	DL	886	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.86493	DL	886	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.86493	DL	886	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.86493	DL	886	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.86493	DL	886	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.86593	DL	886	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.86593	DL	886	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.86693	DL	886	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.86693	DL	886	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.86693	DL	886	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.86693	DL	886	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.86793	DL	886	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.86793	DL	886	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.86886	DL	886	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
8.86886	DL	886	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
8.86886	DL	886	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
8.86886	DL	886	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
8.86986	DL	886	9	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
8.86986	DL	886	9	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
8.87093	DL	887	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.87093	DL	887	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.87093	DL	887	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.87093	DL	887	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.87193	DL	887	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.87193	DL	887	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.87293	DL	887	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.87293	DL	887	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.87293	DL	887	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
8.87293	DL	887	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
8.87393	DL	887	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
8.87393	DL	887	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
8.87493	DL	887	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
8.87493	DL	887	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
8.87493	DL	887	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
