time(s)	cellId	rnti	lcid	packetSize
8.159	1	1	3	1430
8.159	1	2	3	1430
8.159	1	3	3	130
8.159	1	4	3	130
8.16	1	3	3	130
8.16	1	4	3	130
8.161	1	1	3	1430
8.161	1	2	3	1430
8.161	1	3	3	130
8.161	1	4	3	130
8.162	1	3	3	130
8.162	1	4	3	130
8.163	1	1	3	1430
8.163	1	2	3	1430
8.163	1	3	3	130
8.163	1	4	3	130
8.164	1	3	3	130
8.164	1	4	3	130
8.165	1	1	3	1430
8.165	1	2	3	1430
8.165	1	3	3	130
8.165	1	4	3	130
8.166	1	3	3	130
8.166	1	4	3	130
8.167	1	1	3	1430
8.167	1	2	3	1430
8.167	1	3	3	130
8.167	1	4	3	130
8.168	1	3	3	130
8.168	1	4	3	130
8.169	1	1	3	1430
8.169	1	2	3	1430
8.169	1	3	3	130
8.169	1	4	3	130
8.17	1	3	3	130
8.17	1	4	3	130
8.171	1	1	3	1430
8.171	1	2	3	1430
8.171	1	3	3	130
8.171	1	4	3	130
8.172	1	3	3	130
8.172	1	4	3	130
8.173	1	1	3	1430
8.173	1	2	3	1430
8.173	1	3	3	130
8.173	1	4	3	130
8.174	1	3	3	130
8.174	1	4	3	130
8.175	1	1	3	1430
8.175	1	2	3	1430
8.175	1	3	3	130
8.175	1	4	3	130
8.176	1	3	3	130
8.176	1	4	3	130
8.177	1	1	3	1430
8.177	1	2	3	1430
8.177	1	3	3	130
8.177	1	4	3	130
8.178	1	3	3	130
8.178	1	4	3	130
8.179	1	1	3	1430
8.179	1	2	3	1430
8.179	1	3	3	130
8.179	1	4	3	130
8.18	1	3	3	130
8.18	1	4	3	130
8.181	1	1	3	1430
8.181	1	2	3	1430
8.181	1	3	3	130
8.181	1	4	3	130
8.182	1	3	3	130
8.182	1	4	3	130
8.183	1	1	3	1430
8.183	1	2	3	1430
8.183	1	3	3	130
8.183	1	4	3	130
8.184	1	3	3	130
8.184	1	4	3	130
8.185	1	1	3	1430
8.185	1	2	3	1430
8.185	1	3	3	130
8.185	1	4	3	130
8.186	1	3	3	130
8.186	1	4	3	130
8.187	1	1	3	1430
8.187	1	2	3	1430
8.187	1	3	3	130
8.187	1	4	3	130
8.188	1	3	3	130
8.188	1	4	3	130
8.189	1	1	3	1430
8.189	1	2	3	1430
8.189	1	3	3	130
8.189	1	4	3	130
8.19	1	3	3	130
8.19	1	4	3	130
8.191	1	1	3	1430
8.191	1	2	3	1430
8.191	1	3	3	130
8.191	1	4	3	130
8.192	1	3	3	130
8.192	1	4	3	130
8.193	1	1	3	1430
8.193	1	2	3	1430
8.193	1	3	3	130
8.193	1	4	3	130
8.194	1	3	3	130
8.194	1	4	3	130
8.195	1	1	3	1430
8.195	1	2	3	1430
8.195	1	3	3	130
8.195	1	4	3	130
8.196	1	3	3	130
8.196	1	4	3	130
8.197	1	1	3	1430
8.197	1	2	3	1430
8.197	1	3	3	130
8.197	1	4	3	130
8.198	1	3	3	130
8.198	1	4	3	130
8.199	1	1	3	1430
8.199	1	2	3	1430
8.199	1	3	3	130
8.199	1	4	3	130
8.2	1	3	3	130
8.2	1	4	3	130
8.201	1	5	3	80
8.201	1	6	3	80
8.201	1	1	3	1430
8.201	1	2	3	1430
8.201	1	3	3	130
8.201	1	4	3	130
8.202	1	3	3	130
8.202	1	4	3	130
8.203	1	1	3	1430
8.203	1	2	3	1430
8.203	1	3	3	130
8.203	1	4	3	130
8.204	1	3	3	130
8.204	1	4	3	130
8.205	1	1	3	1430
8.205	1	2	3	1430
8.205	1	3	3	130
8.205	1	4	3	130
8.206	1	3	3	130
8.206	1	4	3	130
8.207	1	1	3	1430
8.207	1	2	3	1430
8.207	1	3	3	130
8.207	1	4	3	130
8.208	1	3	3	130
8.208	1	4	3	130
8.209	1	1	3	1430
8.209	1	2	3	1430
8.209	1	3	3	130
8.209	1	4	3	130
8.21	1	3	3	130
8.21	1	4	3	130
8.211	1	1	3	1430
8.211	1	2	3	1430
8.211	1	3	3	130
8.211	1	4	3	130
8.212	1	3	3	130
8.212	1	4	3	130
8.213	1	1	3	1430
8.213	1	2	3	1430
8.213	1	3	3	130
8.213	1	4	3	130
8.214	1	3	3	130
8.214	1	4	3	130
8.215	1	1	3	1430
8.215	1	2	3	1430
8.215	1	3	3	130
8.215	1	4	3	130
8.216	1	3	3	130
8.216	1	4	3	130
8.217	1	1	3	1430
8.217	1	2	3	1430
8.217	1	3	3	130
8.217	1	4	3	130
8.218	1	3	3	130
8.218	1	4	3	130
8.219	1	1	3	1430
8.219	1	2	3	1430
8.219	1	3	3	130
8.219	1	4	3	130
8.22	1	3	3	130
8.22	1	4	3	130
8.221	1	1	3	1430
8.221	1	2	3	1430
8.221	1	3	3	130
8.221	1	4	3	130
8.222	1	3	3	130
8.222	1	4	3	130
8.223	1	1	3	1430
8.223	1	2	3	1430
8.223	1	3	3	130
8.223	1	4	3	130
8.224	1	3	3	130
8.224	1	4	3	130
8.225	1	1	3	1430
8.225	1	2	3	1430
8.225	1	3	3	130
8.225	1	4	3	130
8.226	1	3	3	130
8.226	1	4	3	130
8.227	1	1	3	1430
8.227	1	2	3	1430
8.227	1	3	3	130
8.227	1	4	3	130
8.228	1	3	3	130
8.228	1	4	3	130
8.229	1	1	3	1430
8.229	1	2	3	1430
8.229	1	3	3	130
8.229	1	4	3	130
8.23	1	3	3	130
8.23	1	4	3	130
8.231	1	1	3	1430
8.231	1	2	3	1430
8.231	1	3	3	130
8.231	1	4	3	130
8.232	1	3	3	130
8.232	1	4	3	130
8.233	1	1	3	1430
8.233	1	2	3	1430
8.233	1	3	3	130
8.233	1	4	3	130
8.234	1	3	3	130
8.234	1	4	3	130
8.235	1	1	3	1430
8.235	1	2	3	1430
8.235	1	3	3	130
8.235	1	4	3	130
8.236	1	3	3	130
8.236	1	4	3	130
8.237	1	1	3	1430
8.237	1	2	3	1430
8.237	1	3	3	130
8.237	1	4	3	130
8.238	1	3	3	130
8.238	1	4	3	130
8.239	1	1	3	1430
8.239	1	2	3	1430
8.239	1	3	3	130
8.239	1	4	3	130
8.24	1	3	3	130
8.24	1	4	3	130
8.241	1	1	3	1430
8.241	1	2	3	1430
8.241	1	3	3	130
8.241	1	4	3	130
8.242	1	3	3	130
8.242	1	4	3	130
8.243	1	1	3	1430
8.243	1	2	3	1430
8.243	1	3	3	130
8.243	1	4	3	130
8.244	1	3	3	130
8.244	1	4	3	130
8.245	1	1	3	1430
8.245	1	2	3	1430
8.245	1	3	3	130
8.245	1	4	3	130
8.246	1	3	3	130
8.246	1	4	3	130
8.247	1	1	3	1430
8.247	1	2	3	1430
8.247	1	3	3	130
8.247	1	4	3	130
8.248	1	3	3	130
8.248	1	4	3	130
8.249	1	1	3	1430
8.249	1	2	3	1430
8.249	1	3	3	130
8.249	1	4	3	130
8.25	1	3	3	130
8.25	1	4	3	130
8.251	1	5	3	80
8.251	1	6	3	80
8.251	1	1	3	1430
8.251	1	2	3	1430
8.251	1	3	3	130
8.251	1	4	3	130
8.252	1	3	3	130
8.252	1	4	3	130
8.253	1	1	3	1430
8.253	1	2	3	1430
8.253	1	3	3	130
8.253	1	4	3	130
8.254	1	3	3	130
8.254	1	4	3	130
8.255	1	1	3	1430
8.255	1	2	3	1430
8.255	1	3	3	130
8.255	1	4	3	130
8.256	1	3	3	130
8.256	1	4	3	130
8.257	1	1	3	1430
8.257	1	2	3	1430
8.257	1	3	3	130
8.257	1	4	3	130
8.258	1	3	3	130
8.258	1	4	3	130
8.259	1	1	3	1430
8.259	1	2	3	1430
8.259	1	3	3	130
8.259	1	4	3	130
8.26	1	3	3	130
8.26	1	4	3	130
8.261	1	1	3	1430
8.261	1	2	3	1430
8.261	1	3	3	130
8.261	1	4	3	130
8.262	1	3	3	130
8.262	1	4	3	130
8.263	1	1	3	1430
8.263	1	2	3	1430
8.263	1	3	3	130
8.263	1	4	3	130
8.264	1	3	3	130
8.264	1	4	3	130
8.265	1	1	3	1430
8.265	1	2	3	1430
8.265	1	3	3	130
8.265	1	4	3	130
8.266	1	3	3	130
8.266	1	4	3	130
8.267	1	1	3	1430
8.267	1	2	3	1430
8.267	1	3	3	130
8.267	1	4	3	130
8.268	1	3	3	130
8.268	1	4	3	130
8.269	1	1	3	1430
8.269	1	2	3	1430
8.269	1	3	3	130
8.269	1	4	3	130
8.27	1	3	3	130
8.27	1	4	3	130
8.271	1	1	3	1430
8.271	1	2	3	1430
8.271	1	3	3	130
8.271	1	4	3	130
8.272	1	3	3	130
8.272	1	4	3	130
8.273	1	1	3	1430
8.273	1	2	3	1430
8.273	1	3	3	130
8.273	1	4	3	130
8.274	1	3	3	130
8.274	1	4	3	130
8.275	1	1	3	1430
8.275	1	2	3	1430
8.275	1	3	3	130
8.275	1	4	3	130
8.276	1	3	3	130
8.276	1	4	3	130
8.277	1	1	3	1430
8.277	1	2	3	1430
8.277	1	3	3	130
8.277	1	4	3	130
8.278	1	3	3	130
8.278	1	4	3	130
8.279	1	1	3	1430
8.279	1	2	3	1430
8.279	1	3	3	130
8.279	1	4	3	130
8.28	1	3	3	130
8.28	1	4	3	130
8.281	1	1	3	1430
8.281	1	2	3	1430
8.281	1	3	3	130
8.281	1	4	3	130
8.282	1	3	3	130
8.282	1	4	3	130
8.283	1	1	3	1430
8.283	1	2	3	1430
8.283	1	3	3	130
8.283	1	4	3	130
8.284	1	3	3	130
8.284	1	4	3	130
8.285	1	1	3	1430
8.285	1	2	3	1430
8.285	1	3	3	130
8.285	1	4	3	130
8.286	1	3	3	130
8.286	1	4	3	130
8.287	1	1	3	1430
8.287	1	2	3	1430
8.287	1	3	3	130
8.287	1	4	3	130
8.288	1	3	3	130
8.288	1	4	3	130
8.289	1	1	3	1430
8.289	1	2	3	1430
8.289	1	3	3	130
8.289	1	4	3	130
8.29	1	3	3	130
8.29	1	4	3	130
8.291	1	1	3	1430
8.291	1	2	3	1430
8.291	1	3	3	130
8.291	1	4	3	130
8.292	1	3	3	130
8.292	1	4	3	130
8.293	1	1	3	1430
8.293	1	2	3	1430
8.293	1	3	3	130
8.293	1	4	3	130
8.294	1	3	3	130
8.294	1	4	3	130
8.295	1	1	3	1430
8.295	1	2	3	1430
8.295	1	3	3	130
8.295	1	4	3	130
8.296	1	3	3	130
8.296	1	4	3	130
8.297	1	1	3	1430
8.297	1	2	3	1430
8.297	1	3	3	130
8.297	1	4	3	130
8.298	1	3	3	130
8.298	1	4	3	130
8.299	1	1	3	1430
8.299	1	2	3	1430
8.299	1	3	3	130
8.299	1	4	3	130
8.3	1	3	3	130
8.3	1	4	3	130
8.301	1	5	3	80
8.301	1	6	3	80
8.301	1	1	3	1430
8.301	1	2	3	1430
8.301	1	3	3	130
8.301	1	4	3	130
8.302	1	3	3	130
8.302	1	4	3	130
8.303	1	1	3	1430
8.303	1	2	3	1430
8.303	1	3	3	130
8.303	1	4	3	130
8.304	1	3	3	130
8.304	1	4	3	130
8.305	1	1	3	1430
8.305	1	2	3	1430
8.305	1	3	3	130
8.305	1	4	3	130
8.306	1	3	3	130
8.306	1	4	3	130
8.307	1	1	3	1430
8.307	1	2	3	1430
8.307	1	3	3	130
8.307	1	4	3	130
8.308	1	3	3	130
8.308	1	4	3	130
8.309	1	1	3	1430
8.309	1	2	3	1430
8.309	1	3	3	130
8.309	1	4	3	130
8.31	1	3	3	130
8.31	1	4	3	130
8.311	1	1	3	1430
8.311	1	2	3	1430
8.311	1	3	3	130
8.311	1	4	3	130
8.312	1	3	3	130
8.312	1	4	3	130
8.313	1	1	3	1430
8.313	1	2	3	1430
8.313	1	3	3	130
8.313	1	4	3	130
8.314	1	3	3	130
8.314	1	4	3	130
8.315	1	1	3	1430
8.315	1	2	3	1430
8.315	1	3	3	130
8.315	1	4	3	130
8.316	1	3	3	130
8.316	1	4	3	130
8.317	1	1	3	1430
8.317	1	2	3	1430
8.317	1	3	3	130
8.317	1	4	3	130
8.318	1	3	3	130
8.318	1	4	3	130
8.319	1	1	3	1430
8.319	1	2	3	1430
8.319	1	3	3	130
8.319	1	4	3	130
8.32	1	3	3	130
8.32	1	4	3	130
8.321	1	1	3	1430
8.321	1	2	3	1430
8.321	1	3	3	130
8.321	1	4	3	130
8.322	1	3	3	130
8.322	1	4	3	130
8.323	1	1	3	1430
8.323	1	2	3	1430
8.323	1	3	3	130
8.323	1	4	3	130
8.324	1	3	3	130
8.324	1	4	3	130
8.325	1	1	3	1430
8.325	1	2	3	1430
8.325	1	3	3	130
8.325	1	4	3	130
8.326	1	3	3	130
8.326	1	4	3	130
8.327	1	1	3	1430
8.327	1	2	3	1430
8.327	1	3	3	130
8.327	1	4	3	130
8.328	1	3	3	130
8.328	1	4	3	130
8.329	1	1	3	1430
8.329	1	2	3	1430
8.329	1	3	3	130
8.329	1	4	3	130
8.33	1	3	3	130
8.33	1	4	3	130
8.331	1	1	3	1430
8.331	1	2	3	1430
8.331	1	3	3	130
8.331	1	4	3	130
8.332	1	3	3	130
8.332	1	4	3	130
8.333	1	1	3	1430
8.333	1	2	3	1430
8.333	1	3	3	130
8.333	1	4	3	130
8.334	1	3	3	130
8.334	1	4	3	130
8.335	1	1	3	1430
8.335	1	2	3	1430
8.335	1	3	3	130
8.335	1	4	3	130
8.336	1	3	3	130
8.336	1	4	3	130
8.337	1	1	3	1430
8.337	1	2	3	1430
8.337	1	3	3	130
8.337	1	4	3	130
8.338	1	3	3	130
8.338	1	4	3	130
8.339	1	1	3	1430
8.339	1	2	3	1430
8.339	1	3	3	130
8.339	1	4	3	130
8.34	1	3	3	130
8.34	1	4	3	130
8.341	1	1	3	1430
8.341	1	2	3	1430
8.341	1	3	3	130
8.341	1	4	3	130
8.342	1	3	3	130
8.342	1	4	3	130
8.343	1	1	3	1430
8.343	1	2	3	1430
8.343	1	3	3	130
8.343	1	4	3	130
8.344	1	3	3	130
8.344	1	4	3	130
8.345	1	1	3	1430
8.345	1	2	3	1430
8.345	1	3	3	130
8.345	1	4	3	130
8.346	1	3	3	130
8.346	1	4	3	130
8.347	1	1	3	1430
8.347	1	2	3	1430
8.347	1	3	3	130
8.347	1	4	3	130
8.348	1	3	3	130
8.348	1	4	3	130
8.349	1	1	3	1430
8.349	1	2	3	1430
8.349	1	3	3	130
8.349	1	4	3	130
8.35	1	3	3	130
8.35	1	4	3	130
8.351	1	5	3	80
8.351	1	6	3	80
8.351	1	1	3	1430
8.351	1	2	3	1430
8.351	1	3	3	130
8.351	1	4	3	130
8.352	1	3	3	130
8.352	1	4	3	130
8.353	1	1	3	1430
8.353	1	2	3	1430
8.353	1	3	3	130
8.353	1	4	3	130
8.354	1	3	3	130
8.354	1	4	3	130
8.355	1	1	3	1430
8.355	1	2	3	1430
8.355	1	3	3	130
8.355	1	4	3	130
8.356	1	3	3	130
8.356	1	4	3	130
8.357	1	1	3	1430
8.357	1	2	3	1430
8.357	1	3	3	130
8.357	1	4	3	130
8.358	1	3	3	130
8.358	1	4	3	130
8.359	1	1	3	1430
8.359	1	2	3	1430
8.359	1	3	3	130
8.359	1	4	3	130
8.36	1	3	3	130
8.36	1	4	3	130
8.361	1	1	3	1430
8.361	1	2	3	1430
8.361	1	3	3	130
8.361	1	4	3	130
8.362	1	3	3	130
8.362	1	4	3	130
8.363	1	1	3	1430
8.363	1	2	3	1430
8.363	1	3	3	130
8.363	1	4	3	130
8.364	1	3	3	130
8.364	1	4	3	130
8.365	1	1	3	1430
8.365	1	2	3	1430
8.365	1	3	3	130
8.365	1	4	3	130
8.366	1	3	3	130
8.366	1	4	3	130
8.367	1	1	3	1430
8.367	1	2	3	1430
8.367	1	3	3	130
8.367	1	4	3	130
8.368	1	3	3	130
8.368	1	4	3	130
8.369	1	1	3	1430
8.369	1	2	3	1430
8.369	1	3	3	130
8.369	1	4	3	130
8.37	1	3	3	130
8.37	1	4	3	130
8.371	1	1	3	1430
8.371	1	2	3	1430
8.371	1	3	3	130
8.371	1	4	3	130
8.372	1	3	3	130
8.372	1	4	3	130
8.373	1	1	3	1430
8.373	1	2	3	1430
8.373	1	3	3	130
8.373	1	4	3	130
8.374	1	3	3	130
8.374	1	4	3	130
8.375	1	1	3	1430
8.375	1	2	3	1430
8.375	1	3	3	130
8.375	1	4	3	130
8.376	1	3	3	130
8.376	1	4	3	130
8.377	1	1	3	1430
8.377	1	2	3	1430
8.377	1	3	3	130
8.377	1	4	3	130
8.378	1	3	3	130
8.378	1	4	3	130
8.379	1	1	3	1430
8.379	1	2	3	1430
8.379	1	3	3	130
8.379	1	4	3	130
8.38	1	3	3	130
8.38	1	4	3	130
8.381	1	1	3	1430
8.381	1	2	3	1430
8.381	1	3	3	130
8.381	1	4	3	130
8.382	1	3	3	130
8.382	1	4	3	130
8.383	1	1	3	1430
8.383	1	2	3	1430
8.383	1	3	3	130
8.383	1	4	3	130
8.384	1	3	3	130
8.384	1	4	3	130
8.385	1	1	3	1430
8.385	1	2	3	1430
8.385	1	3	3	130
8.385	1	4	3	130
8.386	1	3	3	130
8.386	1	4	3	130
8.387	1	1	3	1430
8.387	1	2	3	1430
8.387	1	3	3	130
8.387	1	4	3	130
8.388	1	3	3	130
8.388	1	4	3	130
8.389	1	1	3	1430
8.389	1	2	3	1430
8.389	1	3	3	130
8.389	1	4	3	130
8.39	1	3	3	130
8.39	1	4	3	130
8.391	1	1	3	1430
8.391	1	2	3	1430
8.391	1	3	3	130
8.391	1	4	3	130
8.392	1	3	3	130
8.392	1	4	3	130
8.393	1	1	3	1430
8.393	1	2	3	1430
8.393	1	3	3	130
8.393	1	4	3	130
8.394	1	3	3	130
8.394	1	4	3	130
8.395	1	1	3	1430
8.395	1	2	3	1430
8.395	1	3	3	130
8.395	1	4	3	130
8.396	1	3	3	130
8.396	1	4	3	130
8.397	1	1	3	1430
8.397	1	2	3	1430
8.397	1	3	3	130
8.397	1	4	3	130
8.398	1	3	3	130
8.398	1	4	3	130
8.399	1	1	3	1430
8.399	1	2	3	1430
8.399	1	3	3	130
8.399	1	4	3	130
8.4	1	3	3	130
8.4	1	4	3	130
8.401	1	5	3	80
8.401	1	6	3	80
8.401	1	1	3	1430
8.401	1	2	3	1430
8.401	1	3	3	130
8.401	1	4	3	130
8.402	1	3	3	130
8.402	1	4	3	130
8.403	1	1	3	1430
8.403	1	2	3	1430
8.403	1	3	3	130
8.403	1	4	3	130
8.404	1	3	3	130
8.404	1	4	3	130
8.405	1	1	3	1430
8.405	1	2	3	1430
8.405	1	3	3	130
8.405	1	4	3	130
8.406	1	3	3	130
8.406	1	4	3	130
8.407	1	1	3	1430
8.407	1	2	3	1430
8.407	1	3	3	130
8.407	1	4	3	130
8.408	1	3	3	130
8.408	1	4	3	130
8.409	1	1	3	1430
8.409	1	2	3	1430
8.409	1	3	3	130
8.409	1	4	3	130
8.41	1	3	3	130
8.41	1	4	3	130
8.411	1	1	3	1430
8.411	1	2	3	1430
8.411	1	3	3	130
8.411	1	4	3	130
8.412	1	3	3	130
8.412	1	4	3	130
8.413	1	1	3	1430
8.413	1	2	3	1430
8.413	1	3	3	130
8.413	1	4	3	130
8.414	1	3	3	130
8.414	1	4	3	130
8.415	1	1	3	1430
8.415	1	2	3	1430
8.415	1	3	3	130
8.415	1	4	3	130
8.416	1	3	3	130
8.416	1	4	3	130
8.417	1	1	3	1430
8.417	1	2	3	1430
8.417	1	3	3	130
8.417	1	4	3	130
8.418	1	3	3	130
8.418	1	4	3	130
8.419	1	1	3	1430
8.419	1	2	3	1430
8.419	1	3	3	130
8.419	1	4	3	130
8.42	1	3	3	130
8.42	1	4	3	130
8.421	1	1	3	1430
8.421	1	2	3	1430
8.421	1	3	3	130
8.421	1	4	3	130
8.422	1	3	3	130
8.422	1	4	3	130
8.423	1	1	3	1430
8.423	1	2	3	1430
8.423	1	3	3	130
8.423	1	4	3	130
8.424	1	3	3	130
8.424	1	4	3	130
8.425	1	1	3	1430
8.425	1	2	3	1430
8.425	1	3	3	130
8.425	1	4	3	130
8.426	1	3	3	130
8.426	1	4	3	130
8.427	1	1	3	1430
8.427	1	2	3	1430
8.427	1	3	3	130
8.427	1	4	3	130
8.428	1	3	3	130
8.428	1	4	3	130
8.429	1	1	3	1430
8.429	1	2	3	1430
8.429	1	3	3	130
8.429	1	4	3	130
8.43	1	3	3	130
8.43	1	4	3	130
8.431	1	1	3	1430
8.431	1	2	3	1430
8.431	1	3	3	130
8.431	1	4	3	130
8.432	1	3	3	130
8.432	1	4	3	130
8.433	1	1	3	1430
8.433	1	2	3	1430
8.433	1	3	3	130
8.433	1	4	3	130
8.434	1	3	3	130
8.434	1	4	3	130
8.435	1	1	3	1430
8.435	1	2	3	1430
8.435	1	3	3	130
8.435	1	4	3	130
8.436	1	3	3	130
8.436	1	4	3	130
8.437	1	1	3	1430
8.437	1	2	3	1430
8.437	1	3	3	130
8.437	1	4	3	130
8.438	1	3	3	130
8.438	1	4	3	130
8.439	1	1	3	1430
8.439	1	2	3	1430
8.439	1	3	3	130
8.439	1	4	3	130
8.44	1	3	3	130
8.44	1	4	3	130
8.441	1	1	3	1430
8.441	1	2	3	1430
8.441	1	3	3	130
8.441	1	4	3	130
8.442	1	3	3	130
8.442	1	4	3	130
8.443	1	1	3	1430
8.443	1	2	3	1430
8.443	1	3	3	130
8.443	1	4	3	130
8.444	1	3	3	130
8.444	1	4	3	130
8.445	1	1	3	1430
8.445	1	2	3	1430
8.445	1	3	3	130
8.445	1	4	3	130
8.446	1	3	3	130
8.446	1	4	3	130
8.447	1	1	3	1430
8.447	1	2	3	1430
8.447	1	3	3	130
8.447	1	4	3	130
8.448	1	3	3	130
8.448	1	4	3	130
8.449	1	1	3	1430
8.449	1	2	3	1430
8.449	1	3	3	130
8.449	1	4	3	130
8.45	1	3	3	130
8.45	1	4	3	130
8.451	1	5	3	80
8.451	1	6	3	80
8.451	1	1	3	1430
8.451	1	2	3	1430
8.451	1	3	3	130
8.451	1	4	3	130
8.452	1	3	3	130
8.452	1	4	3	130
8.453	1	1	3	1430
8.453	1	2	3	1430
8.453	1	3	3	130
8.453	1	4	3	130
8.454	1	3	3	130
8.454	1	4	3	130
8.455	1	1	3	1430
8.455	1	2	3	1430
8.455	1	3	3	130
8.455	1	4	3	130
8.456	1	3	3	130
8.456	1	4	3	130
8.457	1	1	3	1430
8.457	1	2	3	1430
8.457	1	3	3	130
8.457	1	4	3	130
8.458	1	3	3	130
8.458	1	4	3	130
8.459	1	1	3	1430
8.459	1	2	3	1430
8.459	1	3	3	130
8.459	1	4	3	130
8.46	1	3	3	130
8.46	1	4	3	130
8.461	1	1	3	1430
8.461	1	2	3	1430
8.461	1	3	3	130
8.461	1	4	3	130
8.462	1	3	3	130
8.462	1	4	3	130
8.463	1	1	3	1430
8.463	1	2	3	1430
8.463	1	3	3	130
8.463	1	4	3	130
8.464	1	3	3	130
8.464	1	4	3	130
8.465	1	1	3	1430
8.465	1	2	3	1430
8.465	1	3	3	130
8.465	1	4	3	130
8.466	1	3	3	130
8.466	1	4	3	130
8.467	1	1	3	1430
8.467	1	2	3	1430
8.467	1	3	3	130
8.467	1	4	3	130
8.468	1	3	3	130
8.468	1	4	3	130
8.469	1	1	3	1430
8.469	1	2	3	1430
8.469	1	3	3	130
8.469	1	4	3	130
8.47	1	3	3	130
8.47	1	4	3	130
8.471	1	1	3	1430
8.471	1	2	3	1430
8.471	1	3	3	130
8.471	1	4	3	130
8.472	1	3	3	130
8.472	1	4	3	130
8.473	1	1	3	1430
8.473	1	2	3	1430
8.473	1	3	3	130
8.473	1	4	3	130
8.474	1	3	3	130
8.474	1	4	3	130
8.475	1	1	3	1430
8.475	1	2	3	1430
8.475	1	3	3	130
8.475	1	4	3	130
8.476	1	3	3	130
8.476	1	4	3	130
8.477	1	1	3	1430
8.477	1	2	3	1430
8.477	1	3	3	130
8.477	1	4	3	130
8.478	1	3	3	130
8.478	1	4	3	130
8.479	1	1	3	1430
8.479	1	2	3	1430
8.479	1	3	3	130
8.479	1	4	3	130
8.48	1	3	3	130
8.48	1	4	3	130
8.481	1	1	3	1430
8.481	1	2	3	1430
8.481	1	3	3	130
8.481	1	4	3	130
8.482	1	3	3	130
8.482	1	4	3	130
8.483	1	1	3	1430
8.483	1	2	3	1430
8.483	1	3	3	130
8.483	1	4	3	130
8.484	1	3	3	130
8.484	1	4	3	130
8.485	1	1	3	1430
8.485	1	2	3	1430
8.485	1	3	3	130
8.485	1	4	3	130
8.486	1	3	3	130
8.486	1	4	3	130
8.487	1	1	3	1430
8.487	1	2	3	1430
8.487	1	3	3	130
8.487	1	4	3	130
8.488	1	3	3	130
8.488	1	4	3	130
8.489	1	1	3	1430
8.489	1	2	3	1430
8.489	1	3	3	130
8.489	1	4	3	130
8.49	1	3	3	130
8.49	1	4	3	130
8.491	1	1	3	1430
8.491	1	2	3	1430
8.491	1	3	3	130
8.491	1	4	3	130
8.492	1	3	3	130
8.492	1	4	3	130
8.493	1	1	3	1430
8.493	1	2	3	1430
8.493	1	3	3	130
8.493	1	4	3	130
8.494	1	3	3	130
8.494	1	4	3	130
8.495	1	1	3	1430
8.495	1	2	3	1430
8.495	1	3	3	130
8.495	1	4	3	130
8.496	1	3	3	130
8.496	1	4	3	130
8.497	1	1	3	1430
8.497	1	2	3	1430
8.497	1	3	3	130
8.497	1	4	3	130
8.498	1	3	3	130
8.498	1	4	3	130
8.499	1	1	3	1430
8.499	1	2	3	1430
8.499	1	3	3	130
8.499	1	4	3	130
8.5	1	3	3	130
8.5	1	4	3	130
8.501	1	5	3	80
8.501	1	6	3	80
8.501	1	1	3	1430
8.501	1	2	3	1430
8.501	1	3	3	130
8.501	1	4	3	130
8.502	1	3	3	130
8.502	1	4	3	130
8.503	1	1	3	1430
8.503	1	2	3	1430
8.503	1	3	3	130
8.503	1	4	3	130
8.504	1	3	3	130
8.504	1	4	3	130
8.505	1	1	3	1430
8.505	1	2	3	1430
8.505	1	3	3	130
8.505	1	4	3	130
8.506	1	3	3	130
8.506	1	4	3	130
8.507	1	1	3	1430
8.507	1	2	3	1430
8.507	1	3	3	130
8.507	1	4	3	130
8.508	1	3	3	130
8.508	1	4	3	130
8.509	1	1	3	1430
8.509	1	2	3	1430
8.509	1	3	3	130
8.509	1	4	3	130
8.51	1	3	3	130
8.51	1	4	3	130
8.511	1	1	3	1430
8.511	1	2	3	1430
8.511	1	3	3	130
8.511	1	4	3	130
8.512	1	3	3	130
8.512	1	4	3	130
8.513	1	1	3	1430
8.513	1	2	3	1430
8.513	1	3	3	130
8.513	1	4	3	130
8.514	1	3	3	130
8.514	1	4	3	130
8.515	1	1	3	1430
8.515	1	2	3	1430
8.515	1	3	3	130
8.515	1	4	3	130
8.516	1	3	3	130
8.516	1	4	3	130
8.517	1	1	3	1430
8.517	1	2	3	1430
8.517	1	3	3	130
8.517	1	4	3	130
8.518	1	3	3	130
8.518	1	4	3	130
8.519	1	1	3	1430
8.519	1	2	3	1430
8.519	1	3	3	130
8.519	1	4	3	130
8.52	1	3	3	130
8.52	1	4	3	130
8.521	1	1	3	1430
8.521	1	2	3	1430
8.521	1	3	3	130
8.521	1	4	3	130
8.522	1	3	3	130
8.522	1	4	3	130
8.523	1	1	3	1430
8.523	1	2	3	1430
8.523	1	3	3	130
8.523	1	4	3	130
8.524	1	3	3	130
8.524	1	4	3	130
8.525	1	1	3	1430
8.525	1	2	3	1430
8.525	1	3	3	130
8.525	1	4	3	130
8.526	1	3	3	130
8.526	1	4	3	130
8.527	1	1	3	1430
8.527	1	2	3	1430
8.527	1	3	3	130
8.527	1	4	3	130
8.528	1	3	3	130
8.528	1	4	3	130
8.529	1	1	3	1430
8.529	1	2	3	1430
8.529	1	3	3	130
8.529	1	4	3	130
8.53	1	3	3	130
8.53	1	4	3	130
8.531	1	1	3	1430
8.531	1	2	3	1430
8.531	1	3	3	130
